 Day of  Day of    Year   Slurry  Frozen  Slurry   Air    Wall   Floor    Slurry
 sim.     year             mass    mass   depth     T      T       T        T
 1037     307        3  1228.37    0.00    1.62   12.80   14.10    8.74   11.35
 1038     308        3  1233.30    0.00    1.63    9.79   14.06    8.78   11.36
 1039     309        3  1238.24    0.00    1.63    5.61   14.00    8.80   11.31
 1040     310        3  1243.17    0.00    1.64    7.16   13.95    8.82   11.24
 1041     311        3  1248.10    0.00    1.65    7.95   13.88    8.84   11.19
 1042     312        3  1253.04    0.00    1.65    7.95   13.82    8.86   11.15
 1043     313        3  1257.97    0.00    1.66    6.25   13.78    8.88   11.08
 1044     314        3  1262.90    0.00    1.67    5.05   13.69    8.91   11.00
 1045     315        3  1267.83    0.00    1.67    3.98   13.57    8.93   10.90
 1046     316        3  1272.77    0.00    1.68    6.07   13.47    8.98   10.80
 1047     317        3  1277.70    0.00    1.69    5.30   13.38    9.01   10.72
 1048     318        3  1282.63    0.00    1.69    6.58   13.30    9.05   10.64
 1049     319        3  1287.56    0.00    1.70    7.00   13.22    9.12   10.59
 1050     320        3  1292.50    0.00    1.71    7.63   13.11    9.19   10.55
 1051     321        3  1297.43    0.00    1.71    9.99   13.02    9.27   10.05
 1052     322        3  1302.36    0.00    1.72    8.66   12.92    9.32   10.05
 1053     323        3  1307.30    0.00    1.73   11.50   12.84    9.38   10.08
 1054     324        3  1312.23    0.00    1.73    5.96   12.72    9.44   10.07
 1055     325        3  1317.16    0.00    1.74   -0.44   12.58    9.47    9.96
 1056     326        3  1322.09    0.00    1.75    1.90   12.48    9.52    9.82
 1057     327        3  1327.03    0.00    1.75    5.53   12.41    9.59    9.74
 1058     328        3  1331.96    0.00    1.76    2.80   12.33    9.64    9.67
 1059     329        3  1336.89    0.00    1.76    2.16   12.23    9.71    9.57
 1060     330        3  1341.82    0.00    1.77    7.45   12.19    9.79    9.52
 1061     331        3  1346.76    0.00    1.78    5.18   12.13    9.85    9.49
 1062     332        3  1351.69    0.00    1.78   -1.01   12.02    9.89    9.38
 1063     333        3  1356.62    0.00    1.79    0.30   11.92    9.92    9.25
 1064     334        3  1361.56    0.00    1.80   -1.28   11.83    9.93    9.10
 1065     335        3  1366.49    0.00    1.80   -0.82   11.72    9.97    8.96
 1066     336        3  1371.42    0.00    1.81    1.63   11.64   10.01    8.84
 1067     337        3  1376.35    0.00    1.82    1.42   11.55   10.03    8.75
 1068     338        3  1381.29    0.00    1.82    2.42   11.48   10.05    8.66
 1069     339        3  1386.22    0.00    1.83    3.24   11.41   10.06    8.59
 1070     340        3  1391.15    0.00    1.84    5.76   11.34   10.07    8.56
 1071     341        3  1396.08    0.00    1.84    7.10   11.27   10.09    7.86
 1072     342        3  1401.02    0.00    1.85    4.73   11.19   10.10    7.85
 1073     343        3  1405.95    0.00    1.86    2.77   11.07   10.10    7.82
 1074     344        3  1410.88    0.00    1.86    1.98   10.94   10.09    7.77
 1075     345        3  1415.82    0.00    1.87    1.87   10.82   10.06    7.71
 1076     346        3  1420.75    0.00    1.88    1.66   10.69   10.05    7.65
 1077     347        3  1425.68    0.00    1.88    4.28   10.62   10.06    7.61
 1078     348        3  1430.61    0.00    1.89    2.65   10.54   10.05    7.58
 1079     349        3  1435.55    0.00    1.90    0.75   10.46   10.04    7.52
 1080     350        3  1440.48    0.00    1.90    5.41   10.40   10.05    6.55
 1081     351        3  1445.41    0.00    1.91    4.84   10.33   10.06    6.11
 1082     352        3  1450.34    0.00    1.92    3.28   10.23   10.08    4.90
 1083     353        3  1455.28    0.00    1.92    4.60   10.13   10.10    4.93
 1084     354        3  1460.21    0.00    1.93    6.02   10.06   10.12    4.99
 1085     355        3  1465.14    0.00    1.93    5.60    9.99   10.14    5.07
 1086     356        3  1470.08    0.00    1.94    6.16    9.92   10.16    5.14
 1087     357        3  1475.01    0.00    1.95    4.42    9.84   10.18    5.20
 1088     358        3  1479.94    0.00    1.95    2.92    9.73   10.21    4.78
 1089     359        3  1484.87    0.00    1.96   -1.91    9.58   10.21    4.76
 1090     360        3  1489.81    0.00    1.97   -0.83    9.46   10.20    4.73
 1091     361        3  1494.74    0.00    1.97   -3.49    9.32   10.18    4.68
 1092     362        3  1499.67    0.00    1.98    3.25    9.24   10.19    4.66
 1093     363        3  1504.60    0.00    1.99    3.42    9.12   10.19    4.70
 1094     364        3  1509.54    0.00    1.99    3.88    9.00   10.20    4.75
 1095     365        3  1514.47    0.00    2.00    1.42    8.85   10.21    3.46
