 Day of  Day of Year 
 sim.     year               Qrad         Qslur2air     Qslur2floor      Qslur2dwall      Qslur2uwall           Qfeed       Qout       Qoutave     HH   HHadj
  540     175        2          -5624.         -6654.         -1740.            -0.          -698.          -910.        -15625.        -15786.     -56250908.     -56250908.
  541     176        2          -5776.         -9859.         -2595.            -0.         -1038.          -820.        -20088.        -20294.     -72317832.     -72317832.
  542     177        2          -5776.        -10616.         -2797.            -0.         -1123.          -725.        -21037.        -21252.     -75732936.     -75732936.
  543     178        2          -5844.         -9962.         -2622.            -0.         -1058.          -635.        -20122.        -20327.     -72440736.     -72440736.
  544     179        2          -5253.         -9828.         -2587.            -0.         -1049.          -549.        -19266.        -19461.     -69357072.     -69357072.
  545     180        2          -4239.         -9111.         -2395.            -0.          -977.          -473.        -17195.        -17368.     -61900516.     -61900516.
  546     181        2          -3682.         -6016.         -1569.            -0.          -648.          -417.        -12332.        -12456.     -44394060.     -44394060.
  547     182        2          -2973.         -1681.          -413.            -0.          -182.          -391.         -5639.         -5696.     -20301394.     -20301394.
  548     183        2          -3817.         -1705.          -419.            -0.          -185.          -363.         -6489.         -6554.     -23362176.     -23362176.
  549     184        2          -3598.         -1432.          -346.            -0.          -156.          -337.         -5869.         -5927.     -21127978.     -21127978.
  550     185        2          -5439.         -1243.          -296.            -0.          -136.          -305.         -7419.         -7492.     -26707078.     -26707078.
  551     186        2          -2331.           608.           198.             0.            67.          -297.         -1755.         -1772.      -6317084.      -6317084.
  552     187        2          -1297.          -283.           -39.            -0.           -31.          -289.         -1939.         -1958.      -6981818.      -6981818.
  553     188        2          -2500.           -47.            23.            -0.            -5.          -277.         -2806.         -2833.     -10100683.     -10100683.
  554     189        2          -4408.          -394.           -69.            -0.           -44.          -255.         -5171.         -5221.     -18614298.     -18614298.
  555     190        2          -4290.          2463.           693.             0.           276.          -250.         -1108.         -1119.      -3989003.      -3989003.
  556     191        2          -5185.          -214.           -21.            -0.           -24.          -226.         -5671.         -5726.     -20416566.     -20416566.
  557     192        2          -2838.          1524.           443.             0.           172.          -222.          -920.          -929.      -3313275.      -3313275.
  558     193        2          -3462.           241.           100.             0.            27.          -208.         -3302.         -3333.     -11885722.     -11885722.
  559     194        2          -3969.          1184.           352.             0.           135.          -198.         -2496.         -2520.      -8986932.      -8986932.
  560     195        2          -4341.          1016.           307.             0.           116.          -185.         -3087.         -3116.     -11112672.     -11112672.
  561     196        2          -3885.         -1455.          -352.            -0.          -167.          -161.         -6019.         -6076.     -21669960.     -21669960.
  562     197        2          -2821.         -1600.          -391.            -0.          -184.          -139.         -5135.         -5183.     -18484334.     -18484334.
  563     198        2          -4729.         -2623.          -664.            -0.          -303.          -105.         -8425.         -8504.     -30328400.     -30328400.
  564     199        2          -5506.         -5223.         -1358.            -0.          -607.           -54.        -12747.        -12866.     -45888736.     -45888736.
  565     200        2          -4189.         -4597.         -1191.            -0.          -536.           -11.        -10523.        -10621.     -37881400.     -37881400.
  566     201        2          -4324.         -5481.         -1426.            -0.          -642.            37.        -11836.        -11946.     -42608320.     -42608320.
  567     202        2          -2635.         -4369.         -1130.            -0.          -514.            72.         -8575.         -8655.     -30870950.     -30870950.
  568     203        2          -2466.          1324.           389.             0.           156.            76.          -520.          -525.      -1871358.      -1871358.
  569     204        2          -5320.           959.           292.             0.           114.            91.         -3864.         -3900.     -13912160.     -13912160.
  570     205        2          -4611.          2494.           702.             0.           297.            95.         -1023.         -1032.      -3681957.      -3681957.
  571     206        2          -4476.           903.           277.             0.           108.           107.         -3081.         -3109.     -11090851.     -11090851.
  572     207        2          -4577.           136.            72.             0.            16.           124.         -4228.         -4267.     -15222067.     -15222067.
  573     208        2          -4831.         -1818.          -449.            -0.          -219.           152.         -7165.         -7229.     -25792246.     -25792246.
  574     209        2          -4645.         -3345.          -857.            -0.          -404.           187.         -9064.         -9146.     -32629690.     -32629690.
  575     210        2          -2044.          -574.          -117.            -0.           -70.           198.         -2606.         -2629.      -9380657.      -9380657.
  576     211        2          -3395.           -32.            27.            -0.            -4.           211.         -3193.         -3222.     -11495057.     -11495057.
  577     212        2          -2635.          -407.           -73.            -0.           -50.           222.         -2942.         -2968.     -10590991.     -10590991.
  578     213        2          -3648.         -1267.          -302.            -0.          -156.           242.         -5131.         -5177.     -18472558.     -18472558.
  579     214        2          -4932.         -2402.          -605.            -0.          -296.           272.         -7963.         -8034.     -28667936.     -28667936.
  580     215        2          -3378.         -3336.          -854.            -0.          -413.           301.         -7680.         -7748.     -27648016.     -27648016.
  581     216        2          -3665.         -1653.          -405.            -0.          -205.           323.         -5605.         -5654.     -20177484.     -20177484.
  582     217        2          -3986.            10.            39.             0.             1.           337.         -3599.         -3631.     -12956863.     -12956863.
  583     218        2          -3783.           345.           128.             0.            43.           348.         -2919.         -2944.     -10507410.     -10507410.
  584     219        2          -3057.         -3737.          -961.            -0.          -469.           377.         -7848.         -7916.     -28252990.     -28252990.
  585     220        2          -4679.         -5645.         -1470.            -0.          -712.           422.        -12083.        -12188.     -43498744.     -43498744.
  586     221        2          -4729.         -6523.         -1705.            -0.          -825.           472.        -13311.        -13426.     -47919352.     -47919352.
  587     222        2          -4695.         -1983.          -493.            -0.          -252.           499.         -6925.         -6985.     -24931500.     -24931500.
  588     223        2          -5016.           593.           194.             0.            76.           513.         -3641.         -3672.     -13108177.     -13108177.
  589     224        2          -4780.          1528.           444.             0.           196.           521.         -2092.         -2110.      -7529881.      -7529881.
  590     225        2          -4223.         -2763.          -701.            -0.          -355.           548.         -7494.         -7558.     -26977932.     -26977932.
  591     226        2          -4003.         -2090.          -522.            -0.          -269.           571.         -6313.         -6366.     -22725028.     -22725028.
  592     227        2          -3885.         -3731.          -960.            -0.          -483.           602.         -8456.         -8528.     -30442894.     -30442894.
  593     228        2          -4560.         -5244.         -1363.            -0.          -681.           642.        -11206.        -11301.     -40342600.     -40342600.
  594     229        2          -4425.         -3533.          -907.            -0.          -460.           674.         -8651.         -8723.     -31141808.     -31141808.
  595     230        2          -3969.         -3052.          -778.            -0.          -399.           702.         -7496.         -7559.     -26985608.     -26985608.
  596     231        2          -3598.         -3870.          -997.            -0.          -468.             0.         -8933.         -8996.     -32157148.     -32157148.
  597     232        2          -4290.         -3860.          -994.            -0.          -429.             0.         -9574.         -9648.     -34465368.     -34465368.
  598     233        2          -3006.         -2258.          -567.            -0.          -229.             0.         -6061.         -6111.     -21818122.     -21818122.
  599     234        2          -2686.         -2577.          -652.            -0.          -237.             0.         -6151.         -6208.     -22143898.     -22143898.
  600     235        2          -2331.         -3283.          -840.            -0.          -269.             0.         -6723.         -6792.     -24204142.     -24204142.
  601     236        2          -2787.          -876.          -198.            -0.           -63.             0.         -3924.         -3969.     -14126428.     -14126428.
  602     237        2          -2196.          1565.           454.             0.            98.             0.           -80.           -81.       -287094.       -287094.
  603     238        2          -3834.          4262.          1173.             0.           225.             0.          1826.          1855.       6573360.       6573360.
  604     239        2          -3192.          4372.          1203.             0.           234.          1269.          3885.          3970.      13986469.      13986469.
  605     240        2          -3125.          4871.          1336.             0.           264.          1210.          4556.          4654.      16401635.      16401635.
  606     241        2          -2246.          5043.          1382.             0.           277.          1138.          5593.          5711.      20134604.      20134604.
  607     242        2          -1167.          4597.          1263.             0.           255.          1061.          6009.          6135.      21633960.      21633960.
  608     243        2          -1976.          3198.           889.             0.           180.          1018.          3309.          3377.      11912547.      11912547.
  609     244        2          -2348.          5994.          1635.             0.           341.           938.          6561.          6695.      23618562.      23618562.
  610     245        2          -3631.          3311.           920.             0.           191.           915.          1705.          1739.       6137462.       6137462.
  611     246        2          -1841.          5113.          1400.             0.           298.           846.          5817.          5933.      20939942.      20939942.
  612     247        2          -1118.           816.           254.             0.            48.           938.           938.           924.       3376069.       3376069.
  613     248        2          -1567.          1154.           344.             0.            69.           956.           956.           953.       3441887.       3441887.
  614     249        2          -3142.          2352.           664.             0.           142.           945.           962.           981.       3463788.       3463788.
  615     250        2          -2990.          4010.          1106.             0.           245.           908.          3280.          3342.      11807986.      11807986.
  616     251        2          -3513.          4448.          1223.             0.           275.           870.          3303.          3365.      11890308.      11890308.
  617     252        2          -2044.          2473.           696.             0.           155.           846.          2126.          2166.       7654664.       7654664.
  618     253        2          -1083.          3501.           970.             0.           222.           797.          4407.          4488.      15865944.      15865944.
  619     254        2          -3530.          5934.          1619.             0.           380.           741.          5144.          5237.      18516804.      18516804.
  620     255        2          -2905.          5426.          1484.             0.           351.           685.          5041.          5132.      18146766.      18146766.
  621     256        2           -665.          3010.           839.             0.           197.           641.          4021.          4093.      14477387.      14477387.
  622     257        2          -3158.          3276.           910.             0.           216.           620.          1864.          1897.       6710504.       6710504.
  623     258        2          -1373.          1425.           416.             0.            95.           608.          1171.          1191.       4215035.       4215035.
  624     259        2           -600.          2380.           671.             0.           161.           575.          3187.          3242.      11473020.      11473020.
  625     260        2           -816.          3117.           868.             0.           213.           534.          3917.          3984.      14099762.      14099762.
  626     261        2          -2804.          6441.          1755.             0.           444.           471.          6306.          6413.      22701122.      22701122.
  627     262        2          -2939.          4752.          1304.             0.           331.           430.          3878.          3943.      13960460.      13960460.
  628     263        2          -3125.          7393.          2009.             0.           520.           359.          7155.          7275.      25759450.      25759450.
  629     264        2          -1064.          7527.          2045.             0.           534.           267.          9309.          9463.      33513684.      33513684.
  630     265        2          -1333.          2080.           591.             0.           149.           247.          1734.          1762.       6242609.       6242609.
  631     266        2          -2534.          2069.           588.             0.           150.           241.           515.           524.       1855488.       1855488.
  632     267        2          -2128.          2550.           716.             0.           186.           227.          1552.          1576.       5585449.       5585449.
  633     268        2          -2179.          1035.           312.             0.            76.           231.          -524.          -532.      -1886384.      -1886384.
  634     269        2          -2348.          3231.           898.             0.           241.           211.          2233.          2268.       8039524.       8039524.
  635     270        2           -475.          1078.           324.             0.            81.           199.          1207.          1226.       4345016.       4345016.
  636     271        2           -539.          2648.           743.             0.           201.           170.          3222.          3272.      11600673.      11600673.
  637     272        2           -642.          3093.           861.             0.           237.           136.          3685.          3742.      13266646.      13266646.
  638     273        2           -274.          2331.           658.             0.           180.           108.          3004.          3049.      10813816.      10813816.
  639     274        2          -1610.          2005.           571.             0.           156.            96.          1219.          1237.       4388724.       4388724.
  640     275        2           -649.          3461.           960.             0.           272.            61.          4105.          4167.      14779390.      14779390.
  641     276        2          -1790.          2021.           575.             0.           160.            50.          1017.          1032.       3662486.       3662486.
  642     277        2           -784.          2388.           673.             0.           191.            29.          2497.          2534.       8990258.       8990258.
  643     278        2           -156.          1345.           395.             0.           109.            14.          1706.          1731.       6141878.       6141878.
  644     279        2          -1841.           945.           288.             0.            77.            17.          -513.          -521.      -1847313.      -1847313.
  645     280        2           -304.          2124.           603.             0.           175.            -4.          2594.          2631.       9337369.       9337369.
  646     281        2          -1209.          1899.           543.             0.           157.           -16.          1373.          1393.       4944475.       4944475.
  647     282        2          -1103.          2872.           802.             0.           240.           -39.          2772.          2811.       9978460.       9978460.
  648     283        2          -1152.          4622.          1269.             0.           390.           -81.          5048.          5119.      18173912.      18173912.
  649     284        2           -495.          6279.          1712.             0.           534.          -145.          7884.          7993.      28382774.      28382774.
  650     285        2          -1610.          7074.          1924.             0.           606.          -210.          7785.          7892.      28024928.      28024928.
  651     286        2           -660.          7404.          2012.             0.           640.          -284.          9112.          9236.      32801538.      32801538.
  652     287        2           -878.          8310.          2253.             0.           724.          -365.         10044.         10180.      36158416.      36158416.
  653     288        2           -966.          8007.          2172.             0.           703.          -442.          9474.          9602.      34107576.      34107576.
  654     289        2          -1051.          7662.          2081.             0.           678.          -513.          8858.          8976.      31889264.      31889264.
  655     290        2           -905.          8431.          2286.             0.           752.          -591.          9972.         10104.      35899476.      35899476.
  656     291        2          -1486.          7381.          2006.             0.           664.          -654.          7910.          8014.      28474976.      28474976.
  657     292        2          -1157.         11481.          3100.             0.          1040.          -759.         13705.         13883.      49336448.      49336448.
  658     293        2          -1610.         11984.          3234.             0.          1094.          -866.         13836.         14015.      49808968.      49808968.
  659     294        2           -556.         12592.          3396.             0.          1158.          -986.         15605.         15806.      56178764.      56178764.
  660     295        2           -394.          4733.          1299.             0.           439.         -1027.          5050.          5115.      18180482.      18180482.
  661     296        2           -307.          2540.           714.             0.           237.         -1045.          2139.          2166.       7699057.       7699057.
  662     297        2           -740.          9447.          2557.             0.           889.         -1125.         11028.         11167.      39700936.      39700936.
  663     298        2           -160.         12046.          3250.             0.          1142.         -1236.         15042.         15230.      54152664.      54152664.
  664     299        2           -272.          4823.          1323.             0.           461.         -1276.          5059.          5121.      18211034.      18211034.
  665     300        2           -524.          2196.           622.             0.           211.         -1286.          1219.          1234.       4388284.       4388284.
  666     301        2           -316.          3314.           920.             0.           321.         -1307.          2933.          2969.      10558740.      10558740.
  667     302        2           -375.          4923.          1350.             0.           481.         -1343.          5035.          5097.      18127628.      18127628.
  668     303        2           -907.          7089.          1928.             0.           697.         -1344.          7462.          7551.      26864526.      26864526.
  669     304        2           -456.         10830.          2926.             0.          1072.         -1431.         12940.         13093.      46582556.      46582556.
  670     305        2           -267.          7029.          1912.             0.           700.         -1487.          7887.          7980.      28393894.      28393894.
  671     306        2           -179.          2765.           774.             0.           277.         -1503.          2135.          2160.       7684704.       7684704.
  672     307        2           -150.          -616.          -128.            -0.           -62.         -1488.         -2445.         -2473.      -8800467.      -8800467.
  673     308        2           -584.          2425.           683.             0.           246.         -1495.          1275.          1289.       4588811.       4588811.
  674     309        2           -706.          6584.          1793.             0.           674.         -1539.          6806.          6884.      24500506.      24500506.
  675     310        2           -899.          4954.          1358.             0.           510.         -1568.          4356.          4405.      15680486.      15680486.
  676     311        2           -765.          4110.          1133.             0.           426.         -1590.          3314.          3351.      11929030.      11929030.
  677     312        2           -235.          4064.          1120.             0.           424.         -1615.          3758.          3801.      13530082.      13530082.
  678     313        2           -598.          5720.          1562.             0.           601.         -1651.          5635.          5698.      20285078.      20285078.
  679     314        2           -660.          6852.          1864.             0.           724.         -1696.          7084.          7163.      25502368.      25502368.
  680     315        2           -132.          7830.          2125.             0.           833.         -1752.          8904.          9002.      32053996.      32053996.
  681     316        2           -111.          5635.          1540.             0.           603.         -1790.          5877.          5942.      21157076.      21157076.
  682     317        2            -45.          6334.          1726.             0.           682.         -1834.          6864.          6939.      24711166.      24711166.
  683     318        2           -220.          4976.          1364.             0.           539.         -1864.          4796.          4848.      17265854.      17265854.
  684     319        2           -176.          4500.          1237.             0.           491.         -1890.          4162.          4207.      14982671.      14982671.
  685     320        2           -209.          3822.          1056.             0.           420.         -1910.          3178.          3212.      11441798.      11441798.
  686     321        2            -88.          1425.           416.             0.           157.         -1911.             0.             0.           720.           720.
  687     322        2           -299.          2757.           772.             0.           306.         -1920.          1616.          1633.       5816944.       5816944.
  688     323        2           -141.          -102.             9.            -0.           -11.         -1908.         -2154.         -2177.      -7754684.      -7754684.
  689     324        2           -126.          5461.          1493.             0.           614.         -1940.          5503.          5560.      19809400.      19809400.
  690     325        2           -645.         11806.          3186.             0.          1336.         -2020.         13663.         13806.      49187564.      49187564.
  691     326        2            -54.          9305.          2519.             0.          1059.         -2085.         10744.         10855.      38676656.      38676656.
  692     327        2           -510.          5559.          1519.             0.           636.         -2116.          5089.          5142.      18320392.      18320392.
  693     328        2           -595.          8234.          2233.             0.           948.         -2166.          8655.          8744.      31157462.      31157462.
  694     329        2           -108.          8774.          2377.             0.          1016.         -2224.          9835.          9936.      35407488.      35407488.
  695     330        2            -70.          3374.           936.             0.           393.         -2240.          2394.          2419.       8619144.       8619144.
  696     331        2           -177.          5620.          1536.             0.           658.         -2270.          5367.          5421.      19320862.      19320862.
  697     332        2           -546.         11759.          3174.             0.          1386.         -2346.         13427.         13562.      48337600.      48337600.
  698     333        2           -182.         10304.          2785.             0.          1221.         -2413.         11715.         11832.      42173220.      42173220.
  699     334        2            -85.         11754.          3172.             0.          1401.         -2491.         13751.         13888.      49505124.      49505124.
  700     335        2            -64.         11144.          3010.             0.          1336.         -2564.         12862.         12989.      46302432.      46302432.
  701     336        2           -103.          8559.          2320.             0.          1032.         -2617.          9192.          9282.      33090978.      33090978.
  702     337        2            -86.          8673.          2350.             0.          1051.         -2669.          9319.          9410.      33548408.      33548408.
  703     338        2            -24.          7573.          2057.             0.           923.         -2713.          7817.          7893.      28139888.      28139888.
  704     339        2            -48.          6671.          1816.             0.           818.         -2749.          6508.          6572.      23430412.      23430412.
  705     340        2            -65.          4081.          1125.             0.           503.         -2766.          2878.          2906.      10362419.      10362419.
  706     341        2            -25.          2710.           759.             0.           336.         -2772.          1008.          1018.       3628475.       3628475.
  707     342        2            -41.          5073.          1390.             0.           632.         -2794.          4259.          4299.      15331751.      15331751.
  708     343        2            -23.          6991.          1902.             0.           876.         -2831.          6915.          6980.      24892208.      24892208.
  709     344        2            -97.          7713.          2094.             0.           971.         -2873.          7808.          7882.      28108434.      28108434.
  710     345        2            -32.          7744.          2102.             0.           980.         -2915.          7879.          7953.      28363380.      28363380.
  711     346        2            -27.          7875.          2137.             0.          1002.         -2958.          8030.          8105.      28906446.      28906446.
  712     347        2            -25.          5171.          1416.             0.           662.         -2982.          4242.          4281.      15269694.      15269694.
  713     348        2            -49.          6761.          1840.             0.           870.         -3015.          6407.          6467.      23066960.      23066960.
  714     349        2            -86.          8606.          2332.             0.          1113.         -3061.          8904.          8986.      32052920.      32052920.
  715     350        2            -57.          3846.          1062.             0.           500.         -3074.          2276.          2297.       8195358.       8195358.
  716     351        2            -63.          4395.          1209.             0.           574.         -3090.          3024.          3052.      10886578.      10886578.
  717     352        2            -44.          5928.          1618.             0.           779.         -3116.          5164.          5211.      18590794.      18590794.
  718     353        2            -64.          4556.          1252.             0.           601.         -3133.          3211.          3240.      11559234.      11559234.
  719     354        2            -78.          3102.           864.             0.           412.         -3140.          1160.          1170.       4174488.       4174488.
  720     355        2            -79.          3512.           973.             0.           468.         -3148.          1726.          1741.       6213682.       6213682.
  721     356        2            -74.          2934.           819.             0.           393.         -3153.           919.           927.       3309146.       3309146.
  722     357        2            -72.          4669.          1282.             0.           629.         -3169.          3338.          3368.      12016876.      12016876.
  723     358        2           -233.          6142.          1675.             0.           832.         -3195.          5220.          5266.      18793288.      18793288.
  724     359        2           -466.         10936.          2954.             0.          1488.         -3252.         11660.         11762.      41975664.      41975664.
  725     360        2           -114.          9740.          2635.             0.          1332.         -3303.         10290.         10380.      37043424.      37043424.
  726     361        2            -54.         12311.          3321.             0.          1692.         -3371.         13899.         14020.      50034904.      50034904.
  727     362        2            -35.          5426.          1484.             0.           749.         -3394.          4230.          4266.      15227147.      15227147.
  728     363        2            -17.          5217.          1428.             0.           724.         -3413.          3938.          3972.      14175366.      14175366.
  729     364        2            -33.          4719.          1295.             0.           658.         -3429.          3211.          3238.      11558433.      11558433.
  730     365        2            -71.          7157.          1946.             0.          1003.         -3462.          6573.          6629.      23661634.      23661634.
  731       1        3           -112.          8388.          2274.             0.          1181.         -3501.          8230.          8300.      29627072.      29627072.
  732       2        3           -151.          7809.          2120.             0.          1098.         -2736.          8140.          8205.      29305018.      29305018.
  733       3        3            -78.          9125.          2471.             0.          1288.         -2773.         10033.         10113.      36120064.      36120064.
  734       4        3            -62.          8408.          2280.             0.          1191.         -2806.          9010.          9082.      32437304.      32437304.
  735       5        3           -529.          8757.          2373.             0.          1245.         -2840.          9006.          9078.      32422820.      32422820.
  736       6        3           -100.          9988.          2701.             0.          1425.         -2880.         11135.         11223.      40084804.      40084804.
  737       7        3            -75.          8757.          2373.             0.          1254.         -2915.          9394.          9468.      33819060.      33819060.
  738       8        3           -105.          8118.          2202.             0.          1167.         -2946.          8437.          8503.      30372198.      30372198.
  739       9        3           -289.         10133.          2740.             0.          1462.         -2986.         11060.         11146.      39816040.      39816040.
  740      10        3           -101.          9291.          2515.             0.          1345.         -3022.         10028.         10106.      36101904.      36101904.
  741      11        3           -130.          9574.          2591.             0.          1391.         -3060.         10367.         10447.      37319408.      37319408.
  742      12        3           -390.         10779.          2912.             0.          1572.         -3102.         11772.         11863.      42378332.      42378332.
  743      13        3           -145.         10835.          2927.             0.          1586.         -3145.         12058.         12151.      43408036.      43408036.
  744      14        3           -111.         11853.          3199.             0.          1741.         -3193.         13489.         13592.      48559752.      48559752.
  745      15        3           -184.         17484.          4701.             0.          2577.         -3268.         21311.         21474.      76719744.      76719744.
  746      16        3           -142.         10989.          2968.             0.          1626.         -3312.         12130.         12222.      43666320.      43666320.
  747      17        3            -81.         10021.          2710.             0.          1488.         -3350.         10788.         10870.      38836436.      38836436.
  748      18        3            -96.          8544.          2316.             0.          1273.         -3381.          8656.          8721.      31160518.      31160518.
  749      19        3           -176.          8310.          2254.             0.          1242.         -3410.          8221.          8283.      29594018.      29594018.
  750      20        3           -137.          6382.          1739.             0.           957.         -3430.          5511.          5553.      19840180.      19840180.
  751      21        3           -169.          4651.          1277.             0.           700.         -3441.          3019.          3042.      10870021.      10870021.
  752      22        3           -101.          4686.          1286.             0.           708.         -3451.          3127.          3151.      11258496.      11258496.
  753      23        3           -480.          3619.          1002.             0.           548.         -3456.          1233.          1242.       4439108.       4439108.
  754      24        3           -564.          8526.          2311.             0.          1297.         -3483.          8087.          8147.      29111740.      29111740.
  755      25        3           -106.          7505.          2039.             0.          1145.         -3507.          7076.          7128.      25473266.      25473266.
  756      26        3           -158.          9991.          2702.             0.          1530.         -3543.         10523.         10601.      37881688.      37881688.
  757      27        3           -211.         13597.          3664.             0.          2089.         -3595.         15544.         15659.      55958464.      55958464.
  758      28        3           -141.         11279.          3046.             0.          1739.         -3637.         12286.         12376.      44228460.      44228460.
  759      29        3           -297.         10496.          2837.             0.          1624.         -3675.         10985.         11065.      39545604.      39545604.
  760      30        3           -410.         18225.          4899.             0.          2829.         -3747.         21796.         21955.      78464856.      78464856.
  761      31        3           -794.         20257.          5441.             0.          3155.         -3828.         24231.         24408.      87232008.      87232008.
  762      32        3           -804.         16947.          4558.             0.          2648.         -3894.         19455.         19596.      70037704.      70037704.
  763      33        3           -134.         12888.          3475.             0.          2021.         -3943.         14307.         14411.      51506344.      51506344.
  764      34        3           -306.         12532.          3380.             0.          1971.         -3988.         13589.         13687.      48921780.      48921780.
  765      35        3           -490.         14702.          3959.             0.          2320.         -4042.         16449.         16567.      59215628.      59215628.
  766      36        3           -603.         16125.          4339.             0.          2554.         -4103.         18312.         18443.      65923284.      65923284.
  767      37        3           -672.         15577.          4192.             0.          2475.         -4160.         17411.         17536.      62680600.      62680600.
  768      38        3           -530.         19251.          5173.             0.          3069.         -4234.         22727.         22889.      81817136.      81817136.
  769      39        3           -845.         17565.          4723.             0.          2809.         -4300.         19952.         20094.      71827464.      71827464.
  770      40        3          -1461.         21828.          5860.             0.          3502.         -4382.         25347.         25527.      91249032.      91249032.
  771      41        3           -284.         19810.          5322.             0.          3189.         -4459.         23577.         23744.      84877944.      84877944.
  772      42        3           -432.         18419.          4951.             0.          2974.         -4529.         21383.         21533.      76977384.      76977384.
  773      43        3           -831.         15441.          4156.             0.          2502.         -4584.         16685.         16802.      60064256.      60064256.
  774      44        3          -1723.         13097.          3531.             0.          2129.         -4624.         12410.         12497.      44675452.      44675452.
  775      45        3           -775.          8103.          2198.             0.          1321.         -4645.          6201.          6245.      22324914.      22324914.
  776      46        3          -1442.         14164.          3816.             0.          2317.         -4689.         14165.         14263.      50993556.      50993556.
  777      47        3           -573.         13605.          3666.             0.          2233.         -4735.         14197.         14295.      51108632.      51108632.
  778      48        3           -483.          8091.          2195.             0.          1332.         -4756.          6379.          6423.      22964794.      22964794.
  779      49        3           -733.          8365.          2268.             0.          1381.         -4777.          6505.          6550.      23416720.      23416720.
  780      50        3           -513.           333.           125.             0.            55.         -5885.         -5885.         -5675.     -21185426.     -21185426.
  781      51        3           -361.         -1424.          -344.            -0.          -237.         -5860.         -8226.         -8283.     -29614036.     -29614036.
  782      52        3           -711.         -2634.          -667.            -0.          -439.         -5828.        -10279.        -10349.     -37002952.     -37002952.
  783      53        3           -304.         -1333.          -320.            -0.          -223.         -5803.         -7982.         -8036.     -28734144.     -28734144.
  784      54        3           -201.         -1544.          -376.            -0.          -259.         -5777.         -8157.         -8212.     -29363580.     -29363580.
  785      55        3           -329.         -4353.         -1126.            -0.          -732.         -5739.        -12280.        -12363.     -44208348.     -44208348.
  786      56        3           -252.         -7636.         -2001.            -0.         -1289.         -5688.        -16865.        -16979.     -60714212.     -60714212.
  787      57        3          -1757.         -4604.         -1193.            -0.          -779.         -5644.        -13977.        -14071.     -50315632.     -50315632.
  788      58        3          -1272.          -876.          -198.            -0.          -149.         -5618.         -8112.         -8167.     -29203536.     -29203536.
  789      59        3          -1706.         -2288.          -575.            -0.          -390.         -5586.        -10545.        -10615.     -37960404.     -37960404.
  790      60        3          -1377.         -1659.          -407.            -0.          -283.         -5557.         -9283.         -9345.     -33419078.     -33419078.
  791      61        3          -1942.         -1596.          -390.            -0.          -273.         -5531.         -9732.         -9797.     -35033864.     -35033864.
  792      62        3          -1976.          -799.          -177.            -0.          -137.         -4172.         -7261.         -7307.     -26139594.     -26139594.
  793      63        3          -1535.          1042.           314.             0.           179.         -4649.         -4649.         -4535.     -16734943.     -16734943.
  794      64        3          -1942.          3411.           946.             0.           589.         -4657.         -1654.         -1804.      -5953696.             0.
  795      65        3           -721.         -1675.          -411.            -0.          -290.         -4657.         -7753.         -7753.     -27912508.             0.
  796      66        3          -1199.           449.           156.             0.            78.         -4657.         -5174.         -5174.     -18625698.             0.
  797      67        3          -2331.           888.           273.             0.           154.         -4657.         -5672.         -5672.     -20419506.             0.
  798      68        3           -674.          1787.           513.             0.           311.         -4657.         -2720.         -2720.      -9793111.             0.
