 Day of  Day of Year 
 sim.     year               Qrad         Qslur2air     Qslur2floor      Qslur2dwall      Qslur2uwall           Qfeed       Qout       Qoutave     HH   HHadj
  552     187        2           -657.          -763.          1066.           252.           -30.          -372.          -503.          -500.      -1810377.      -1810377.
  553     188        2          -1267.          -650.          1069.           245.           -26.          -368.          -996.         -1005.      -3586314.      -3586314.
  554     189        2          -2234.          -833.          1074.           238.           -33.          -360.         -2148.         -2167.      -7731459.      -7731459.
  555     190        2          -2174.           614.          1077.           233.            25.          -357.          -582.          -587.      -2094983.      -2094983.
  556     191        2          -2627.          -749.          1082.           229.           -31.          -348.         -2444.         -2466.      -8799796.      -8799796.
  557     192        2          -1438.            60.          1065.           218.             3.          -372.          -465.          -460.      -1673059.      -1673059.
  558     193        2          -1754.          -594.          1068.           215.           -25.          -367.         -1457.         -1470.      -5246094.      -5246094.
  559     194        2          -2011.          -118.          1071.           213.            -5.          -362.         -1212.         -1223.      -4363774.      -4363774.
  560     195        2          -2199.          -206.          1075.           211.            -9.          -356.         -1485.         -1499.      -5347334.      -5347334.
  561     196        2          -1968.         -1465.          1080.           208.           -66.          -347.         -2557.         -2580.      -9206568.      -9206568.
  562     197        2          -1429.         -1546.          1084.           207.           -70.          -339.         -2093.         -2112.      -7535890.      -7535890.
  563     198        2          -2396.         -2075.          1092.           207.           -96.          -325.         -3593.         -3625.     -12934886.     -12934886.
  564     199        2          -2790.         -3410.          1104.           207.          -159.          -306.         -5353.         -5400.     -19269720.     -19269720.
  565     200        2          -2122.         -3107.          1113.           206.          -147.          -289.         -4347.         -4385.     -15650170.     -15650170.
  566     201        2          -2191.         -3572.          1122.           205.          -172.          -271.         -4878.         -4920.     -17560618.     -17560618.
  567     202        2          -1335.         -3022.          1128.           202.          -147.          -258.         -3431.         -3461.     -12352344.     -12352344.
  568     203        2          -1249.          -167.          1120.           196.            -8.          -267.          -376.          -374.      -1353277.      -1353277.
  569     204        2          -2696.          -353.          1122.           194.           -18.          -260.         -2011.         -2028.      -7237854.      -7237854.
  570     205        2          -2336.           427.          1122.           190.            22.          -257.          -832.          -839.      -2996025.      -2996025.
  571     206        2          -2268.          -380.          1123.           185.           -20.          -251.         -1610.         -1624.      -5796292.      -5796292.
  572     207        2          -2319.          -771.          1124.           182.           -40.          -244.         -2067.         -2085.      -7441516.      -7441516.
  573     208        2          -2447.         -1768.          1127.           179.           -93.          -232.         -3234.         -3261.     -11640825.     -11640825.
  574     209        2          -2353.         -2552.          1132.           176.          -136.          -218.         -3951.         -3984.     -14222568.     -14222568.
  575     210        2          -1035.         -1150.          1130.           171.           -62.          -213.         -1160.         -1169.      -4174660.      -4174660.
  576     211        2          -1720.          -878.          1130.           165.           -48.          -208.         -1558.         -1571.      -5609958.      -5609958.
  577     212        2          -1335.         -1070.          1127.           161.           -59.          -203.         -1379.         -1391.      -4965522.      -4965522.
  578     213        2          -1848.         -1510.          1126.           157.           -85.          -194.         -2354.         -2374.      -8475994.      -8475994.
  579     214        2          -2499.         -2093.          1127.           156.          -119.          -182.         -3610.         -3640.     -12994227.     -12994227.
  580     215        2          -1712.         -2574.          1130.           153.          -148.          -170.         -3321.         -3348.     -11954268.     -11954268.
  581     216        2          -1857.         -1726.          1133.           150.          -100.          -161.         -2561.         -2582.      -9219823.      -9219823.
  582     217        2          -2020.          -885.          1132.           146.           -52.          -154.         -1833.         -1848.      -6597226.      -6597226.
  583     218        2          -1917.          -716.          1129.           142.           -42.          -149.         -1553.         -1565.      -5589774.      -5589774.
  584     219        2          -1549.         -2793.          1132.           138.          -168.          -137.         -3377.         -3404.     -12156349.     -12156349.
  585     220        2          -2370.         -3772.          1140.           134.          -229.          -119.         -5217.         -5260.     -18781256.     -18781256.
  586     221        2          -2396.         -4232.          1148.           132.          -260.           -99.         -5707.         -5754.     -20546928.     -20546928.
  587     222        2          -2379.         -1938.          1151.           130.          -120.           -88.         -3243.         -3270.     -11676202.     -11676202.
  588     223        2          -2542.          -632.          1151.           128.           -40.           -81.         -2015.         -2031.      -7253991.      -7253991.
  589     224        2          -2422.          -156.          1149.           126.           -10.           -76.         -1389.         -1400.      -4999522.      -4999522.
  590     225        2          -2139.         -2336.          1150.           125.          -150.           -64.         -3414.         -3442.     -12291485.     -12291485.
  591     226        2          -2028.         -2000.          1153.           124.          -129.           -54.         -2935.         -2959.     -10566130.     -10566130.
  592     227        2          -1968.         -2840.          1159.           122.          -185.           -42.         -3754.         -3784.     -13514581.     -13514581.
  593     228        2          -2311.         -3617.          1165.           121.          -239.           -25.         -4905.         -4944.     -17659156.     -17659156.
  594     229        2          -2242.         -2758.          1168.           119.          -184.           -12.         -3908.         -3939.     -14070233.     -14070233.
  595     230        2          -2011.         -2520.          1170.           118.          -170.            -0.         -3413.         -3440.     -12286227.     -12286227.
  596     231        2          -1823.         -2949.          1173.           118.          -200.            12.         -3670.         -3699.     -13210983.     -13210983.
  597     232        2          -2174.         -2964.          1176.           116.          -203.            26.         -4023.         -4055.     -14482307.     -14482307.
  598     233        2          -1523.         -2169.          1176.           113.          -150.            34.         -2519.         -2539.      -9068159.      -9068159.
  599     234        2          -1361.         -2352.          1175.           110.          -165.            43.         -2549.         -2569.      -9175767.      -9175767.
  600     235        2          -1181.         -2738.          1174.           107.          -193.            52.         -2779.         -2801.     -10005455.     -10005455.
  601     236        2          -1412.         -1539.          1173.           104.          -110.            58.         -1726.         -1739.      -6213764.      -6213764.
  602     237        2          -1112.          -303.          1168.            99.           -22.            58.          -111.          -112.       -401024.       -401024.
  603     238        2          -1943.          1081.          1164.            96.            78.            43.           519.           523.       1869387.       1869387.
  604     239        2          -1617.          1176.          1159.            91.            86.            41.           935.           942.       3365712.       3365712.
  605     240        2          -1583.          1473.          1153.            86.           108.            38.          1275.          1285.       4591684.       4591684.
  606     241        2          -1138.          1611.          1148.            82.           119.            33.          1855.          1869.       6678261.       6678261.
  607     242        2           -591.          1437.          1141.            77.           107.            28.          2199.          2215.       7916017.       7916017.
  608     243        2          -1001.           759.          1137.            73.            57.            25.          1050.          1057.       3778360.       3778360.
  609     244        2          -1190.          2229.          1129.            68.           168.            19.          2425.          2442.       8728671.       8728671.
  610     245        2          -1840.           889.          1122.            64.            68.            18.           320.           322.       1151619.       1151619.
  611     246        2           -933.          1847.          1112.            58.           141.            13.          2239.          2255.       8058725.       8058725.
  612     247        2           -567.          -418.          1107.            53.           -32.            12.           155.           156.        558898.        558898.
  613     248        2           -794.          -265.          1100.            49.           -21.            12.            82.            83.        296482.        296482.
  614     249        2          -1592.           353.          1095.            47.            28.            12.           -58.           -58.       -208428.       -208428.
  615     250        2          -1515.          1219.          1090.            44.            96.            10.           944.           951.       3398426.       3398426.
  616     251        2          -1780.          1463.          1083.            34.             0.             0.           801.           809.       2883075.       2883075.
  617     252        2          -1035.           477.          1073.            32.             0.             9.           556.           565.       2001961.       2001961.
  618     253        2           -549.          1018.          1061.            28.             0.            -7.          1552.          1576.       5587272.       5587272.
  619     254        2          -1789.          2279.          1049.            24.             0.           -23.          1540.          1564.       5543634.       5543634.
  620     255        2          -1472.          2048.          1036.            20.             0.           -40.          1592.          1617.       5732248.       5732248.
  621     256        2           -337.           842.          1025.            14.             0.           -56.          1488.          1510.       5356786.       5356786.
  622     257        2          -1600.           990.          1018.            10.             0.           -60.           357.           363.       1286607.       1286607.
  623     258        2           -696.            59.          1010.             6.             0.           -63.           316.           321.       1139025.       1139025.
  624     259        2           -304.           556.          1001.             1.             0.           -75.          1179.          1196.       4244340.       4244340.
  625     260        2           -413.           946.           992.            -4.             0.           -89.          1431.          1452.       5151796.       5151796.
  626     261        2          -1421.          2659.           982.            -9.             0.          -110.          2102.          2132.       7565630.       7565630.
  627     262        2          -1489.          1823.           975.           -13.             0.          -122.          1173.          1190.       4224441.       4224441.
  628     263        2          -1583.          3193.           963.           -18.             0.          -145.          2409.          2443.       8673121.       8673121.
  629     264        2           -539.          3297.           947.           -24.             0.          -178.          3502.          3551.      12608582.      12608582.
  630     265        2           -675.           546.           938.           -28.             0.          -185.           596.           604.       2145024.       2145024.
  631     266        2          -1284.           425.           901.           -42.             0.          -266.          -266.          -256.       -957597.       -957597.
  632     267        2          -1078.           680.           896.           -46.             0.          -268.           184.           186.        661198.        661198.
  633     268        2          -1104.           -84.           892.           -49.            -0.          -262.          -607.          -615.      -2184980.      -2184980.
  634     269        2          -1190.          1042.           885.           -53.             2.          -266.           422.           428.       1519725.       1519725.
  635     270        2           -240.           -41.           880.           -56.            -0.          -268.           274.           277.        985426.        985426.
  636     271        2           -273.           768.           873.           -60.             4.          -277.          1034.          1048.       3722907.       3722907.
  637     272        2           -325.          1009.           864.           -61.             6.          -288.          1205.          1220.       4336708.       4336708.
  638     273        2           -139.           635.           857.           -62.             5.          -297.           999.          1012.       3597882.       3597882.
  639     274        2           -816.           479.           853.           -61.             4.          -299.           160.           162.        575502.        575502.
  640     275        2           -329.          1233.           845.           -61.            12.          -311.          1390.          1407.       5002750.       5002750.
  641     276        2           -907.           511.           841.           -61.             6.          -312.            78.            79.        280788.        280788.
  642     277        2           -397.           707.           835.           -63.             8.          -318.           772.           782.       2780260.       2780260.
  643     278        2            -79.           186.           828.           -64.             2.          -323.           550.           556.       1978613.       1978613.
  644     279        2           -933.           -14.           822.           -65.            -0.          -319.          -510.          -516.      -1834456.      -1834456.
  645     280        2           -154.           593.           812.           -66.             9.          -326.           868.           879.       3125304.       3125304.
  646     281        2           -613.           486.           803.           -67.             8.          -328.           289.           293.       1042026.       1042026.
  647     282        2           -559.           990.           796.           -68.            18.          -335.           843.           853.       3033997.       3033997.
  648     283        2           -584.          1895.           788.           -70.            37.          -349.          1717.          1738.       6182142.       6182142.
  649     284        2           -251.          2761.           776.           -72.            57.          -372.          2899.          2933.      10435720.      10435720.
  650     285        2           -816.          3191.           765.           -75.            69.          -394.          2740.          2772.       9862920.       9862920.
  651     286        2           -335.          3387.           751.           -79.            78.          -421.          3382.          3421.      12173424.      12173424.
  652     287        2           -445.          3878.           736.           -81.            94.          -450.          3732.          3775.      13435130.      13435130.
  653     288        2           -489.          3754.           722.           -84.            95.          -478.          3520.          3561.      12672703.      12672703.
  654     289        2           -532.          3608.           709.           -88.            96.          -504.          3289.          3326.      11839816.      11839816.
  655     290        2           -459.          4028.           694.           -90.           112.          -532.          3753.          3795.      13509969.      13509969.
  656     291        2           -753.          3521.           681.           -91.           102.          -555.          2905.          2938.      10457406.      10457406.
  657     292        2           -586.          5638.           664.           -93.           171.          -594.          5200.          5258.      18720244.      18720244.
  658     293        2           -816.          5934.           648.           -95.           187.          -633.          5225.          5283.      18810844.      18810844.
  659     294        2           -282.          6286.           628.           -97.           206.          -678.          6063.          6130.      21827710.      21827710.
  660     295        2           -199.          2243.           597.           -38.             0.            -0.          2603.          2666.       9369500.       9369500.
  661     296        2           -156.          1116.           583.           -39.             0.          -748.           756.           782.       2719848.       2719848.
  662     297        2           -375.          4552.           543.           -44.             0.          -838.          3839.          3970.      13819312.      13819312.
  663     298        2            -81.          5787.           491.           -50.             0.          -959.          5188.          5362.      18677412.      18677412.
  664     299        2           -138.          2110.           471.           -51.             0.          -995.          1397.          1443.       5028167.       5028167.
  665     300        2           -265.            74.           271.           -80.             0.         -1461.         -1461.         -1403.      -5258475.      -5258475.
  666     301        2           -160.           136.           126.          -101.             0.         -1802.         -1802.         -1760.      -6488964.      -6488964.
  667     302        2           -190.           362.           -44.          -128.             0.         -2208.         -2208.         -2157.      -7948707.      -7948707.
  668     303        2           -460.           841.          -225.          -157.             0.         -2643.         -2643.         -2589.      -9515963.      -9515963.
  669     304        2           -231.          1135.          -674.          -230.             0.         -3743.         -3743.         -3605.     -13473869.     -13473869.
  670     305        2           -135.          -582.          -635.          -226.            -0.         -3641.         -5219.         -5370.     -18787648.     -18787648.
  671     306        2            -91.         -2517.          -583.          -220.            -0.         -3505.         -6916.         -7112.     -24898624.     -24898624.
  672     307        2            -76.         -4003.          -524.          -213.            -0.         -3347.         -8162.         -8390.     -29384724.     -29384724.
  673     308        2           -296.         -2263.          -476.          -208.            -0.         -3222.         -6465.         -6641.     -23273166.     -23273166.
  674     309        2           -358.             9.          -447.          -204.             0.         -3142.         -4142.         -4253.     -14912051.     -14912051.
  675     310        2           -455.          -654.          -416.          -199.            -0.         -3055.         -4779.         -4905.     -17204290.     -17204290.
  676     311        2           -388.          -926.          -385.          -195.            -0.         -2967.         -4861.         -4987.     -17498668.     -17498668.
  677     312        2           -119.          -806.          -361.          -191.            -0.         -2889.         -4366.         -4477.     -15716885.     -15716885.
  678     313        2           -303.           163.          -341.          -187.             0.         -2827.         -3495.         -3583.     -12583644.     -12583644.
  679     314        2           -335.           846.          -328.          -184.             0.         -2784.         -2784.         -2839.     -10022572.     -10022572.
  680     315        2            -67.           782.          -499.          -216.             0.         -3185.         -3185.         -3134.     -11465353.     -11465353.
  681     316        2            -56.          -194.          -482.          -212.            -0.         -3120.         -4065.         -4161.     -14632933.     -14632933.
  682     317        2            -23.           290.          -467.          -208.             0.         -3063.         -3472.         -3553.     -12497670.     -12497670.
  683     318        2           -111.          -270.          -447.          -203.            -0.         -2999.         -4030.         -4123.     -14509067.     -14509067.
  684     319        2            -89.          -388.          -428.          -197.            -0.         -2935.         -4037.         -4129.     -14534989.     -14534989.
  685     320        2           -106.          -612.          -410.          -192.            -0.         -2870.         -4190.         -4283.     -15082240.     -15082240.
  686     321        2            -44.         -1707.          -388.          -185.            -0.         -2792.         -5116.         -5229.     -18417952.     -18417952.
  687     322        2           -151.          -921.          -370.          -179.            -0.         -2726.         -4348.         -4442.     -15651758.     -15651758.
  688     323        2            -71.         -2258.          -350.          -172.            -0.         -2645.         -5496.         -5613.     -19784660.     -19784660.
  689     324        2            -64.           594.          -358.          -172.             0.         -2643.         -2643.         -2643.      -9515660.      -9515660.
  690     325        2           -327.          3879.          -368.          -172.             0.         -2648.           364.           372.       1310892.       1310892.
  691     326        2            -27.          1093.          -796.          -270.             0.         -3679.         -3679.         -3549.     -13245376.     -13245376.
  692     327        2           -258.          -659.          -775.          -264.            -0.         -3604.         -5561.         -5674.     -20019014.     -20019014.
  693     328        2           -301.           832.          -759.          -260.             0.         -3548.         -4035.         -4116.     -14526648.     -14526648.
  694     329        2            -55.          1100.          -780.          -264.             0.         -3588.         -3588.         -3583.     -12916583.     -12916583.
  695     330        2            -35.         -1501.          -754.          -258.            -0.         -3510.         -6059.         -6177.     -21811296.     -21811296.
  696     331        2            -90.          -236.          -736.          -253.            -0.         -3446.         -4760.         -4851.     -17134950.     -17134950.
  697     332        2           -276.          1689.         -1074.          -338.             0.         -4267.         -4267.         -4162.     -15360263.     -15360263.
  698     333        2            -92.          1104.         -1053.          -333.             0.         -4210.         -4584.         -4670.     -16503493.     -16503493.
  699     334        2            -43.          1553.         -1151.          -359.             0.         -4446.         -4446.         -4415.     -16004521.     -16004521.
  700     335        2            -32.          1398.         -1128.          -354.             0.         -4391.         -4507.         -4589.     -16224878.     -16224878.
  701     336        2            -52.           246.         -1100.          -348.             0.         -4322.         -5576.         -5677.     -20073478.     -20073478.
  702     337        2            -44.           453.         -1073.          -341.             0.         -4257.         -5262.         -5356.     -18942448.     -18942448.
  703     338        2            -12.            42.         -1045.          -335.             0.         -4190.         -5540.         -5638.     -19944468.     -19944468.
  704     339        2            -24.          -274.         -1018.          -327.            -0.         -4121.         -5764.         -5864.     -20749356.     -20749356.
  705     340        2            -33.         -1446.          -985.          -319.            -0.         -4041.         -6824.         -6942.     -24565654.     -24565654.
  706     341        2            -13.         -2006.          -950.          -309.            -0.         -3956.         -7233.         -7357.     -26040026.     -26040026.
  707     342        2            -21.          -682.          -922.          -301.            -0.         -3888.         -5813.         -5911.     -20927956.     -20927956.
  708     343        2            -12.           408.          -900.          -293.             0.         -3834.         -4631.         -4708.     -16671322.     -16671322.
  709     344        2            -49.           886.          -880.          -286.             0.         -3787.         -4116.         -4184.     -14819212.     -14819212.
  710     345        2            -16.          1010.          -862.          -280.             0.         -3744.         -3892.         -3956.     -14012148.     -14012148.
  711     346        2            -14.          1145.          -854.          -277.             0.         -3726.         -3726.         -3736.     -13413126.     -13413126.
  712     347        2            -13.          -123.          -834.          -272.            -0.         -3674.         -4916.         -4994.     -17696126.     -17696126.
  713     348        2            -25.           782.          -818.          -266.             0.         -3631.         -3958.         -4020.     -14248054.     -14248054.
  714     349        2            -44.          1291.          -945.          -303.             0.         -3937.         -3937.         -3898.     -14173599.     -14173599.
  715     350        2            -29.         -1012.          -921.          -295.            -0.         -3875.         -6131.         -6226.     -22072186.     -22072186.
  716     351        2            -32.          -627.          -899.          -286.            -0.         -3815.         -5660.         -5746.     -20374480.     -20374480.
  717     352        2            -22.           251.          -881.          -278.             0.         -3766.         -4697.         -4769.     -16909858.     -16909858.
  718     353        2            -33.          -346.          -863.          -271.            -0.         -3712.         -5225.         -5303.     -18808522.     -18808522.
  719     354        2            -40.          -987.          -844.          -262.            -0.         -3654.         -5787.         -5873.     -20831640.     -20831640.
  720     355        2            -40.          -687.          -825.          -254.            -0.         -3599.         -5405.         -5485.     -19459564.     -19459564.
  721     356        2            -37.          -890.          -805.          -245.            -0.         -3544.         -5522.         -5603.     -19880782.     -19880782.
  722     357        2            -37.            73.          -788.          -237.             0.         -3499.         -4487.         -4552.     -16154503.     -16154503.
  723     358        2           -118.           900.          -773.          -229.             0.         -3463.         -3684.         -3736.     -13260656.     -13260656.
  724     359        2           -236.          1799.         -1192.          -370.             0.         -4497.         -4497.         -4364.     -16187968.     -16187968.
  725     360        2            -58.          1310.         -1174.          -362.             0.         -4453.         -4737.         -4804.     -17053662.     -17053662.
  726     361        2            -27.          1853.         -1391.          -435.             0.         -4991.         -4991.         -4922.     -17967448.     -17967448.
  727     362        2            -18.         -1500.         -1363.          -422.            -0.         -4917.         -8219.         -8333.     -29588822.     -29588822.
  728     363        2             -9.         -1472.         -1335.          -408.            -0.         -4842.         -8065.         -8176.     -29034662.     -29034662.
  729     364        2            -17.         -1594.         -1305.          -396.            -0.         -4767.         -8079.         -8188.     -29082888.     -29082888.
  730     365        2            -36.          -234.         -1279.          -386.            -0.         -4706.         -6641.         -6731.     -23908488.     -23908488.
  731       1        3            -57.           509.         -1256.          -373.             1.         -4653.         -5828.         -5906.     -20982002.     -20982002.
  732       2        3            -76.           325.         -1234.          -359.             0.         -3693.         -5038.         -5101.     -18136634.     -18136634.
  733       3        3            -40.          1096.         -1215.          -347.             2.         -3663.         -4166.         -4218.     -14997129.     -14997129.
  734       4        3            -31.           834.         -1196.          -334.             2.         -3631.         -4356.         -4410.     -15680762.     -15680762.
  735       5        3           -268.          1111.         -1177.          -321.             4.         -3601.         -4251.         -4304.     -15304892.     -15304892.
  736       6        3            -50.          1614.         -1218.          -329.             8.         -3691.         -3667.         -3653.     -13200012.     -13200012.
  737       7        3            -38.          1088.         -1202.          -317.             6.         -3663.         -4126.         -4176.     -14852994.     -14852994.
  738       8        3            -53.           860.         -1183.          -304.             6.         -3633.         -4307.         -4359.     -15504247.     -15504247.
  739       9        3           -146.          1720.         -1232.          -316.            13.         -3743.         -3705.         -3688.     -13337800.     -13337800.
  740      10        3            -51.          1388.         -1216.          -304.            12.         -3717.         -3888.         -3935.     -13998053.     -13998053.
  741      11        3            -66.          1598.         -1208.          -295.            15.         -3707.         -3663.         -3669.     -13186847.     -13186847.
  742      12        3           -198.          1867.         -1309.          -325.            20.         -3913.         -3859.         -3828.     -13891408.     -13891408.
  743      13        3            -73.          1792.         -1347.          -332.            20.         -3996.         -3936.         -3923.     -14169062.     -14169062.
  744      14        3            -56.          2299.         -1360.          -332.            28.         -4032.         -3452.         -3476.     -12428081.             0.
  745      15        3            -93.          5246.         -1354.          -324.            70.         -4032.          -487.          -487.      -1752897.             0.
  746      16        3            -72.          2011.         -1351.          -318.            29.         -4032.         -3732.         -3732.     -13436149.             0.
  747      17        3            -41.          1569.         -1348.          -312.            24.         -4032.         -4140.         -4140.     -14904902.             0.
  748      18        3            -49.           859.         -1346.          -307.            14.         -4032.         -4862.         -4862.     -17501552.             0.
  749      19        3            -89.           777.         -1344.          -303.            13.         -4032.         -4977.         -4977.     -17917216.             0.
  750      20        3            -69.          -176.         -1342.          -298.            -3.         -4032.         -5920.         -5920.     -21311856.             0.
  751      21        3            -86.          -981.         -1326.          -289.           -19.         -4001.         -6701.         -6770.     -24123228.     -24123228.
  752      22        3            -51.          -871.         -1304.          -278.           -17.         -3960.         -6481.         -6553.     -23331578.     -23331578.
  753      23        3           -243.         -1321.         -1282.          -266.           -28.         -3916.         -7055.         -7133.     -25398778.     -25398778.
  754      24        3           -286.          1254.         -1266.          -255.            27.         -3887.         -4413.         -4461.     -15885554.     -15885554.
  755      25        3            -54.           822.         -1250.          -244.            19.         -3859.         -4566.         -4615.     -16436248.     -16436248.
  756      26        3            -80.          1795.         -1334.          -270.            43.         -4032.         -3878.         -3856.     -13959457.             0.
  757      27        3           -107.          3688.         -1327.          -263.            91.         -4032.         -1950.         -1950.      -7020412.             0.
  758      28        3            -71.          2566.         -1322.          -257.            66.         -4032.         -3050.         -3098.     -10978492.             0.
  759      29        3           -151.          2217.         -1317.          -250.            59.         -4032.         -3474.         -3474.     -12505932.             0.
  760      30        3           -208.          6223.         -1308.          -242.           172.         -4032.           606.           606.       2181002.             0.
  761      31        3           -402.          7355.         -1297.          -233.           210.         -4032.          1600.          1600.       5761328.             0.
  762      32        3           -407.          5760.         -1291.          -225.           170.         -4032.           -25.           -25.        -91160.             0.
  763      33        3            -68.          3765.         -1286.          -218.           115.         -4032.         -1724.         -1724.      -6206708.             0.
  764      34        3           -155.          3641.         -1282.          -211.           114.         -4032.         -1924.         -1924.      -6925488.             0.
  765      35        3           -248.          4809.         -1277.          -203.           156.         -4032.          -795.          -795.      -2861908.             0.
  766      36        3           -306.          5606.         -1271.          -194.           187.         -4032.            -9.            -9.        -33746.             0.
  767      37        3           -341.          5400.         -1264.          -186.           185.         -4032.          -237.          -237.       -854630.             0.
  768      38        3           -269.          7355.         -1256.          -177.           259.         -4032.          1879.          1879.       6766147.             0.
  769      39        3           -428.          6583.         -1248.          -169.           238.         -4032.           944.           944.       3398769.             0.
  770      40        3           -740.          8846.         -1238.          -160.           328.         -4032.          3004.          3004.      10813399.             0.
  771      41        3           -144.          7920.         -1229.          -152.           301.         -4032.          2665.          2665.       9593995.             0.
  772      42        3           -219.          7303.         -1219.          -142.           285.         -4032.          1975.          1975.       7111346.             0.
  773      43        3           -421.          5863.         -1211.          -134.           234.         -4032.           300.           300.       1078346.             0.
  774      44        3           -873.          4726.         -1204.          -126.           193.         -4032.         -1315.         -1315.      -4732570.             0.
  775      45        3           -393.          2222.         -1200.          -119.            93.         -4032.         -3429.         -3429.     -12345534.             0.
  776      46        3           -731.          5349.         -1194.          -112.           229.         -4032.          -490.          -490.      -1764079.             0.
  777      47        3           -290.          5122.         -1187.          -103.           224.         -4032.          -266.          -266.       -956345.             0.
  778      48        3           -245.          2356.         -1182.           -97.           105.         -4032.         -3095.         -3095.     -11141914.             0.
  779      49        3           -371.          2520.         -1177.           -91.           115.         -4032.         -3036.         -3036.     -10930148.             0.
  780      50        3           -260.          -158.         -1171.           -87.            -7.         -4032.         -5716.         -5716.     -20576302.             0.
  781      51        3           -183.         -1080.         -1165.           -83.           -51.         -4032.         -6594.         -6594.     -23738418.             0.
  782      52        3           -360.         -1733.         -1159.           -80.           -84.         -4032.         -7448.         -7448.     -26813782.             0.
  783      53        3           -154.         -1106.         -1152.           -76.           -55.         -4032.         -6574.         -6574.     -23666280.             0.
  784      54        3           -102.         -1245.         -1147.           -72.           -63.         -4032.         -6660.         -6660.     -23976094.             0.
  785      55        3           -167.         -2716.         -1145.           -70.          -140.         -4032.         -8268.         -8268.     -29763766.             0.
  786      56        3           -128.         -4363.         -1122.           -60.          -228.         -3990.         -9892.         -9980.     -35609440.     -35609440.
  787      57        3           -890.         -2829.         -1106.           -52.          -133.            -0.         -5009.         -5044.     -18033856.     -18033856.
  788      58        3           -644.          -942.         -1093.           -45.           -39.            -0.         -2764.         -2784.      -9950041.      -9950041.
  789      59        3           -864.         -1658.         -1078.           -39.           -60.            -0.         -3699.         -3726.     -13316277.     -13316277.
  790      60        3           -697.         -1339.         -1064.           -33.           -41.            -0.         -3174.         -3198.     -11427071.     -11427071.
  791      61        3           -984.         -1304.         -1050.           -27.           -33.            -0.         -3399.         -3425.     -12235416.     -12235416.
  792      62        3          -1001.          -892.         -1036.           -22.           -18.            -0.         -2970.         -2994.     -10690818.     -10690818.
  793      63        3           -778.           843.         -1029.           -17.            16.            -0.          -965.          -973.      -3474052.      -3474052.
  794      64        3           -984.          2057.         -1023.           -14.            34.            -0.            70.            70.        251247.        251247.
  795      65        3           -365.          -497.         -1012.           -10.            -7.            -0.         -1892.         -1908.      -6811842.      -6811842.
  796      66        3           -608.           592.         -1004.            -7.             8.            -0.         -1018.         -1027.      -3665156.      -3665156.
  797      67        3          -1181.           832.          -996.            -3.             9.            -0.         -1338.         -1349.      -4817066.      -4817066.
  798      68        3           -341.          1288.          -989.             0.            12.            -0.           -30.           -30.       -108034.       -108034.
  799      69        3           -307.          3121.          -987.             1.            24.            -0.          1851.          1867.       6664854.       6664854.
  800      70        3           -342.          1209.          -980.             2.             7.            -0.          -105.          -106.       -376885.       -376885.
  801      71        3           -312.          -506.          -968.             4.            -2.            -0.         -1785.         -1801.      -6425260.      -6425260.
  802      72        3           -577.         -1164.          -954.             9.            -2.            -0.         -2688.         -2712.      -9675026.      -9675026.
  803      73        3           -415.          -480.          -940.            15.            -0.            -0.         -1820.         -1837.      -6553500.      -6553500.
  804      74        3          -1010.          -487.          -925.            19.            -0.            -0.         -2403.         -2426.      -8651854.      -8651854.
  805      75        3           -924.            13.          -911.            21.             0.            -0.         -1801.         -1818.      -6483279.      -6483279.
  806      76        3           -611.           707.          -899.            24.             0.            -0.          -779.          -786.      -2803266.      -2803266.
  807      77        3           -734.          1249.          -888.            28.             0.            -0.          -345.          -348.      -1241783.      -1241783.
  808      78        3          -1121.          1731.          -876.            32.             0.            -0.          -235.          -237.       -845646.       -845646.
  809      79        3           -813.          -800.          -860.            36.            -0.            -0.         -2436.         -2461.      -8771116.      -8771116.
  810      80        3          -1224.         -1102.          -840.            41.            -0.            -0.         -3125.         -3156.     -11250253.     -11250253.
