 Day of  Day of Year 
 sim.     year               Qrad         Qslur2air     Qslur2floor      Qslur2dwall      Qslur2uwall           Qfeed       Qout       Qoutave     HH   HHadj
  265     265        1          -4132.          5092.           844.             0.           365.          1779.          3947.          4010.      14209527.      14209527.
  266     266        1          -4121.          5168.           864.             0.           374.          1743.          4029.          4093.      14506155.      14506155.
  267     267        1          -4108.          5245.           885.             0.           383.          1708.          4113.          4178.      14808125.      14808125.
  268     268        1          -4095.          5323.           906.             0.           392.          1672.          4199.          4264.      15115175.      15115175.
  269     269        1          -4081.          5402.           928.             0.           401.          1636.          4285.          4351.      15427035.      15427035.
  270     270        1          -4067.          5482.           949.             0.           411.          1599.          4373.          4440.      15743408.      15743408.
  271     271        1          -4052.          5563.           971.             0.           420.          1561.          4462.          4530.      16064053.      16064053.
  272     272        1          -4037.          5644.           992.             0.           430.          1524.          4552.          4621.      16388673.      16388673.
  273     273        1          -4021.          5725.          1014.             0.           439.          1486.          4644.          4713.      16717027.      16717027.
  274     274        1          -4005.          5808.          1036.             0.           449.          1447.          4736.          4806.      17048830.      17048830.
  275     275        1          -3988.          5890.          1059.             0.           459.          1408.          4829.          4900.      17383856.      17383856.
  276     276        1          -3970.          5974.          1081.             0.           470.          1369.          4923.          4994.      17721890.      17721890.
  277     277        1          -3952.          6057.          1104.             0.           480.          1329.          5017.          5090.      18062644.      18062644.
  278     278        1          -3933.          6141.          1126.             0.           491.          1288.          5113.          5186.      18405908.      18405908.
  279     279        1          -3914.          6225.          1149.             0.           501.          1248.          5209.          5283.      18751436.      18751436.
  280     280        1          -3895.          6310.          1172.             0.           512.          1206.          5305.          5380.      19098994.      19098994.
  281     281        1          -3874.          6395.          1194.             0.           523.          1165.          5402.          5478.      19448366.      19448366.
  282     282        1          -3854.          6480.          1217.             0.           534.          1123.          5500.          5576.      19799332.      19799332.
  283     283        1          -3833.          6565.          1240.             0.           545.          1080.          5598.          5675.      20151660.      20151660.
  284     284        1          -3811.          6650.          1263.             0.           556.          1037.          5696.          5774.      20505126.      20505126.
  285     285        1          -3789.          6736.          1286.             0.           567.           994.          5794.          5873.      20859562.      20859562.
  286     286        1          -3766.          6821.          1309.             0.           579.           950.          5893.          5973.      21214670.      21214670.
  287     287        1          -3743.          6906.          1332.             0.           590.           906.          5992.          6072.      21570318.      21570318.
  288     288        1          -3719.          6991.          1355.             0.           602.           862.          6091.          6172.      21926272.      21926272.
  289     289        1          -3695.          7076.          1378.             0.           614.           817.          6190.          6272.      22282296.      22282296.
  290     290        1          -3671.          7161.          1400.             0.           626.           771.          6288.          6371.      22638240.      22638240.
  291     291        1          -3645.          7246.          1423.             0.           638.           726.          6387.          6471.      22993836.      22993836.
  292     292        1          -3620.          7331.          1446.             0.           650.           680.          6486.          6570.      23348922.      23348922.
  293     293        1          -3594.          7415.          1469.             0.           662.           633.          6584.          6669.      23703358.      23703358.
  294     294        1          -3568.          7499.          1491.             0.           674.           586.          6682.          6768.      24056814.      24056814.
  295     295        1          -3541.          7583.          1514.             0.           686.           539.          6780.          6867.      24409160.      24409160.
  296     296        1          -3514.          7666.          1536.             0.           698.           492.          6878.          6965.      24760300.      24760300.
  297     297        1          -3486.          7749.          1558.             0.           711.           444.          6975.          7063.      25109928.      25109928.
  298     298        1          -3458.          7831.          1580.             0.           723.           395.          7072.          7160.      25457886.      25457886.
  299     299        1          -3430.          7913.          1602.             0.           736.           347.          7168.          7257.      25803980.      25803980.
  300     300        1          -3401.          7994.          1624.             0.           748.           298.          7263.          7353.      26148014.      26148014.
  301     301        1          -3372.          8075.          1646.             0.           761.           249.          7358.          7448.      26489840.      26489840.
  302     302        1          -3343.          8155.          1667.             0.           774.           200.          7453.          7543.      26829228.      26829228.
  303     303        1          -3313.          8234.          1689.             0.           786.           150.          7546.          7637.      27166020.      27166020.
  304     304        1          -3283.          8313.          1710.             0.           799.           100.          7639.          7731.      27500044.      27500044.
  305     305        1          -3252.          8391.          1731.             0.           812.            49.          7731.          7823.      27831114.      27831114.
  306     306        1          -3221.          8468.          1752.             0.           824.            -1.          7822.          7915.      28159026.      28159026.
  307     307        1          -3190.          8545.          1772.             0.           837.           -52.          7912.          8005.      28483656.      28483656.
  308     308        1          -3159.          8620.          1793.             0.           850.          -103.          8001.          8095.      28804790.      28804790.
  309     309        1          -3127.          8695.          1813.             0.           863.          -154.          8090.          8184.      29122278.      29122278.
  310     310        1          -3095.          8769.          1833.             0.           876.          -206.          8177.          8271.      29435940.      29435940.
  311     311        1          -3063.          8842.          1852.             0.           888.          -258.          8263.          8358.      29745608.      29745608.
  312     312        1          -3030.          8914.          1872.             0.           901.          -309.          8348.          8443.      30051098.      30051098.
  313     313        1          -2997.          8985.          1891.             0.           914.          -362.          8431.          8527.      30352276.      30352276.
  314     314        1          -2964.          9055.          1910.             0.           927.          -414.          8514.          8610.      30648956.      30648956.
  315     315        1          -2931.          9124.          1928.             0.           940.          -466.          8595.          8691.      30940974.      30940974.
  316     316        1          -2897.          9192.          1946.             0.           952.          -519.          8674.          8772.      31228148.      31228148.
  317     317        1          -2864.          9259.          1964.             0.           965.          -572.          8753.          8850.      31510386.      31510386.
  318     318        1          -2830.          9325.          1982.             0.           978.          -625.          8830.          8928.      31787470.      31787470.
  319     319        1          -2795.          9389.          1999.             0.           990.          -678.          8905.          9003.      32059252.      32059252.
  320     320        1          -2761.          9452.          2016.             0.          1003.          -731.          8979.          9078.      32325584.      32325584.
  321     321        1          -2726.          9514.          2033.             0.          1015.          -785.          9052.          9150.      32586336.      32586336.
  322     322        1          -2692.          9575.          2049.             0.          1028.          -838.          9123.          9221.      32841320.      32841320.
  323     323        1          -2657.          9634.          2065.             0.          1040.          -892.          9192.          9291.      33090416.      33090416.
  324     324        1          -2622.          9693.          2081.             0.          1052.          -945.          9259.          9358.      33333468.      33333468.
  325     325        1          -2586.          9749.          2096.             0.          1065.          -999.          9325.          9424.      33570316.      33570316.
  326     326        1          -2551.          9805.          2111.             0.          1077.         -1053.          9389.          9489.      33800824.      33800824.
  327     327        1          -2516.          9859.          2126.             0.          1089.         -1106.          9451.          9551.      34024884.      34024884.
  328     328        1          -2480.          9911.          2140.             0.          1101.         -1160.          9512.          9611.      34242328.      34242328.
  329     329        1          -2444.          9962.          2153.             0.          1113.         -1214.          9570.          9670.      34453016.      34453016.
  330     330        1          -2409.         10012.          2167.             0.          1125.         -1268.          9627.          9727.      34656820.      34656820.
  331     331        1          -2373.         10060.          2180.             0.          1136.         -1322.          9682.          9781.      34853596.      34853596.
  332     332        1          -2337.         10107.          2192.             0.          1148.         -1376.          9734.          9834.      35043212.      35043212.
  333     333        1          -2301.         10152.          2204.             0.          1159.         -1430.          9785.          9885.      35225568.      35225568.
  334     334        1          -2265.         10195.          2216.             0.          1171.         -1483.          9833.          9933.      35400516.      35400516.
  335     335        1          -2229.         10237.          2227.             0.          1182.         -1537.          9880.          9980.      35567924.      35567924.
  336     336        1          -2193.         10277.          2238.             0.          1193.         -1591.          9924.         10024.      35727692.      35727692.
  337     337        1          -2157.         10316.          2248.             0.          1204.         -1645.          9967.         10066.      35879688.      35879688.
  338     338        1          -2121.         10353.          2258.             0.          1215.         -1698.         10007.         10106.      36023808.      36023808.
  339     339        1          -2084.         10388.          2268.             0.          1225.         -1752.         10044.         10144.      36159924.      36159924.
  340     340        1          -2048.         10421.          2277.             0.          1236.         -1805.         10080.         10179.      36287916.      36287916.
  341     341        1          -2012.         10453.          2285.             0.          1246.         -1859.         10113.         10212.      36407688.      36407688.
  342     342        1          -1976.         10483.          2293.             0.          1256.         -1912.         10144.         10243.      36519124.      36519124.
  343     343        1          -1941.         10511.          2301.             0.          1266.         -1965.         10173.         10272.      36622152.      36622152.
  344     344        1          -1905.         10538.          2308.             0.          1276.         -2018.         10199.         10298.      36716576.      36716576.
  345     345        1          -1869.         10562.          2315.             0.          1285.         -2071.         10223.         10321.      36802416.      36802416.
  346     346        1          -1833.         10585.          2321.             0.          1295.         -2123.         10244.         10342.      36879528.      36879528.
  347     347        1          -1798.         10606.          2327.             0.          1304.         -2176.         10263.         10361.      36947792.      36947792.
  348     348        1          -1762.         10625.          2332.             0.          1313.         -2228.         10280.         10377.      37007144.      37007144.
  349     349        1          -1727.         10642.          2336.             0.          1322.         -2280.         10294.         10391.      37057492.      37057492.
  350     350        1          -1691.         10658.          2340.             0.          1330.         -2332.         10305.         10402.      37098740.      37098740.
  351     351        1          -1656.         10671.          2344.             0.          1339.         -2384.         10314.         10411.      37130820.      37130820.
  352     352        1          -1621.         10683.          2347.             0.          1347.         -2435.         10320.         10416.      37153632.      37153632.
  353     353        1          -1586.         10693.          2350.             0.          1355.         -2486.         10324.         10420.      37167100.      37167100.
  354     354        1          -1552.         10700.          2352.             0.          1362.         -2537.         10325.         10421.      37171160.      37171160.
  355     355        1          -1517.         10706.          2353.             0.          1370.         -2588.         10324.         10419.      37165752.      37165752.
  356     356        1          -1483.         10710.          2354.             0.          1377.         -2638.         10320.         10414.      37150804.      37150804.
  357     357        1          -1449.         10712.          2355.             0.          1384.         -2689.         10313.         10407.      37126236.      37126236.
  358     358        1          -1415.         10711.          2355.             0.          1390.         -2739.         10303.         10397.      37091988.      37091988.
  359     359        1          -1381.         10709.          2354.             0.          1397.         -2788.         10291.         10384.      37047996.      37047996.
  360     360        1          -1348.         10705.          2353.             0.          1403.         -2837.         10276.         10368.      36994224.      36994224.
  361     361        1          -1314.         10699.          2351.             0.          1409.         -2886.         10259.         10350.      36930604.      36930604.
  362     362        1          -1281.         10691.          2349.             0.          1414.         -2935.         10238.         10329.      36857076.      36857076.
  363     363        1          -1249.         10681.          2347.             0.          1420.         -2983.         10215.         10305.      36773584.      36773584.
  364     364        1          -1216.         10668.          2343.             0.          1425.         -3031.         10189.         10279.      36680112.      36680112.
  365     365        1          -1184.         10654.          2339.             0.          1429.         -3079.         10160.         10249.      36576624.      36576624.
  366       1        2          -1152.         10638.          2335.             0.          1434.         -3126.         10129.         10217.      36463056.      36463056.
  367       2        2          -1121.         10619.          2330.             0.          1438.         -3173.         10094.         10182.      36339392.      36339392.
  368       3        2          -1089.         10599.          2325.             0.          1442.         -3219.         10057.         10144.      36205576.      36205576.
  369       4        2          -1058.         10577.          2319.             0.          1445.         -3265.         10017.         10104.      36061572.      36061572.
  370       5        2          -1028.         10552.          2312.             0.          1449.         -3311.          9974.         10060.      35907400.      35907400.
  371       6        2           -997.         10525.          2305.             0.          1452.         -3356.          9929.         10014.      35743016.      35743016.
  372       7        2           -967.         10497.          2297.             0.          1454.         -3401.          9880.          9964.      35568376.      35568376.
  373       8        2           -938.         10466.          2289.             0.          1457.         -3445.          9829.          9912.      35383500.      35383500.
  374       9        2           -908.         10433.          2280.             0.          1459.         -3489.          9775.          9857.      35188372.      35188372.
  375      10        2           -880.         10399.          2271.             0.          1460.         -3533.          9717.          9799.      34982976.      34982976.
  376      11        2           -851.         10362.          2261.             0.          1461.         -3576.          9658.          9739.      34767300.      34767300.
  377      12        2           -823.         10323.          2250.             0.          1462.         -3618.          9595.          9675.      34541340.      34541340.
  378      13        2           -795.         10282.          2239.             0.          1463.         -3660.          9529.          9608.      34305104.      34305104.
  379      14        2           -768.         10239.          2228.             0.          1463.         -3702.          9461.          9539.      34058608.      34058608.
  380      15        2           -741.         10194.          2216.             0.          1463.         -3743.          9389.          9467.      33801848.      33801848.
  381      16        2           -714.         10147.          2203.             0.          1463.         -3783.          9315.          9392.      33534830.      33534830.
  382      17        2           -688.         10098.          2190.             0.          1462.         -3824.          9238.          9314.      33257574.      33257574.
  383      18        2           -662.         10047.          2176.             0.          1461.         -3863.          9158.          9233.      32970114.      32970114.
  384      19        2           -637.          9994.          2162.             0.          1459.         -3902.          9076.          9149.      32672454.      32672454.
  385      20        2           -612.          9939.          2147.             0.          1458.         -3941.          8990.          9063.      32364602.      32364602.
  386      21        2           -588.          9881.          2132.             0.          1455.         -3979.          8902.          8973.      32046624.      32046624.
  387      22        2           -564.          9822.          2116.             0.          1453.         -4016.          8811.          8881.      31718528.      31718528.
  388      23        2           -541.          9761.          2099.             0.          1450.         -4053.          8717.          8786.      31380374.      31380374.
  389      24        2           -518.          9698.          2082.             0.          1447.         -4089.          8620.          8689.      31032162.      31032162.
  390      25        2           -495.          9633.          2065.             0.          1443.         -4125.          8521.          8588.      30673958.      30673958.
  391      26        2           -473.          9566.          2047.             0.          1439.         -4160.          8418.          8485.      30305812.      30305812.
  392      27        2           -452.          9497.          2028.             0.          1434.         -4195.          8313.          8379.      29927770.      29927770.
  393      28        2           -431.          9426.          2009.             0.          1430.         -4229.          8206.          8270.      29539870.      29539870.
  394      29        2           -411.          9354.          1990.             0.          1424.         -4262.          8095.          8158.      29142174.      29142174.
  395      30        2           -391.          9279.          1970.             0.          1419.         -4295.          7982.          8044.      28734736.      28734736.
  396      31        2           -371.          9202.          1949.             0.          1413.         -4327.          7866.          7927.      28317628.      28317628.
  397      32        2           -352.          9124.          1928.             0.          1406.         -4359.          7747.          7807.      27890926.      27890926.
  398      33        2           -334.          9044.          1906.             0.          1400.         -4390.          7626.          7685.      27454678.      27454678.
  399      34        2           -316.          8962.          1884.             0.          1393.         -4420.          7502.          7560.      27008972.      27008972.
  400      35        2           -299.          8878.          1862.             0.          1385.         -4450.          7376.          7432.      26553868.      26553868.
  401      36        2           -282.          8792.          1839.             0.          1377.         -4479.          7247.          7302.      26089454.      26089454.
  402      37        2           -266.          8704.          1815.             0.          1369.         -4507.          7116.          7169.      25615808.      25615808.
  403      38        2           -250.          8615.          1791.             0.          1360.         -4535.          6981.          7034.      25133016.      25133016.
  404      39        2           -235.          8524.          1767.             0.          1351.         -4562.          6845.          6896.      24641178.      24641178.
  405      40        2           -221.          8431.          1742.             0.          1342.         -4588.          6706.          6756.      24140370.      24140370.
  406      41        2           -207.          8337.          1716.             0.          1332.         -4614.          6564.          6613.      23630698.      23630698.
  407      42        2           -194.          8241.          1691.             0.          1322.         -4639.          6420.          6468.      23112246.      23112246.
  408      43        2           -181.          8143.          1664.             0.          1311.         -4664.          6274.          6320.      22585134.      22585134.
  409      44        2           -169.          8043.          1638.             0.          1300.         -4688.          6125.          6170.      22049456.      22049456.
  410      45        2           -157.          7942.          1610.             0.          1289.         -4711.          5974.          6018.      21505314.      21505314.
  411      46        2           -146.          7840.          1583.             0.          1277.         -4733.          5820.          5863.      20952842.      20952842.
  412      47        2           -136.          7736.          1555.             0.          1265.         -4755.          5664.          5706.      20392120.      20392120.
  413      48        2           -126.          7630.          1526.             0.          1252.         -4776.          5506.          5547.      19823300.      19823300.
  414      49        2           -117.          7522.          1498.             0.          1239.         -4796.          5346.          5385.      19246476.      19246476.
  415      50        2           -108.          7414.          1468.             0.          1226.         -4816.          5184.          5221.      18661784.      18661784.
  416      51        2           -100.          7303.          1439.             0.          1212.         -4835.          5019.          5055.      18069344.      18069344.
  417      52        2            -93.          7192.          1409.             0.          1198.         -4853.          4853.          4887.      17469302.      17469302.
  418      53        2            -86.          7079.          1378.             0.          1184.         -4871.          4684.          4717.      16861766.      16861766.
  419      54        2            -80.          6964.          1347.             0.          1169.         -4888.          4513.          4545.      16246881.      16246881.
  420      55        2            -74.          6848.          1316.             0.          1154.         -4904.          4340.          4371.      15624784.      15624784.
  421      56        2            -69.          6731.          1285.             0.          1138.         -4920.          4165.          4195.      14995628.      14995628.
  422      57        2            -65.          6613.          1253.             0.          1122.         -4934.          3989.          4017.      14359532.      14359532.
  423      58        2            -61.          6493.          1221.             0.          1106.         -4948.          3810.          3837.      13716668.      13716668.
  424      59        2            -58.          6372.          1188.             0.          1090.         -4962.          3630.          3655.      13067160.      13067160.
  425      60        2            -56.          1418.          -144.             0.             0.         -7292.         -6073.         -6979.     -21861944.     -11620428.
  426      61        2            -54.          1320.          -170.             0.             1.         -7292.         -6195.         -6832.     -22302470.             0.
  427      62        2            -52.           455.          -403.             0.             1.         -7658.         -7658.         -6711.     -27568786.             0.
  428      63        2            -52.          1115.          -225.             0.             2.         -7292.         -6452.         -6693.     -23227688.             0.
  429      64        2            -52.          1008.          -254.             0.             3.         -7292.         -6587.         -6789.     -23712146.     -10993203.
  430      65        2            -52.           899.          -283.             0.             3.         -7292.         -6725.         -6896.     -24210996.     -16222112.
  431      66        2            -54.           788.          -313.             0.             3.         -7292.         -6868.         -7022.     -24724110.             0.
  432      67        2            -56.           674.          -344.             0.             3.         -7292.         -7014.         -7142.     -25251354.             0.
  433      68        2            -58.           458.          -402.             0.             2.         -7340.         -7340.         -7252.     -26422228.             0.
  434      69        2            -61.           460.          -401.             0.             3.         -7281.         -7281.         -7283.     -26213246.     -26213246.
  435      70        2            -65.           463.          -401.             0.             3.         -7222.         -7222.         -7235.     -25999320.     -25999320.
  436      71        2            -69.           466.          -400.             0.             3.         -7161.         -7161.         -7176.     -25780508.     -25780508.
  437      72        2            -74.           469.          -399.             0.             4.         -7099.         -7099.         -7116.     -25556880.     -25556880.
  438      73        2            -80.           473.          -398.             0.             4.         -7036.         -7036.         -7054.     -25328504.     -25328504.
  439      74        2            -86.           478.          -396.             0.             4.         -6971.         -6971.         -6991.     -25095448.     -25095448.
  440      75        2            -93.           483.          -395.             0.             5.         -6905.         -6905.         -6927.     -24857786.     -24857786.
  441      76        2           -100.           489.          -393.             0.             5.         -6838.         -6838.         -6862.     -24615582.     -24615582.
  442      77        2           -108.           495.          -392.             0.             5.         -6769.         -6769.         -6796.     -24368918.     -24368918.
  443      78        2           -117.           501.          -390.             0.             6.         -6699.         -6699.         -6728.     -24117858.     -24117858.
  444      79        2           -126.           508.          -388.             0.             6.         -6628.         -6628.         -6660.     -23862492.     -23862492.
  445      80        2           -136.           516.          -386.             0.             6.         -6556.         -6556.         -6590.     -23602884.     -23602884.
  446      81        2           -146.           523.          -384.             0.             7.         -6483.         -6483.         -6520.     -23339120.     -23339120.
  447      82        2           -157.           532.          -382.             0.             7.         -6409.         -6409.         -6448.     -23071270.     -23071270.
  448      83        2           -169.           541.          -380.             0.             8.         -6333.         -6333.         -6376.     -22799422.     -22799422.
  449      84        2           -181.           550.          -377.             0.             8.         -6257.         -6257.         -6303.     -22523664.     -22523664.
  450      85        2           -194.           559.          -374.             0.             9.         -6179.         -6179.         -6229.     -22244066.     -22244066.
  451      86        2           -207.           570.          -372.             0.             9.         -6100.         -6100.         -6153.     -21960716.     -21960716.
  452      87        2           -221.           580.          -369.             0.            10.         -6020.         -6020.         -6078.     -21673706.     -21673706.
  453      88        2           -235.           591.          -366.             0.            10.         -5940.         -5940.         -6001.     -21383110.     -21383110.
  454      89        2           -250.           602.          -363.             0.            11.         -5858.         -5858.         -5923.     -21089034.     -21089034.
  455      90        2           -266.           614.          -360.             0.            12.         -5775.         -5775.         -5845.     -20791546.     -20791546.
  456      91        2           -282.           627.          -356.             0.            12.         -5692.         -5692.         -5766.     -20490748.     -20490748.
  457      92        2           -299.           639.          -353.             0.            13.         -5607.         -5607.         -5687.     -20186726.     -20186726.
  458      93        2           -316.           652.          -350.             0.            13.         -5522.         -5522.         -5606.     -19879570.     -19879570.
  459      94        2           -334.           666.          -346.             0.            14.         -5436.         -5436.         -5525.     -19569376.     -19569376.
  460      95        2           -352.           680.          -342.             0.            15.         -5349.         -5349.         -5444.     -19256236.     -19256236.
  461      96        2           -371.           694.          -338.             0.            16.         -5261.         -5261.         -5362.     -18940242.     -18940242.
  462      97        2           -391.           709.          -334.             0.            16.         -5173.         -5173.         -5279.     -18621488.     -18621488.
  463      98        2           -411.           724.          -330.             0.            17.         -5083.         -5083.         -5196.     -18300082.     -18300082.
  464      99        2           -431.           739.          -326.             0.            18.         -4993.         -4993.         -5113.     -17976100.     -17976100.
  465     100        2           -452.           755.          -322.             0.            19.         -4903.         -4903.         -5029.     -17649654.     -17649654.
  466     101        2           -473.           771.          -318.             0.            20.         -4811.         -4811.         -4945.     -17320828.     -17320828.
  467     102        2           -495.           788.          -313.             0.            21.         -4719.         -4719.         -4860.     -16989742.     -16989742.
  468     103        2           -518.           805.          -309.             0.            22.         -4627.         -4627.         -4775.     -16656476.     -16656476.
  469     104        2           -541.           822.          -304.             0.            23.         -4534.         -4534.         -4690.     -16321136.     -16321136.
  470     105        2           -564.           840.          -299.             0.            24.         -4440.         -4440.         -4605.     -15983824.     -15983824.
  471     106        2           -588.           856.          -295.             0.            25.         -4347.         -4349.         -4519.     -15656762.     -15656762.
  472     107        2           -612.           865.          -292.             0.            25.         -4256.         -4270.         -4433.     -15371771.     -15371771.
  473     108        2           -637.           873.          -290.             0.            26.         -4166.         -4195.         -4352.     -15100279.     -15100279.
  474     109        2           -662.           873.          -290.             0.            27.         -4080.         -4132.         -4284.     -14875789.     -14875789.
  475     110        2           -688.           867.          -292.             0.            27.         -3996.         -4081.         -4228.     -14693129.     -14693129.
  476     111        2           -714.           855.          -295.             0.            27.         -3915.         -4041.         -4184.     -14547737.     -14547737.
  477     112        2           -741.           839.          -299.             0.            27.         -3835.         -4010.         -4149.     -14435616.     -14435616.
  478     113        2           -768.           817.          -305.             0.            27.         -3758.         -3987.         -4123.     -14353220.     -14353220.
  479     114        2           -795.           792.          -312.             0.            27.         -3683.         -3972.         -4104.     -14297425.     -14297425.
  480     115        2           -823.           763.          -320.             0.            26.         -3609.         -3963.         -4092.     -14265418.     -14265418.
  481     116        2           -851.           731.          -328.             0.            26.         -3537.         -3960.         -4087.     -14254740.     -14254740.
  482     117        2           -880.           696.          -338.             0.            25.         -3466.         -3962.         -4087.     -14263174.     -14263174.
  483     118        2           -908.           659.          -348.             0.            24.         -3396.         -3969.         -4092.     -14288688.     -14288688.
  484     119        2           -938.           620.          -358.             0.            23.         -3327.         -3980.         -4102.     -14329542.     -14329542.
  485     120        2           -967.           578.          -369.             0.            22.         -3259.         -3996.         -4116.     -14384106.     -14384106.
  486     121        2           -997.           535.          -381.             0.            20.         -3191.         -4014.         -4133.     -14450932.     -14450932.
  487     122        2          -1028.           491.          -393.             0.            19.         -3125.         -4036.         -4153.     -14528679.     -14528679.
  488     123        2          -1058.           445.          -405.             0.            18.         -3059.         -4060.         -4176.     -14616179.     -14616179.
  489     124        2          -1089.           398.          -418.             0.            16.         -2994.         -4087.         -4202.     -14712344.     -14712344.
  490     125        2          -1121.           351.          -431.             0.            14.         -2929.         -4116.         -4230.     -14816167.     -14816167.
  491     126        2          -1152.           302.          -444.             0.            12.         -2865.         -4146.         -4260.     -14926727.     -14926727.
  492     127        2          -1184.           253.          -457.             0.            11.         -2802.         -4179.         -4291.     -15043224.     -15043224.
  493     128        2          -1216.           204.          -470.             0.             9.         -2739.         -4212.         -4324.     -15164868.     -15164868.
  494     129        2          -1249.           154.          -483.             0.             7.         -2676.         -4247.         -4359.     -15290946.     -15290946.
  495     130        2          -1281.           104.          -497.             0.             5.         -2614.         -4284.         -4394.     -15420781.     -15420781.
  496     131        2          -1314.            54.          -510.             0.             2.         -2552.         -4321.         -4430.     -15553814.     -15553814.
  497     132        2          -1348.             3.          -524.             0.             0.         -2490.         -4358.         -4468.     -15689456.     -15689456.
  498     133        2          -1381.           -47.          -537.            -0.            -2.         -2429.         -4396.         -4505.     -15827189.     -15827189.
  499     134        2          -1415.           -97.          -551.            -0.            -4.         -2368.         -4435.         -4544.     -15966531.     -15966531.
  500     135        2          -1449.          -147.          -564.            -0.            -7.         -2307.         -4474.         -4582.     -16106982.     -16106982.
  501     136        2          -1483.          -197.          -578.            -0.            -9.         -2247.         -4513.         -4621.     -16248162.     -16248162.
  502     137        2          -1517.          -246.          -591.            -0.           -12.         -2187.         -4553.         -4660.     -16389670.     -16389670.
  503     138        2          -1552.          -295.          -604.            -0.           -14.         -2127.         -4592.         -4699.     -16531109.     -16531109.
  504     139        2          -1586.          -344.          -617.            -0.           -17.         -2067.         -4631.         -4737.     -16672089.     -16672089.
  505     140        2          -1621.          -391.          -630.            -0.           -20.         -2008.         -4670.         -4776.     -16812306.     -16812306.
  506     141        2          -1656.          -439.          -643.            -0.           -22.         -1949.         -4709.         -4814.     -16951456.     -16951456.
  507     142        2          -1691.          -485.          -655.            -0.           -25.         -1890.         -4747.         -4852.     -17089210.     -17089210.
  508     143        2          -1727.          -532.          -668.            -0.           -28.         -1831.         -4785.         -4889.     -17225290.     -17225290.
  509     144        2          -1762.          -577.          -680.            -0.           -30.         -1773.         -4822.         -4926.     -17359398.     -17359398.
  510     145        2          -1798.          -621.          -692.            -0.           -33.         -1715.         -4859.         -4962.     -17491304.     -17491304.
  511     146        2          -1833.          -665.          -704.            -0.           -36.         -1657.         -4895.         -4998.     -17620740.     -17620740.
  512     147        2          -1869.          -708.          -715.            -0.           -38.         -1600.         -4930.         -5033.     -17747478.     -17747478.
  513     148        2          -1905.          -750.          -726.            -0.           -41.         -1543.         -4964.         -5067.     -17871278.     -17871278.
  514     149        2          -1941.          -790.          -737.            -0.           -44.         -1486.         -4998.         -5100.     -17991930.     -17991930.
  515     150        2          -1976.          1971.             5.             0.             0.           -85.           -85.          -297.       -306348.       -306348.
  516     151        2          -2012.          1983.             8.             0.             1.            -5.           -25.          -103.        -88959.        -88959.
  517     152        2          -2048.          1941.            -3.             0.             2.            50.           -59.          -129.       -212172.       -212172.
  518     153        2          -2084.          1894.           -16.             0.             4.           101.          -102.          -175.       -367393.       -367393.
  519     154        2          -2121.          1847.           -28.             0.             5.           151.          -147.          -222.       -529708.       -529708.
  520     155        2          -2157.          1800.           -41.             0.             6.           200.          -193.          -269.       -693410.       -693410.
  521     156        2          -2193.          1753.           -53.             0.             7.           248.          -238.          -315.       -856393.       -856393.
  522     157        2          -2229.          1708.           -66.             0.             7.           296.          -283.          -360.      -1017622.      -1017622.
  523     158        2          -2265.          1663.           -78.             0.             8.           344.          -327.          -404.      -1176521.      -1176521.
