 Day of  Day of  Slurry  Slurry  Air    Wall  Floor  Slurry
  472     229   800.0    2.0   16.4   17.6   15.2   19.3
  473     230   800.0    2.0   16.4   17.6   15.3   19.3
  474     231   800.0    2.0   16.3   17.6   15.4   19.3
  475     232   800.0    2.0   16.2   17.5   15.4   19.3
  476     233   800.0    2.0   16.0   17.5   15.5   19.3
  477     234   800.0    2.0   15.9   17.5   15.6   19.3
  478     235   800.0    2.0   15.8   17.5   15.6   19.3
  479     236   800.0    2.0   15.7   17.5   15.7   19.3
  480     237   800.0    2.0   15.6   17.4   15.7   19.3
  481     238   800.0    2.0   15.5   17.4   15.8   19.2
  482     239   800.0    2.0   15.4   17.4   15.8   19.2
  483     240   800.0    2.0   15.3   17.3   15.9   19.2
  484     241   800.0    2.0   15.1   17.3   15.9   19.2
  485     242   800.0    2.0   15.0   17.2   15.9   19.1
  486     243   800.0    2.0   14.9   17.2   16.0   19.1
  487     244   800.0    2.0   14.7   17.1   16.0   19.0
  488     245   800.0    2.0   14.6   17.1   16.0   19.0
  489     246   800.0    2.0   14.5   17.0   16.1   19.0
  490     247   800.0    2.0   14.3   17.0   16.1   18.9
  491     248   800.0    2.0   14.2   16.9   16.1   18.9
  492     249   800.0    2.0   14.1   16.8   16.1   18.8
  493     250   800.0    2.0   13.9   16.8   16.2   18.8
  494     251   800.0    2.0   13.8   16.7   16.2   18.7
  495     252   800.0    2.0   13.6   16.6   16.2   18.6
  496     253   800.0    2.0   13.5   16.6   16.2   18.6
  497     254   800.0    2.0   13.3   16.5   16.2   18.5
  498     255   800.0    2.0   13.2   16.4   16.2   18.4
  499     256   800.0    2.0   13.0   16.3   16.2   18.4
  500     257   800.0    2.0   12.9   16.2   16.2   18.3
  501     258   800.0    2.0   12.7   16.1   16.2   18.2
  502     259   800.0    2.0   12.6   16.1   16.2   18.1
  503     260   800.0    2.0   12.4   16.0   16.2   18.1
  504     261   800.0    2.0   12.2   15.9   16.2   18.0
  505     262   800.0    2.0   12.1   15.8   16.2   17.9
  506     263   800.0    2.0   11.9   15.7   16.2   17.8
  507     264   800.0    2.0   11.8   15.6   16.2   17.7
  508     265   800.0    2.0   11.6   15.5   16.1   17.6
  509     266   800.0    2.0   11.4   15.4   16.1   17.5
  510     267   800.0    2.0   11.3   15.2   16.1   17.4
  511     268   800.0    2.0   11.1   15.1   16.1   17.3
  512     269   800.0    2.0   10.9   15.0   16.0   17.2
  513     270   800.0    2.0   10.7   14.9   16.0   17.1
  514     271   800.0    2.0   10.6   14.8   16.0   17.0
  515     272   800.0    2.0   10.4   14.7   15.9   16.9
  516     273   800.0    2.0   10.2   14.5   15.9   16.8
  517     274   800.0    2.0   10.0   14.4   15.9   16.7
  518     275   800.0    2.0    9.9   14.3   15.8   16.6
  519     276   800.0    2.0    9.7   14.2   15.8   16.4
  520     277   800.0    2.0    9.5   14.0   15.7   16.3
  521     278   800.0    2.0    9.3   13.9   15.7   16.2
  522     279   800.0    2.0    9.2   13.8   15.6   16.1
  523     280   800.0    2.0    9.0   13.6   15.6   16.0
  524     281   800.0    2.0    8.8   13.5   15.5   15.8
  525     282   800.0    2.0    8.6   13.3   15.4   15.7
  526     283   800.0    2.0    8.4   13.2   15.4   15.6
  527     284   800.0    2.0    8.3   13.1   15.3   15.4
  528     285   800.0    2.0    8.1   12.9   15.2   15.3
  529     286   800.0    2.0    7.9   12.8   15.2   15.2
  530     287   800.0    2.0    7.7   12.6   15.1   15.0
  531     288   800.0    2.0    7.5   12.5   15.0   14.9
  532     289   800.0    2.0    7.4   12.3   14.9   14.8
  533     290   800.0    2.0    7.2   12.2   14.9   14.6
  534     291   800.0    2.0    7.0   12.0   14.8   14.5
  535     292   800.0    2.0    6.8   11.9   14.7   14.3
  536     293   800.0    2.0    6.6   11.7   14.6   14.2
  537     294   800.0    2.0    6.5   11.5   14.5   14.1
  538     295   800.0    2.0    6.3   11.4   14.4   13.9
  539     296   800.0    2.0    6.1   11.2   14.3   13.8
  540     297   800.0    2.0    5.9   11.1   14.2   13.6
  541     298   800.0    2.0    5.7   10.9   14.1   13.5
  542     299   800.0    2.0    5.6   10.7   14.0   13.3
  543     300   800.0    2.0    5.4   10.6   13.9   13.2
  544     301   800.0    2.0    5.2   10.4   13.8   13.0
  545     302   800.0    2.0    5.0   10.2   13.7   12.8
  546     303   800.0    2.0    4.9   10.1   13.6   12.7
  547     304   800.0    2.0    4.7    9.9   13.5   12.5
  548     305   800.0    2.0    4.5    9.7   13.4   12.4
  549     306   800.0    2.0    4.3    9.6   13.3   12.2
  550     307   800.0    2.0    4.2    9.4   13.2   12.1
  551     308   800.0    2.0    4.0    9.2   13.1   11.9
  552     309   800.0    2.0    3.8    9.1   13.0   11.7
  553     310   800.0    2.0    3.7    8.9   12.8   11.6
  554     311   800.0    2.0    3.5    8.7   12.7   11.4
  555     312   800.0    2.0    3.3    8.5   12.6   11.3
  556     313   800.0    2.0    3.2    8.4   12.5   11.1
  557     314   800.0    2.0    3.0    8.2   12.4   10.9
  558     315   800.0    2.0    2.8    8.0   12.2   10.8
  559     316   800.0    2.0    2.7    7.8   12.1   10.6
  560     317   800.0    2.0    2.5    7.7   12.0   10.4
  561     318   800.0    2.0    2.4    7.5   11.9   10.3
  562     319   800.0    2.0    2.2    7.3   11.7   10.1
  563     320   800.0    2.0    2.0    7.2   11.6   10.0
  564     321   800.0    2.0    1.9    7.0   11.5    9.8
  565     322   800.0    2.0    1.7    6.8   11.3    9.6
  566     323   800.0    2.0    1.6    6.6   11.2    9.5
  567     324   800.0    2.0    1.4    6.5   11.1    9.3
  568     325   800.0    2.0    1.3    6.3   10.9    9.1
  569     326   800.0    2.0    1.1    6.1   10.8    9.0
  570     327   800.0    2.0    1.0    6.0   10.6    8.8
  571     328   800.0    2.0    0.9    5.8   10.5    8.6
  572     329   800.0    2.0    0.7    5.6   10.4    8.5
  573     330   800.0    2.0    0.6    5.4   10.2    8.3
  574     331   800.0    2.0    0.5    5.3   10.1    8.2
  575     332   800.0    2.0    0.3    5.1    9.9    8.0
  576     333   800.0    2.0    0.2    4.9    9.8    7.8
  577     334   800.0    2.0    0.1    4.8    9.6    7.7
  578     335   800.0    2.0   -0.1    4.6    9.5    7.5
  579     336   800.0    2.0   -0.2    4.4    9.3    7.4
  580     337   800.0    2.0   -0.3    4.3    9.2    7.2
  581     338   800.0    2.0   -0.4    4.1    9.0    7.0
  582     339   800.0    2.0   -0.5    4.0    8.9    6.9
  583     340   800.0    2.0   -0.7    3.8    8.8    6.7
  584     341   800.0    2.0   -0.8    3.6    8.6    6.6
  585     342   800.0    2.0   -0.9    3.5    8.5    6.4
  586     343   800.0    2.0   -1.0    3.3    8.3    6.3
  587     344   800.0    2.0   -1.1    3.2    8.2    6.1
  588     345   800.0    2.0   -1.2    3.0    8.0    6.0
  589     346   800.0    2.0   -1.3    2.9    7.9    5.8
  590     347   800.0    2.0   -1.4    2.7    7.7    5.7
  591     348   800.0    2.0   -1.5    2.6    7.6    5.5
  592     349   800.0    2.0   -1.6    2.4    7.4    5.4
  593     350   800.0    2.0   -1.7    2.3    7.3    5.2
  594     351   800.0    2.0   -1.8    2.1    7.1    5.1
  595     352   800.0    2.0   -1.8    2.0    7.0    5.0
  596     353   800.0    2.0   -1.9    1.8    6.8    4.8
  597     354   800.0    2.0   -2.0    1.7    6.7    4.7
  598     355   800.0    2.0   -2.1    1.5    6.5    4.5
  599     356   800.0    2.0   -2.2    1.4    6.4    4.4
  600     357   800.0    2.0   -2.2    1.3    6.2    4.3
  601     358   800.0    2.0   -2.3    1.1    6.1    4.1
  602     359   800.0    2.0   -2.4    1.0    5.9    4.0
  603     360   800.0    2.0   -2.4    0.9    5.8    3.9
  604     361   800.0    2.0   -2.5    0.7    5.6    3.8
  605     362   800.0    2.0   -2.5    0.6    5.5    3.6
  606     363   800.0    2.0   -2.6    0.5    5.3    3.5
  607     364   800.0    2.0   -2.6    0.4    5.2    3.4
  608     365   800.0    2.0   -2.7    0.3    5.0    3.3
  609       1   800.0    2.0   -2.7    0.1    4.9    3.2
  610       2   800.0    2.0   -2.8    0.0    4.8    3.0
  611       3   800.0    2.0   -2.8   -0.1    4.6    2.9
  612       4   800.0    2.0   -2.8   -0.2    4.5    2.8
  613       5   800.0    2.0   -2.9   -0.3    4.3    2.7
  614       6   800.0    2.0   -2.9   -0.4    4.2    2.6
  615       7   800.0    2.0   -2.9   -0.5    4.1    2.5
  616       8   800.0    2.0   -2.9   -0.6    3.9    2.4
  617       9   800.0    2.0   -3.0   -0.7    3.8    2.3
  618      10   800.0    2.0   -3.0   -0.8    3.7    2.2
  619      11   800.0    2.0   -3.0   -0.9    3.5    2.1
  620      12   800.0    2.0   -3.0   -1.0    3.4    2.0
  621      13   800.0    2.0   -3.0   -1.1    3.3    1.9
  622      14   800.0    2.0   -3.0   -1.2    3.1    1.8
  623      15   800.0    2.0   -3.0   -1.3    3.0    1.7
  624      16   800.0    2.0   -3.0   -1.4    2.9    1.6
  625      17   800.0    2.0   -3.0   -1.4    2.7    1.6
  626      18   800.0    2.0   -3.0   -1.5    2.6    1.5
  627      19   800.0    2.0   -3.0   -1.6    2.5    1.4
  628      20   800.0    2.0   -3.0   -1.6    2.4    1.3
  629      21   800.0    2.0   -2.9   -1.7    2.3    1.3
  630      22   800.0    2.0   -2.9   -1.8    2.1    1.2
  631      23   800.0    2.0   -2.9   -1.8    2.0    1.1
  632      24   800.0    2.0   -2.9   -1.9    1.9    1.1
  633      25   800.0    2.0   -2.8   -2.0    1.8    1.0
  634      26   800.0    2.0   -2.8   -2.0    1.7    0.9
  635      27   800.0    2.0   -2.8   -2.1    1.6    0.9
  636      28   800.0    2.0   -2.7   -2.1    1.5    0.8
  637      29   800.0    2.0   -2.7   -2.2    1.4    0.8
  638      30   800.0    2.0   -2.6   -2.2    1.3    0.7
  639      31   800.0    2.0   -2.6   -2.2    1.1    0.7
  640      32   800.0    2.0   -2.5   -2.3    1.0    0.6
  641      33   800.0    2.0   -2.5   -2.3    0.9    0.6
  642      34   800.0    2.0   -2.4   -2.3    0.9    0.6
  643      35   800.0    2.0   -2.4   -2.4    0.8    0.5
  644      36   800.0    2.0   -2.3   -2.4    0.7    0.5
  645      37   800.0    2.0   -2.2   -2.4    0.6    0.5
  646      38   800.0    2.0   -2.2   -2.4    0.5    0.4
  647      39   800.0    2.0   -2.1   -2.5    0.4    0.4
  648      40   800.0    2.0   -2.0   -2.5    0.3    0.4
  649      41   800.0    2.0   -1.9   -2.5    0.2    0.4
  650      42   800.0    2.0   -1.8   -2.5    0.1    0.4
  651      43   800.0    2.0   -1.8   -2.5    0.1    0.4
  652      44   800.0    2.0   -1.7   -2.5   -0.0    0.3
  653      45   800.0    2.0   -1.6   -2.5   -0.1    0.3
  654      46   800.0    2.0   -1.5   -2.5   -0.2    0.3
  655      47   800.0    2.0   -1.4   -2.5   -0.2    0.3
  656      48   800.0    2.0   -1.3   -2.5   -0.3    0.3
  657      49   800.0    2.0   -1.2   -2.5   -0.4    0.3
  658      50   800.0    2.0   -1.1   -2.4   -0.4    0.3
  659      51   800.0    2.0   -1.0   -2.4   -0.5    0.4
  660      52   800.0    2.0   -0.9   -2.4   -0.5    0.4
  661      53   800.0    2.0   -0.8   -2.4   -0.6    0.4
  662      54   800.0    2.0   -0.7   -2.3   -0.6    0.4
  663      55   800.0    2.0   -0.5   -2.3   -0.7    0.4
  664      56   800.0    2.0   -0.4   -2.3   -0.7    0.4
  665      57   800.0    2.0   -0.3   -2.2   -0.8    0.5
  666      58   800.0    2.0   -0.2   -2.2   -0.8    0.5
  667      59   800.0    2.0   -0.1   -2.2   -0.9    0.5
  668      60   800.0    2.0    0.1   -2.1   -0.9    0.6
  669      61   800.0    2.0    0.2   -2.1   -0.9    0.6
  670      62   800.0    2.0    0.3   -2.0   -1.0    0.6
  671      63   800.0    2.0    0.5   -2.0   -1.0    0.7
  672      64   800.0    2.0    0.6   -1.9   -1.0    0.7
  673      65   800.0    2.0    0.7   -1.8   -1.1    0.8
  674      66   800.0    2.0    0.9   -1.8   -1.1    0.8
  675      67   800.0    2.0    1.0   -1.7   -1.1    0.9
  676      68   800.0    2.0    1.1   -1.6   -1.1    0.9
  677      69   800.0    2.0    1.3   -1.6   -1.1    1.0
  678      70   800.0    2.0    1.4   -1.5   -1.2    1.1
  679      71   800.0    2.0    1.6   -1.4   -1.2    1.1
  680      72   800.0    2.0    1.7   -1.4   -1.2    1.2
  681      73   800.0    2.0    1.9   -1.3   -1.2    1.3
  682      74   800.0    2.0    2.0   -1.2   -1.2    1.3
  683      75   800.0    2.0    2.2   -1.1   -1.2    1.4
  684      76   800.0    2.0    2.4   -1.0   -1.2    1.5
  685      77   800.0    2.0    2.5   -0.9   -1.2    1.6
  686      78   800.0    2.0    2.7   -0.8   -1.2    1.7
  687      79   800.0    2.0    2.8   -0.7   -1.2    1.7
  688      80   800.0    2.0    3.0   -0.6   -1.1    1.8
  689      81   800.0    2.0    3.2   -0.5   -1.1    1.9
  690      82   800.0    2.0    3.3   -0.4   -1.1    2.0
  691      83   800.0    2.0    3.5   -0.3   -1.1    2.1
  692      84   800.0    2.0    3.7   -0.2   -1.1    2.2
  693      85   800.0    2.0    3.8   -0.1   -1.0    2.3
  694      86   800.0    2.0    4.0    0.0   -1.0    2.4
  695      87   800.0    2.0    4.2    0.1   -1.0    2.5
  696      88   800.0    2.0    4.3    0.3   -0.9    2.6
  697      89   800.0    2.0    4.5    0.4   -0.9    2.7
  698      90   800.0    2.0    4.7    0.5   -0.9    2.8
  699      91   800.0    2.0    4.9    0.6   -0.8    2.9
  700      92   800.0    2.0    5.0    0.7   -0.8    3.0
  701      93   800.0    2.0    5.2    0.9   -0.7    3.2
  702      94   800.0    2.0    5.4    1.0   -0.7    3.3
  703      95   800.0    2.0    5.6    1.1   -0.6    3.4
  704      96   800.0    2.0    5.7    1.3   -0.6    3.5
  705      97   800.0    2.0    5.9    1.4   -0.5    3.6
  706      98   800.0    2.0    6.1    1.5   -0.5    3.8
  707      99   800.0    2.0    6.3    1.7   -0.4    3.9
  708     100   800.0    2.0    6.5    1.8   -0.4    4.0
  709     101   800.0    2.0    6.6    2.0   -0.3    4.2
  710     102   800.0    2.0    6.8    2.1   -0.2    4.3
  711     103   800.0    2.0    7.0    2.3   -0.2    4.4
  712     104   800.0    2.0    7.2    2.4   -0.1    4.6
  713     105   800.0    2.0    7.4    2.6   -0.0    4.7
  714     106   800.0    2.0    7.5    2.7    0.1    4.8
  715     107   800.0    2.0    7.7    2.9    0.1    5.0
  716     108   800.0    2.0    7.9    3.0    0.2    5.1
  717     109   800.0    2.0    8.1    3.2    0.3    5.3
  718     110   800.0    2.0    8.3    3.3    0.4    5.4
  719     111   800.0    2.0    8.4    3.5    0.5    5.5
  720     112   800.0    2.0    8.6    3.6    0.6    5.7
  721     113   800.0    2.0    8.8    3.8    0.7    5.8
  722     114   800.0    2.0    9.0    4.0    0.8    6.0
  723     115   800.0    2.0    9.2    4.1    0.9    6.1
  724     116   800.0    2.0    9.3    4.3    0.9    6.3
  725     117   800.0    2.0    9.5    4.4    1.0    6.4
  726     118   800.0    2.0    9.7    4.6    1.1    6.6
  727     119   800.0    2.0    9.9    4.8    1.3    6.8
  728     120   800.0    2.0   10.0    4.9    1.4    6.9
  729     121   800.0    2.0   10.2    5.1    1.5    7.1
