 Day of  Day of Year 
 sim.     year               Qrad         Qslur2air     Qslur2floor      Qslur2dwall      Qslur2uwall           Qfeed       Qout       Qoutave     HH   HHadj
  541     176        2          -5900.         -2228.          -563.            -0.           -36.          2577.         -6148.         -6575.     -22134286.     -22134286.
  542     177        2          -5900.         -2714.          -693.            -0.           -46.          2830.         -6523.         -6959.     -23481214.     -23481214.
  543     178        2          -5968.         -1889.          -472.            -0.           -33.          3031.         -5331.         -5675.     -19192702.     -19192702.
  544     179        2          -5365.         -1666.          -412.            -0.           -30.          3187.         -4285.         -4551.     -15425214.     -15425214.
  545     180        2          -4330.          -987.          -229.            -0.           -18.          3270.         -2294.         -2432.      -8258623.      -8258623.
  546     181        2          -3760.          2891.           813.             0.            56.          3720.          3720.          3651.      13391916.      13391916.
  547     182        2          -3036.          6568.          1802.             0.           131.          3442.          8907.          9408.      32064662.      32064662.
  548     183        2          -3898.          5996.          1648.             0.           123.          3216.          7086.          7473.      25508858.      25508858.
  549     184        2          -3674.          5765.          1586.             0.           122.          3008.          6807.          7167.      24504554.      24504554.
  550     185        2          -5554.          5579.          1536.             0.           122.          2870.          4553.          4787.      16390543.      16390543.
  551     186        2          -2380.          6866.          1882.             0.           154.          2613.          9135.          9592.      32884946.      32884946.
  552     187        2          -1325.          5475.          1508.             0.           126.          2383.          8168.          8565.      29404452.      29404452.
  553     188        2          -2553.          5303.          1462.             0.           126.          2203.          6541.          6850.      23546114.      23546114.
  554     189        2          -4502.          4687.          1296.             0.           114.          2102.          3697.          3868.      13309102.      13309102.
  555     190        2          -4382.          7163.          1962.             0.           179.          1928.          6850.          7159.      24661386.      24661386.
  556     191        2          -5296.          4302.          1193.             0.           110.          1869.          2178.          2274.       7840983.       7840983.
  557     192        2          -2898.          5713.          1572.             0.           150.          1719.          6256.          6524.      22523002.      22523002.
  558     193        2          -3536.          4211.          1168.             0.           113.          1631.          3587.          3737.      12912481.      12912481.
  559     194        2          -4054.          4933.          1362.             0.           135.          1539.          3916.          4076.      14098076.      14098076.
  560     195        2          -4433.          4584.          1269.             0.           129.          1470.          3018.          3139.      10865023.      10865023.
  561     196        2          -3968.          3030.           851.             0.            87.          1939.          1939.          1866.       6981376.       6981376.
  562     197        2          -2881.          2715.           766.             0.            80.          1885.          2565.          2663.       9234844.       9234844.
  563     198        2          -4830.          1629.           474.             0.            49.          1899.          -779.          -808.      -2805255.      -2805255.
  564     199        2          -5624.          -907.          -207.            -0.           -28.          1996.         -4769.         -4945.     -17169944.     -17169944.
  565     200        2          -4278.          -286.           -41.            -0.            -9.          2050.         -2564.         -2656.      -9229008.      -9229008.
  566     201        2          -4416.         -1145.          -272.            -0.           -36.          2125.         -3744.         -3876.     -13478708.     -13478708.
  567     202        2          -2691.          -100.             9.            -0.            -3.          2140.          -645.          -667.      -2320202.      -2320202.
  568     203        2          -2518.          5327.          1468.             0.           176.          2020.          6473.          6693.      23303122.      23303122.
  569     204        2          -5434.          4804.          1328.             0.           162.          1964.          2824.          2918.      10164983.      10164983.
  570     205        2          -4709.          6127.          1683.             0.           210.          1869.          5180.          5350.      18649532.      18649532.
  571     206        2          -4571.          4388.          1216.             0.           153.          1813.          2998.          3095.      10793496.      10793496.
  572     207        2          -4675.          3556.           992.             0.           126.          1803.          1803.          1807.       6490028.       6490028.
  573     208        2          -4934.          1565.           457.             0.            57.          1820.         -1034.         -1066.      -3722481.      -3722481.
  574     209        2          -4744.            42.            47.             0.             2.          1867.         -2786.         -2871.     -10027904.     -10027904.
  575     210        2          -2087.          2672.           754.             0.           100.          1816.          3255.          3353.      11717382.      11717382.
  576     211        2          -3467.          3094.           868.             0.           118.          1775.          2388.          2458.       8595468.       8595468.
  577     212        2          -2691.          2603.           736.             0.           101.          1735.          2484.          2556.       8940693.       8940693.
  578     213        2          -3726.          2821.           795.             0.           111.          2276.          2276.          2192.       8195168.       8195168.
  579     214        2          -5037.          1623.           473.             0.            65.          2285.          -591.          -608.      -2127128.      -2127128.
  580     215        2          -3450.           620.           203.             0.            25.          2291.          -311.          -320.      -1119872.      -1119872.
  581     216        2          -3743.          2830.           797.             0.           117.          2572.          2572.          2529.       9260953.       9260953.
  582     217        2          -4071.          4325.          1199.             0.           181.          2512.          4146.          4258.      14925565.      14925565.
  583     218        2          -3864.          4489.          1243.             0.           190.          2445.          4503.          4623.      16211234.      16211234.
  584     219        2          -3122.           334.           126.             0.            14.          2445.          -203.          -209.       -731668.       -731668.
  585     220        2          -4778.         -1568.          -385.            -0.           -68.          2505.         -4295.         -4406.     -15462276.     -15462276.
  586     221        2          -4830.         -2422.          -615.            -0.          -107.          2582.         -5392.         -5529.     -19411056.     -19411056.
  587     222        2          -4796.          3623.          1010.             0.           163.          3342.          3342.          3224.      12029964.      12029964.
  588     223        2          -5123.          5988.          1646.             0.           273.          3261.          6044.          6194.      21759006.      21759006.
  589     224        2          -4882.          6697.          1837.             0.           309.          3163.          7125.          7299.      25648238.      25648238.
  590     225        2          -4312.          3250.           910.             0.           152.          3601.          3601.          3532.      12962178.      12962178.
  591     226        2          -4088.          3740.          1042.             0.           177.          3544.          4415.          4520.      15894272.      15894272.
  592     227        2          -3968.          2985.           839.             0.           143.          4008.          4008.          3935.      14429499.      14429499.
  593     228        2          -4658.          3508.           979.             0.           171.          5036.          5036.          4876.      18131332.      18131332.
  594     229        2          -4520.          4949.          1367.             0.           244.          4950.          6991.          7151.      25166764.      25166764.
  595     230        2          -4054.          5153.          1422.             0.           257.          4854.          7632.          7805.      27474684.      27474684.
  596     231        2          -3674.          4070.          1130.             0.           206.          4771.          6503.          6648.      23410184.      23410184.
  597     232        2          -4382.          3827.          1065.             0.           196.          4704.          5411.          5530.      19478360.      19478360.
  598     233        2          -3070.          5137.          1417.             0.           266.          4603.          8354.          8536.      30072622.      30072622.
  599     234        2          -2743.          4535.          1255.             0.           238.          4508.          7794.          7962.      28057948.      28057948.
  600     235        2          -2380.          3554.           992.             0.           189.          4427.          6781.          6926.      24411420.      24411420.
  601     236        2          -2846.          5666.          1559.             0.           304.          4322.          9005.          9195.      32417470.      32417470.
  602     237        2          -2242.          7802.          2134.             0.           424.          4180.         12297.         12554.      44269620.      44269620.
  603     238        2          -3916.         10212.          2782.             0.           561.          4023.         13661.         13943.      49179988.      49179988.
  604     239        2          -3260.         10082.          2747.             0.           560.          3863.         13992.         14277.      50370692.      50370692.
  605     240        2          -3191.         10355.          2820.             0.           582.          3703.         14268.         14556.      51365036.      51365036.
  606     241        2          -2294.         10312.          2809.             0.           586.          3536.         14948.         15247.      53814364.      53814364.
  607     242        2          -1192.          9663.          2634.             0.           555.          3371.         15030.         15327.      54107996.      54107996.
  608     243        2          -2018.          8070.          2206.             0.           468.          3239.         11965.         12199.      43073276.      43073276.
  609     244        2          -2398.         10677.          2907.             0.           626.          3079.         14892.         15180.      53609984.      53609984.
  610     245        2          -3709.          7821.          2139.             0.           464.          2974.          9689.          9875.      34880788.      34880788.
  611     246        2          -1880.          9452.          2577.             0.           566.          2832.         13548.         13805.      48773048.      48773048.
  612     247        2          -1142.          4813.          1330.             0.           291.          2746.          8038.          8189.      28937380.      28937380.
  613     248        2          -1601.          4951.          1367.             0.           303.          2666.          7686.          7829.      27670298.      27670298.
  614     249        2          -3208.          6009.          1652.             0.           371.          2590.          7413.          7549.      26687014.      26687014.
  615     250        2          -3053.          7532.          2061.             0.           470.          2495.          9505.          9678.      34219376.      34219376.
  616     251        2          -3588.          7845.          2145.             0.           494.          2401.          9298.          9465.      33471598.      33471598.
  617     252        2          -2087.          5753.          1583.             0.           366.          2322.          7937.          8079.      28574592.      28574592.
  618     253        2          -1106.          6664.          1828.             0.           428.          2224.         10039.         10216.      36139760.      36139760.
  619     254        2          -3605.          8984.          2452.             0.           583.          2122.         10536.         10720.      37928524.      37928524.
  620     255        2          -2967.          8372.          2287.             0.           549.          2023.         10264.         10442.      36949580.      36949580.
  621     256        2           -680.          5859.          1611.             0.           388.          1935.          9113.          9270.      32807718.      32807718.
  622     257        2          -3226.          6028.          1657.             0.           403.          1870.          6732.          6847.      24236240.      24236240.
  623     258        2          -1402.          4088.          1135.             0.           276.          1815.          5911.          6011.      21278350.      21278350.
  624     259        2           -612.          4952.          1368.             0.           337.          1743.          7787.          7917.      28033262.      28033262.
  625     260        2           -833.          5603.          1543.             0.           385.          1666.          8363.          8502.      30106930.      30106930.
  626     261        2          -2864.          8839.          2413.             0.           612.          1571.         10572.         10746.      38057620.      38057620.
  627     262        2          -3002.          7075.          1938.             0.           495.          1498.          8004.          8134.      28814056.      28814056.
  628     263        2          -3191.          9636.          2627.             0.           680.          1399.         11150.         11331.      40140624.      40140624.
  629     264        2          -1087.          9697.          2643.             0.           690.          1282.         13226.         13438.      47612404.      47612404.
  630     265        2          -1361.          4188.          1162.             0.           301.          1231.          5520.          5608.      19873778.      19873778.
  631     266        2          -2588.          4111.          1142.             0.           298.          1194.          4157.          4223.      14965715.      14965715.
  632     267        2          -2174.          4527.          1253.             0.           331.          1150.          5088.          5167.      18316488.      18316488.
  633     268        2          -2225.          2953.           830.             0.           217.          1125.          2901.          2946.      10442351.      10442351.
  634     269        2          -2398.          5087.          1404.             0.           378.          1079.          5549.          5634.      19976660.      19976660.
  635     270        2           -485.          2879.           810.             0.           216.          1041.          4461.          4529.      16059391.      16059391.
  636     271        2           -550.          4391.          1217.             0.           332.           988.          6377.          6474.      22957444.      22957444.
  637     272        2           -656.          4782.          1322.             0.           364.           932.          6744.          6845.      24278480.      24278480.
  638     273        2           -279.          3969.          1103.             0.           305.           883.          5980.          6069.      21529294.      21529294.
  639     274        2          -1644.          3594.          1003.             0.           278.           849.          4080.          4140.      14687930.      14687930.
  640     275        2           -662.          5000.          1381.             0.           390.           794.          6902.          7004.      24848514.      24848514.
  641     276        2          -1828.          3517.           982.             0.           277.           763.          3710.          3764.      13356092.      13356092.
  642     277        2           -800.          3838.          1068.             0.           304.           723.          5133.          5207.      18478654.      18478654.
  643     278        2           -159.          2754.           777.             0.           220.           689.          4280.          4341.      15408200.      15408200.
  644     279        2          -1880.          2315.           659.             0.           186.           673.          1952.          1980.       7027861.       7027861.
  645     280        2           -310.          3452.           964.             0.           280.           635.          5020.          5091.      18072550.      18072550.
  646     281        2          -1235.          3188.           893.             0.           261.           606.          3713.          3765.      13367079.      13367079.
  647     282        2          -1126.          4122.          1144.             0.           340.           567.          5047.          5118.      18170528.      18170528.
  648     283        2          -1176.          5833.          1604.             0.           484.           513.          7258.          7359.      26129714.      26129714.
  649     284        2           -505.          7451.          2039.             0.           623.           438.         10046.         10184.      36164776.      36164776.
  650     285        2          -1644.          8209.          2243.             0.           692.           364.          9864.          9998.      35510200.      35510200.
  651     286        2           -674.          8503.          2322.             0.           722.           282.         11155.         11305.      40156240.      40156240.
  652     287        2           -897.          9373.          2556.             0.           801.           193.         12027.         12188.      43296664.      43296664.
  653     288        2           -987.          9036.          2466.             0.           778.           110.         11403.         11556.      41052092.      41052092.
  654     289        2          -1073.          8661.          2365.             0.           751.            32.         10735.         10877.      38646168.      38646168.
  655     290        2           -925.          9396.          2562.             0.           821.           -53.         11801.         11957.      42484720.      42484720.
  656     291        2          -1518.          8318.          2272.             0.           732.          -123.          9681.          9807.      34850832.      34850832.
  657     292        2          -1182.         12380.          3364.             0.          1097.          -231.         15428.         15629.      55541964.      55541964.
  658     293        2          -1644.         12851.          3491.             0.          1147.          -341.         15504.         15704.      55815084.      55815084.
  659     294        2           -568.         13427.          3646.             0.          1207.          -461.         17251.         17472.      62102580.      62102580.
  660     295        2           -402.          5554.          1529.             0.           503.          -510.          6673.          6758.      24024336.      24024336.
  661     296        2           -314.          3340.           934.             0.           304.          -537.          3727.          3774.      13417049.      13417049.
  662     297        2           -756.         10209.          2781.             0.           937.          -621.         12550.         12708.      45180972.      45180972.
  663     298        2           -164.         12776.          3471.             0.          1180.          -732.         16531.         16737.      59510792.      59510792.
  664     299        2           -278.          5541.          1526.             0.           515.          -779.          6525.          6605.      23488298.      23488298.
  665     300        2           -535.          2896.           815.             0.           271.          -798.          2650.          2682.       9538341.       9538341.
  666     301        2           -323.          3993.          1110.             0.           376.          -827.          4329.          4382.      15584657.      15584657.
  667     302        2           -383.          5578.          1536.             0.           529.          -869.          6391.          6469.      23007010.      23007010.
  668     303        2           -926.          7719.          2112.             0.           737.          -925.          8716.          8821.      31377480.      31377480.
  669     304        2           -466.         11431.          3109.             0.          1099.         -1017.         14156.         14327.      50963124.      50963124.
  670     305        2           -273.          7616.          2084.             0.           737.         -1077.          9086.          9195.      32710042.      32710042.
  671     306        2           -183.          3341.           935.             0.           325.         -1100.          3318.          3357.      11944898.      11944898.
  672     307        2           -153.           -50.            23.            -0.            -5.         -1093.         -1278.         -1293.      -4600425.      -4600425.
  673     308        2           -597.          2971.           835.             0.           293.         -1108.          2395.          2423.       8621621.       8621621.
  674     309        2           -721.          7106.          1947.             0.           705.         -1156.          7881.          7973.      28372682.      28372682.
  675     310        2           -918.          5463.          1505.             0.           545.         -1191.          5405.          5468.      19458534.      19458534.
  676     311        2           -781.          4605.          1274.             0.           463.         -1218.          4343.          4393.      15633097.      15633097.
  677     312        2           -240.          4543.          1258.             0.           459.         -1248.          4773.          4828.      17182434.      17182434.
  678     313        2           -611.          6182.          1698.             0.           629.         -1288.          6610.          6686.      23797298.      23797298.
  679     314        2           -674.          7296.          1998.             0.           747.         -1337.          8029.          8120.      28904176.      28904176.
  680     315        2           -135.          8256.          2256.             0.           850.         -1397.          9831.          9942.      35391368.      35391368.
  681     316        2           -113.          6051.          1663.             0.           627.         -1439.          6788.          6864.      24437320.      24437320.
  682     317        2            -46.          6734.          1847.             0.           702.         -1486.          7751.          7837.      27902036.      27902036.
  683     318        2           -224.          5365.          1479.             0.           562.         -1520.          5661.          5724.      20380958.      20380958.
  684     319        2           -179.          4876.          1347.             0.           514.         -1550.          5008.          5064.      18030418.      18030418.
  685     320        2           -214.          4188.          1162.             0.           444.         -1574.          4006.          4050.      14422549.      14422549.
  686     321        2            -90.          1784.           516.             0.           190.         -1580.           821.           830.       2956169.       2956169.
  687     322        2           -305.          3104.           871.             0.           333.         -1593.          2409.          2435.       8670857.       8670857.
  688     323        2           -144.            78.            57.             0.             8.         -1664.         -1664.         -1653.      -5990235.      -5990235.
  689     324        2           -129.          5624.          1548.             0.           611.         -1697.          5957.          6021.      21444988.      21444988.
  690     325        2           -659.         11948.          3248.             0.          1305.         -1776.         14066.         14215.      50636164.      50636164.
  691     326        2            -55.          9439.          2574.             0.          1037.         -1841.         11154.         11272.      40154324.      40154324.
  692     327        2           -521.          5692.          1567.             0.           629.         -1873.          5493.          5551.      19776084.      19776084.
  693     328        2           -607.          8354.          2282.             0.           928.         -1924.          9034.          9128.      32521264.      32521264.
  694     329        2           -111.          8884.          2425.             0.           992.         -1981.         10209.         10316.      36752980.      36752980.
  695     330        2            -71.          3486.           973.             0.           392.         -1998.          2782.          2811.      10014420.      10014420.
  696     331        2           -181.          5722.          1574.             0.           646.         -2029.          5732.          5791.      20634986.      20634986.
  697     332        2           -557.         11840.          3220.             0.          1345.         -2104.         13744.         13885.      49478436.      49478436.
  698     333        2           -186.         10378.          2826.             0.          1185.         -2170.         12033.         12156.      43318052.      43318052.
  699     334        2            -87.         11816.          3213.             0.          1357.         -2247.         14051.         14194.      50585208.      50585208.
  700     335        2            -65.         11197.          3046.             0.          1293.         -2319.         13152.         13285.      47347184.      47347184.
  701     336        2           -105.          8608.          2350.             0.           999.         -2371.          9482.          9577.      34134948.      34134948.
  702     337        2            -88.          8713.          2379.             0.          1017.         -2422.          9598.          9694.      34552584.      34552584.
  703     338        2            -24.          7608.          2082.             0.           893.         -2466.          8092.          8173.      29131108.      29131108.
  704     339        2            -49.          6701.          1838.             0.           790.         -2503.          6778.          6845.      24401936.      24401936.
  705     340        2            -67.          4111.          1141.             0.           487.         -2520.          3153.          3184.      11350271.      11350271.
  706     341        2            -26.          2738.           772.             0.           326.         -2527.          1283.          1296.       4620310.       4620310.
  707     342        2            -42.          5092.          1405.             0.           610.         -2550.          4515.          4559.      16253946.      16253946.
  708     343        2            -23.          7002.          1919.             0.           843.         -2587.          7153.          7222.      25750808.      25750808.
  709     344        2           -100.          7716.          2111.             0.           934.         -2628.          8032.          8110.      28916460.      28916460.
  710     345        2            -33.          7740.          2117.             0.           942.         -2670.          8096.          8173.      29144214.      29144214.
  711     346        2            -27.          7865.          2151.             0.           962.         -2713.          8237.          8316.      29654114.      29654114.
  712     347        2            -26.          5160.          1424.             0.           634.         -2736.          4456.          4499.      16042665.      16042665.
  713     348        2            -50.          6743.          1849.             0.           833.         -2769.          6606.          6669.      23781384.      23781384.
  714     349        2            -88.          8578.          2342.             0.          1065.         -2815.          9083.          9169.      32699176.      32699176.
  715     350        2            -58.          3822.          1064.             0.           477.         -2829.          2476.          2499.       8914328.       8914328.
  716     351        2            -65.          4367.          1210.             0.           548.         -2845.          3215.          3245.      11574640.      11574640.
  717     352        2            -45.          5893.          1621.             0.           743.         -2871.          5341.          5391.      19227694.      19227694.
  718     353        2            -66.          4519.          1251.             0.           573.         -2888.          3389.          3421.      12201747.      12201747.
  719     354        2            -80.          3065.           860.             0.           390.         -2895.          1341.          1354.       4828915.       4828915.
  720     355        2            -80.          3472.           970.             0.           444.         -2904.          1901.          1919.       6843889.       6843889.
  721     356        2            -75.          2893.           814.             0.           372.         -2910.          1094.          1104.       3936868.       3936868.
  722     357        2            -74.          4622.          1279.             0.           597.         -2926.          3498.          3529.      12591610.      12591610.
  723     358        2           -238.          6089.          1673.             0.           790.         -2952.          5362.          5411.      19304922.      19304922.
  724     359        2           -476.         10869.          2958.             0.          1418.         -3007.         11761.         11867.      42340048.      42340048.
  725     360        2           -116.          9669.          2636.             0.          1267.         -3057.         10397.         10491.      37430812.      37430812.
  726     361        2            -55.         12228.          3324.             0.          1610.         -3123.         13983.         14108.      50338656.      50338656.
  727     362        2            -36.          5350.          1475.             0.           708.         -3146.          4350.          4389.      15659907.      15659907.
  728     363        2            -18.          5137.          1417.             0.           683.         -3165.          4055.          4091.      14597478.      14597478.
  729     364        2            -34.          4638.          1283.             0.           619.         -3181.          3326.          3356.      11975108.      11975108.
  730     365        2            -72.          7068.          1936.             0.           948.         -3211.          6669.          6727.      24007450.      24007450.
  731       1        3           -114.          8292.          2266.             0.          1118.         -3250.          8311.          8384.      29920082.      29920082.
  732       2        3           -154.          7717.          2111.             0.          1045.         -3285.          7435.          7499.      26764542.      26764542.
  733       3        3            -80.          9034.          2465.             0.          1229.         -3327.          9321.          9402.      33555636.      33555636.
  734       4        3            -63.          8321.          2273.             0.          1137.         -3366.          8302.          8374.      29888410.      29888410.
  735       5        3           -540.          8672.          2368.             0.          1191.         -3403.          8287.          8358.      29833860.      29833860.
  736       6        3           -102.          9904.          2699.             0.          1366.         -3451.         10416.         10505.      37498976.      37498976.
  737       7        3            -77.          8678.          2369.             0.          1202.         -3490.          8683.          8757.      31257458.      31257458.
  738       8        3           -107.          8043.          2199.             0.          1119.         -3525.          7729.          7795.      27824872.      27824872.
  739       9        3           -295.         10058.          2740.             0.          1406.         -3571.         10338.         10425.      37215400.      37215400.
  740      10        3           -104.          9220.          2515.             0.          1295.         -3613.          9314.          9392.      33529058.      33529058.
  741      11        3           -133.          9506.          2592.             0.          1341.         -3656.          9650.          9730.      34738472.      34738472.
  742      12        3           -398.         10712.          2916.             0.          1517.         -3705.         11042.         11134.      39752240.      39752240.
  743      13        3           -148.         10770.          2932.             0.          1532.         -3755.         11331.         11426.      40792844.      40792844.
  744      14        3           -113.         11789.          3206.             0.          1685.         -3810.         12755.         12861.      45919660.      45919660.
  745      15        3           -188.         17412.          4717.             0.          2499.         -3899.         20541.         20711.      73948864.      73948864.
  746      16        3           -145.         10930.          2975.             0.          1576.         -3950.         11385.         11479.      40986844.      40986844.
  747      17        3            -83.          9967.          2716.             0.          1443.         -3994.         10049.         10131.      36176528.      36176528.
  748      18        3            -98.          8496.          2320.             0.          1235.         -4028.          7925.          7989.      28529616.      28529616.
  749      19        3           -179.          8267.          2259.             0.          1207.         -4061.          7492.          7553.      26972324.      26972324.
  750      20        3           -140.          6346.          1742.             0.           931.         -4082.          4797.          4836.      17268612.      17268612.
  751      21        3           -172.          4624.          1279.             0.           681.         -4092.          2319.          2338.       8349078.       8349078.
  752      22        3           -103.          4663.          1290.             0.           690.         -4102.          2437.          2456.       8772945.       8772945.
  753      23        3           -490.          3603.          1005.             0.           535.         -4105.           548.           553.       1974437.       1974437.
  754      24        3           -576.          8507.          2323.             0.          1269.         -4135.          7388.          7447.      26597630.      26597630.
  755      25        3           -108.          7492.          2050.             0.          1122.         -4162.          6395.          6445.      23021244.      23021244.
  756      26        3           -161.          9978.          2719.             0.          1501.         -4202.          9834.          9912.      35403152.      35403152.
  757      27        3           -216.         13581.          3687.             0.          2051.         -4263.         14841.         14957.      53426212.      53426212.
  758      28        3           -144.         11270.          3066.             0.          1709.         -4312.         11590.         11681.      41723572.      41723572.
  759      29        3           -304.         10492.          2857.             0.          1598.         -4354.         10289.         10369.      37040284.      37040284.
  760      30        3           -419.         18211.          4932.             0.          2784.         -4439.         21069.         21233.      75849736.      75849736.
  761      31        3           -811.         20241.          5478.             0.          3108.         -4535.         23482.         23663.      84533632.      84533632.
  762      32        3           -821.         16939.          4590.             0.          2611.         -4612.         18708.         18852.      67347296.      67347296.
  763      33        3           -136.         12890.          3502.             0.          1995.         -4668.         13583.         13687.      48897112.      48897112.
  764      34        3           -312.         12538.          3407.             0.          1948.         -4720.         12862.         12960.      46302020.      46302020.
  765      35        3           -500.         14708.          3990.             0.          2295.         -4782.         15711.         15830.      56558016.      56558016.
  766      36        3           -616.         16133.          4374.             0.          2527.         -4852.         17565.         17699.      63234744.      63234744.
  767      37        3           -687.         15589.          4227.             0.          2452.         -4919.         16662.         16788.      59981780.      59981780.
  768      38        3           -542.         19260.          5214.             0.          3041.         -5006.         21968.         22133.      79083072.      79083072.
  769      39        3           -862.         17580.          4763.             0.          2787.         -5082.         19185.         19329.      69065640.      69065640.
  770      40        3          -1492.         21839.          5908.             0.          3476.         -5178.         24553.         24737.      88389704.      88389704.
  771      41        3           -290.         19828.          5367.             0.          3168.         -5268.         22805.         22975.      82097536.      82097536.
  772      42        3           -442.         18443.          4995.             0.          2958.         -5349.         20605.         20758.      74177672.      74177672.
  773      43        3           -849.         15474.          4196.             0.          2492.         -5411.         15902.         16020.      57246648.      57246648.
  774      44        3          -1760.         13139.          3569.             0.          2124.         -5457.         11614.         11700.      41811468.      41811468.
  775      45        3           -792.          8157.          2229.             0.          1324.         -5479.          5439.          5479.      19579720.      19579720.
  776      46        3          -1473.         14214.          3858.             0.          2315.         -5530.         13385.         13483.      48184788.      48184788.
  777      47        3           -585.         13661.          3709.             0.          2234.         -5581.         13438.         13536.      48375420.      48375420.
  778      48        3           -493.          8161.          2230.             0.          1339.         -5604.          5633.          5674.      20279322.      20279322.
  779      49        3           -749.          8439.          2305.             0.          1390.         -5626.          5760.          5802.      20737662.      20737662.
  780      50        3           -524.           340.           128.             0.            56.         -6979.         -6979.         -6754.     -25123304.     -25123304.
  781      51        3           -369.         -1406.          -342.            -0.          -233.         -6945.         -9295.         -9362.     -33461354.     -33461354.
  782      52        3           -726.         -2605.          -664.            -0.          -434.         -6903.        -11331.        -11413.     -40792920.     -40792920.
  783      53        3           -310.         -1297.          -312.            -0.          -217.         -6869.         -9005.         -9070.     -32418622.     -32418622.
  784      54        3           -205.         -1499.          -367.            -0.          -252.         -6834.         -9157.         -9223.     -32966178.     -32966178.
  785      55        3           -336.         -4296.         -1119.            -0.          -724.         -6786.        -13261.        -13355.     -47739120.     -47739120.
  786      56        3           -257.         -7565.         -1998.            -0.         -1279.         -6720.        -17820.        -17946.     -64150560.     -64150560.
  787      57        3          -1794.         -4530.         -1182.            -0.          -769.         -6665.        -14940.        -15045.     -53782396.     -53782396.
  788      58        3          -1299.          -800.          -179.            -0.          -136.         -6630.         -9045.         -9108.     -32560776.     -32560776.
  789      59        3          -1742.         -2203.          -556.            -0.          -377.         -6589.        -11467.        -11547.     -41280388.     -41280388.
  790      60        3          -1406.          1079.           326.             0.             0.         -5282.         -5282.         -5480.     -19013678.     -19013678.
  791      61        3          -1984.          1534.           449.             0.             1.         -5059.         -5059.         -5093.     -18211102.     -18211102.
  792      62        3          -2018.          1561.           456.             0.             2.         -5401.         -5401.         -5349.     -19442998.     -19442998.
  793      63        3          -1568.          1205.           360.             0.             2.         -7200.         -7200.         -6926.     -25918592.     -25918592.
  794      64        3          -1984.          3405.           952.             0.             9.         -7292.         -4910.         -5169.     -17675066.             0.
  795      65        3           -737.           315.           121.             0.             1.         -6338.         -6638.         -8825.     -23896808.     -23896808.
  796      66        3          -1225.           934.           287.             0.             3.         -7059.         -7059.         -6942.     -25410916.     -25410916.
  797      67        3          -2380.          1841.           531.             0.             8.         -6834.         -6834.         -6939.     -24602086.     -24602086.
  798      68        3           -688.          1784.           516.             0.             9.         -7292.         -5671.         -5788.     -20417218.             0.
  799      69        3           -619.          5443.          1499.             0.            31.         -7292.          -938.          -938.      -3378066.             0.
