 Day of  Day of Year 
 sim.     year               Qrad         Qslur2air     Qslur2floor      Qslur2dwall      Qslur2uwall           Qfeed       Qout       Qoutave     HH   HHadj
  544     179        2          -5365.         -9777.         -2592.            -0.         -1052.          -536.        -19322.        -19518.     -69558328.     -69558328.
  545     180        2          -4330.         -9060.         -2399.            -0.          -979.          -459.        -17228.        -17401.     -62019388.     -62019388.
  546     181        2          -3760.         -5969.         -1569.            -0.          -648.          -404.        -12350.        -12474.     -44459640.     -44459640.
  547     182        2          -3036.         -1641.          -405.            -0.          -179.          -378.         -5639.         -5695.     -20299666.     -20299666.
  548     183        2          -3898.         -1665.          -411.            -0.          -182.          -349.         -6507.         -6572.     -23424010.     -23424010.
  549     184        2          -3674.         -1392.          -338.            -0.          -153.          -324.         -5881.         -5939.     -21171188.     -21171188.
  550     185        2          -5554.         -1203.          -287.            -0.          -133.          -291.         -7469.         -7543.     -26887270.     -26887270.
  551     186        2          -2380.           645.           210.             0.            72.          -283.         -1737.         -1754.      -6254358.      -6254358.
  552     187        2          -1325.          -245.           -30.            -0.           -27.          -275.         -1901.         -1920.      -6845140.      -6845140.
  553     188        2          -2553.           -10.            34.            -0.            -1.          -263.         -2793.         -2821.     -10056458.     -10056458.
  554     189        2          -4502.          -356.           -59.            -0.           -40.          -241.         -5199.         -5249.     -18715530.     -18715530.
  555     190        2          -4382.          2497.           708.             0.           282.          -236.         -1131.         -1142.      -4070678.      -4070678.
  556     191        2          -5296.          -175.           -11.            -0.           -20.          -212.         -5714.         -5770.     -20571962.     -20571962.
  557     192        2          -2898.          1560.           456.             0.           178.          -208.          -912.          -921.      -3283607.      -3283607.
  558     193        2          -3536.           280.           111.             0.            32.          -194.         -3308.         -3339.     -11907486.     -11907486.
  559     194        2          -4054.          1221.           364.             0.           140.          -184.         -2512.         -2536.      -9043458.      -9043458.
  560     195        2          -4433.          1053.           319.             0.           121.          -171.         -3110.         -3140.     -11196486.     -11196486.
  561     196        2          -3968.         -1414.          -344.            -0.          -164.          -146.         -6035.         -6092.     -21725340.     -21725340.
  562     197        2          -2881.         -1558.          -383.            -0.          -181.          -125.         -5127.         -5176.     -18458936.     -18458936.
  563     198        2          -4830.         -2579.          -657.            -0.          -301.           -91.         -8458.         -8538.     -30450358.     -30450358.
  564     199        2          -5624.         -5175.         -1355.            -0.          -606.           -39.        -12799.        -12918.     -46074904.     -46074904.
  565     200        2          -4278.         -4549.         -1187.            -0.          -535.             4.        -10545.        -10644.     -37962852.     -37962852.
  566     201        2          -4416.         -5432.         -1424.            -0.          -641.            52.        -11861.        -11972.     -42701148.     -42701148.
  567     202        2          -2691.         -4322.         -1126.            -0.          -512.            87.         -8564.         -8644.     -30831310.     -30831310.
  568     203        2          -2518.          1363.           403.             0.           162.            91.          -500.          -505.      -1801718.      -1801718.
  569     204        2          -5434.           999.           305.             0.           119.           106.         -3906.         -3941.     -14059896.     -14059896.
  570     205        2          -4709.          2532.           717.             0.           304.           110.         -1047.         -1056.      -3768513.      -3768513.
  571     206        2          -4571.           943.           290.             0.           114.           122.         -3103.         -3131.     -11170604.     -11170604.
  572     207        2          -4675.           177.            84.             0.            21.           139.         -4253.         -4292.     -15310350.     -15310350.
  573     208        2          -4934.         -1773.          -440.            -0.          -215.           167.         -7196.         -7261.     -25904192.     -25904192.
  574     209        2          -4744.         -3298.          -850.            -0.          -402.           202.         -9092.         -9174.     -32730444.     -32730444.
  575     210        2          -2087.          -531.          -107.            -0.           -65.           213.         -2576.         -2599.      -9274548.      -9274548.
  576     211        2          -3467.            10.            39.             0.             1.           226.         -3192.         -3220.     -11490886.     -11490886.
  577     212        2          -2691.          -365.           -62.            -0.           -45.           237.         -2925.         -2951.     -10530782.     -10530782.
  578     213        2          -3726.         -1223.          -293.            -0.          -151.           257.         -5137.         -5182.     -18492568.     -18492568.
  579     214        2          -5037.         -2357.          -597.            -0.          -293.           287.         -7997.         -8067.     -28788006.     -28788006.
  580     215        2          -3450.         -3289.          -848.            -0.          -410.           317.         -7681.         -7749.     -27651838.     -27651838.
  581     216        2          -3743.         -1608.          -396.            -0.          -201.           338.         -5610.         -5660.     -20197268.     -20197268.
  582     217        2          -4071.            52.            50.             0.             7.           352.         -3610.         -3641.     -12994896.     -12994896.
  583     218        2          -3864.           387.           140.             0.            49.           364.         -2925.         -2950.     -10528286.     -10528286.
  584     219        2          -3122.         -3690.          -956.            -0.          -467.           393.         -7842.         -7911.     -28232356.     -28232356.
  585     220        2          -4778.         -5594.         -1468.            -0.          -711.           438.        -12113.        -12218.     -43607112.     -43607112.
  586     221        2          -4830.         -6471.         -1703.            -0.          -826.           487.        -13342.        -13458.     -48032580.     -48032580.
  587     222        2          -4796.         -1937.          -485.            -0.          -248.           514.         -6951.         -7011.     -25024772.     -25024772.
  588     223        2          -5123.           635.           207.             0.            82.           529.         -3671.         -3702.     -13215212.     -13215212.
  589     224        2          -4882.          1569.           458.             0.           203.           537.         -2115.         -2133.      -7613914.      -7613914.
  590     225        2          -4312.         -2715.          -694.            -0.          -352.           564.         -7509.         -7573.     -27033056.     -27033056.
  591     226        2          -4088.         -2043.          -513.            -0.          -266.           587.         -6322.         -6376.     -22760252.     -22760252.
  592     227        2          -3968.         -3682.          -954.            -0.          -480.           618.         -8465.         -8537.     -30474194.     -30474194.
  593     228        2          -4658.         -5192.         -1360.            -0.          -680.           658.        -11230.        -11325.     -40429500.     -40429500.
  594     229        2          -4520.         -3483.          -900.            -0.          -458.           690.         -8670.         -8743.     -31211050.     -31211050.
  595     230        2          -4054.         -3002.          -771.            -0.          -396.           718.         -7505.         -7568.     -27017508.     -27017508.
  596     231        2          -3674.         -3819.          -991.            -0.          -466.             0.         -8950.         -9014.     -32221638.     -32221638.
  597     232        2          -4382.         -3809.          -988.            -0.          -427.             0.         -9606.         -9680.     -34581732.     -34581732.
  598     233        2          -3070.         -2210.          -558.            -0.          -226.             0.         -6064.         -6115.     -21831866.     -21831866.
  599     234        2          -2743.         -2528.          -643.            -0.          -234.             0.         -6149.         -6205.     -22135040.     -22135040.
  600     235        2          -2380.         -3233.          -833.            -0.          -267.             0.         -6714.         -6783.     -24171346.     -24171346.
  601     236        2          -2846.          -830.          -187.            -0.           -60.             0.         -3923.         -3969.     -14124490.     -14124490.
  602     237        2          -2242.          1607.           468.             0.           101.             0.           -66.           -67.       -238068.       -238068.
  603     238        2          -3916.          4300.          1192.             0.           229.             0.          1806.          1834.       6501176.       6501176.
  604     239        2          -3260.          4410.          1222.             0.           238.          1294.          3903.          3987.      14049254.      14049254.
  605     240        2          -3191.          4908.          1356.             0.           268.          1234.          4574.          4672.      16467641.      16467641.
  606     241        2          -2294.          5079.          1402.             0.           281.          1162.          5629.          5748.      20262884.      20262884.
  607     242        2          -1192.          4632.          1282.             0.           260.          1084.          6065.          6192.      21835760.      21835760.
  608     243        2          -2018.          3234.           906.             0.           184.          1041.          3346.          3415.      12044305.      12044305.
  609     244        2          -2398.          6025.          1656.             0.           346.           960.          6589.          6724.      23722140.      23722140.
  610     245        2          -3709.          3347.           936.             0.           195.           937.          1705.          1739.       6138064.       6138064.
  611     246        2          -1880.          5145.          1419.             0.           303.           867.          5854.          5971.      21075632.      21075632.
  612     247        2          -1142.           832.           260.             0.            50.           947.           947.           935.       3410242.       3410242.
  613     248        2          -1601.          1177.           353.             0.            71.           969.           969.           966.       3489866.       3489866.
  614     249        2          -3208.          2385.           678.             0.           146.           965.           965.           968.       3474413.       3474413.
  615     250        2          -3053.          4041.          1123.             0.           249.           929.          3288.          3351.      11837871.      11837871.
  616     251        2          -3588.          4478.          1240.             0.           279.           891.          3300.          3363.      11881281.      11881281.
  617     252        2          -2087.          2506.           710.             0.           158.           866.          2153.          2193.       7751375.       7751375.
  618     253        2          -1106.          3531.           986.             0.           225.           817.          4453.          4535.      16032096.      16032096.
  619     254        2          -3605.          5961.          1639.             0.           385.           760.          5139.          5233.      18500220.      18500220.
  620     255        2          -2967.          5453.          1502.             0.           356.           705.          5049.          5140.      18176334.      18176334.
  621     256        2           -680.          3040.           854.             0.           200.           660.          4074.          4147.      14667469.      14667469.
  622     257        2          -3226.          3305.           925.             0.           220.           639.          1864.          1897.       6709753.       6709753.
  623     258        2          -1402.          1457.           428.             0.            98.           626.          1206.          1228.       4343268.       4343268.
  624     259        2           -612.          2409.           684.             0.           164.           593.          3238.          3294.      11655966.      11655966.
  625     260        2           -833.          3145.           882.             0.           216.           552.          3962.          4030.      14261843.      14261843.
  626     261        2          -2864.          6463.          1774.             0.           449.           488.          6310.          6417.      22716640.      22716640.
  627     262        2          -3002.          4777.          1320.             0.           335.           447.          3878.          3944.      13962375.      13962375.
  628     263        2          -3191.          7413.          2029.             0.           526.           377.          7154.          7273.      25752782.      25752782.
  629     264        2          -1087.          7547.          2065.             0.           540.           284.          9350.          9504.      33660676.      33660676.
  630     265        2          -1361.          2107.           603.             0.           152.           264.          1765.          1794.       6354208.       6354208.
  631     266        2          -2588.          2097.           600.             0.           153.           258.           521.           529.       1874304.       1874304.
  632     267        2          -2174.          2577.           729.             0.           190.           243.          1565.          1590.       5634836.       5634836.
  633     268        2          -2225.          1064.           322.             0.            79.           247.          -513.          -521.      -1845326.      -1845326.
  634     269        2          -2398.          3256.           912.             0.           245.           227.          2242.          2277.       8071300.       8071300.
  635     270        2           -485.          1105.           333.             0.            84.           215.          1253.          1273.       4510768.       4510768.
  636     271        2           -550.          2672.           755.             0.           205.           185.          3267.          3317.      11759804.      11759804.
  637     272        2           -656.          3116.           874.             0.           241.           151.          3726.          3783.      13414199.      13414199.
  638     273        2           -279.          2355.           669.             0.           184.           123.          3051.          3097.      10982720.      10982720.
  639     274        2          -1644.          2029.           582.             0.           160.           111.          1237.          1255.       4452394.       4452394.
  640     275        2           -662.          3482.           972.             0.           276.            75.          4143.          4205.      14915921.      14915921.
  641     276        2          -1828.          2044.           586.             0.           164.            64.          1030.          1045.       3706866.       3706866.
  642     277        2           -800.          2409.           684.             0.           195.            43.          2530.          2567.       9109223.       9109223.
  643     278        2           -159.          1367.           404.             0.           111.            27.          1751.          1776.       6301909.       6301909.
  644     279        2          -1880.           968.           297.             0.            80.            31.          -505.          -512.      -1818437.      -1818437.
  645     280        2           -310.          2145.           613.             0.           178.             9.          2634.          2672.       9482712.       9482712.
  646     281        2          -1235.          1919.           552.             0.           160.            -3.          1394.          1414.       5017690.       5017690.
  647     282        2          -1126.          2890.           813.             0.           244.           -27.          2794.          2834.      10059837.      10059837.
  648     283        2          -1176.          4638.          1283.             0.           394.           -68.          5070.          5141.      18253444.      18253444.
  649     284        2           -505.          6292.          1728.             0.           539.          -133.          7920.          8030.      28513054.      28513054.
  650     285        2          -1644.          7085.          1941.             0.           612.          -198.          7797.          7905.      28070354.      28070354.
  651     286        2           -674.          7415.          2030.             0.           646.          -272.          9144.          9269.      32917508.      32917508.
  652     287        2           -897.          8319.          2273.             0.           731.          -354.         10071.         10208.      36257224.      36257224.
  653     288        2           -987.          8015.          2191.             0.           710.          -430.          9499.          9627.      34196564.      34196564.
  654     289        2          -1073.          7671.          2099.             0.           685.          -501.          8880.          8999.      31968882.      31968882.
  655     290        2           -925.          8438.          2305.             0.           759.          -580.          9997.         10130.      35989840.      35989840.
  656     291        2          -1518.          7390.          2023.             0.           670.          -643.          7921.          8026.      28517118.      28517118.
  657     292        2          -1182.         11483.          3123.             0.          1049.          -749.         13726.         13905.      49412340.      49412340.
  658     293        2          -1644.         11985.          3258.             0.          1104.          -856.         13847.         14027.      49850512.      49850512.
  659     294        2           -568.         12592.          3421.             0.          1168.          -975.         15639.         15840.      56299776.      56299776.
  660     295        2           -402.          4745.          1312.             0.           444.         -1017.          5081.          5146.      18290988.      18290988.
  661     296        2           -314.          2554.           723.             0.           241.         -1035.          2169.          2196.       7807734.       7807734.
  662     297        2           -756.          9450.          2577.             0.           897.         -1115.         11053.         11192.      39792148.      39792148.
  663     298        2           -164.         12045.          3274.             0.          1152.         -1226.         15081.         15269.      54291784.      54291784.
  664     299        2           -278.          4833.          1335.             0.           465.         -1267.          5089.          5152.      18319836.      18319836.
  665     300        2           -535.          2209.           630.             0.           214.         -1277.          1241.          1257.       4468803.       4468803.
  666     301        2           -323.          3325.           930.             0.           325.         -1298.          2960.          2996.      10655807.      10655807.
  667     302        2           -383.          4931.          1362.             0.           485.         -1334.          5062.          5123.      18222164.      18222164.
  668     303        2           -926.          7094.          1943.             0.           703.         -1336.          7478.          7568.      26921656.      26921656.
  669     304        2           -466.         10828.          2947.             0.          1081.         -1423.         12967.         13121.      46682216.      46682216.
  670     305        2           -273.          7033.          1927.             0.           707.         -1479.          7915.          8009.      28495326.      28495326.
  671     306        2           -183.          2776.           782.             0.           281.         -1495.          2161.          2186.       7778890.       7778890.
  672     307        2           -153.          -601.          -125.            -0.           -61.         -1480.         -2421.         -2449.      -8715476.      -8715476.
  673     308        2           -597.          2435.           691.             0.           250.         -1488.          1291.          1306.       4647584.       4647584.
  674     309        2           -721.          6588.          1807.             0.           680.         -1532.          6822.          6901.      24560316.      24560316.
  675     310        2           -918.          4960.          1370.             0.           515.         -1561.          4367.          4417.      15720079.      15720079.
  676     311        2           -781.          4117.          1143.             0.           431.         -1583.          3327.          3364.      11975465.      11975465.
  677     312        2           -240.          4071.          1131.             0.           428.         -1608.          3782.          3825.      13615165.      13615165.
  678     313        2           -611.          5724.          1575.             0.           606.         -1644.          5652.          5715.      20345742.      20345742.
  679     314        2           -674.          6854.          1879.             0.           731.         -1689.          7100.          7179.      25560312.      25560312.
  680     315        2           -135.          7830.          2141.             0.           840.         -1746.          8931.          9030.      32153224.      32153224.
  681     316        2           -113.          5639.          1552.             0.           609.         -1784.          5903.          5968.      21249476.      21249476.
  682     317        2            -46.          6337.          1740.             0.           688.         -1827.          6891.          6967.      24808556.      24808556.
  683     318        2           -224.          4980.          1375.             0.           545.         -1858.          4818.          4870.      17344208.      17344208.
  684     319        2           -179.          4505.          1247.             0.           496.         -1884.          4184.          4229.      15061286.      15061286.
  685     320        2           -214.          3828.          1065.             0.           424.         -1904.          3198.          3233.      11514236.      11514236.
  686     321        2            -90.          1434.           422.             0.           160.         -1905.            20.            21.         73721.         73721.
  687     322        2           -305.          2764.           779.             0.           310.         -1915.          1632.          1650.       5876506.       5876506.
  688     323        2           -144.           -92.            12.            -0.           -10.         -1903.         -2137.         -2160.      -7693042.      -7693042.
  689     324        2           -129.          5463.          1505.             0.           620.         -1934.          5524.          5582.      19887598.      19887598.
  690     325        2           -659.         11798.          3208.             0.          1346.         -2014.         13679.         13822.      49244440.      49244440.
  691     326        2            -55.          9300.          2537.             0.          1067.         -2080.         10769.         10881.      38769296.      38769296.
  692     327        2           -521.          5561.          1531.             0.           642.         -2111.          5102.          5154.      18365500.      18365500.
  693     328        2           -607.          8231.          2249.             0.           956.         -2161.          8668.          8757.      31203618.      31203618.
  694     329        2           -111.          8770.          2394.             0.          1024.         -2219.          9859.          9959.      35491048.      35491048.
  695     330        2            -71.          3378.           944.             0.           397.         -2235.          2413.          2438.       8687188.       8687188.
  696     331        2           -181.          5620.          1547.             0.           664.         -2265.          5385.          5440.      19386522.      19386522.
  697     332        2           -557.         11749.          3195.             0.          1396.         -2341.         13443.         13578.      48393660.      48393660.
  698     333        2           -186.         10296.          2804.             0.          1231.         -2409.         11736.         11854.      42251044.      42251044.
  699     334        2            -87.         11744.          3194.             0.          1412.         -2487.         13776.         13913.      49593468.      49593468.
  700     335        2            -65.         11135.          3030.             0.          1346.         -2560.         12886.         13013.      46388868.      46388868.
  701     336        2           -105.          8554.          2336.             0.          1040.         -2613.          9212.          9303.      33164630.      33164630.
  702     337        2            -88.          8667.          2366.             0.          1060.         -2665.          9340.          9431.      33622316.      33622316.
  703     338        2            -24.          7569.          2071.             0.           931.         -2709.          7837.          7913.      28213580.      28213580.
  704     339        2            -49.          6668.          1829.             0.           824.         -2746.          6527.          6591.      23498046.      23498046.
  705     340        2            -67.          4082.          1134.             0.           507.         -2762.          2894.          2922.      10419001.      10419001.
  706     341        2            -26.          2712.           765.             0.           339.         -2768.          1023.          1033.       3682528.       3682528.
  707     342        2            -42.          5071.          1400.             0.           637.         -2791.          4275.          4316.      15391524.      15391524.
  708     343        2            -23.          6987.          1915.             0.           883.         -2828.          6933.          6999.      24958684.      24958684.
  709     344        2           -100.          7707.          2108.             0.           979.         -2870.          7825.          7899.      28170556.      28170556.
  710     345        2            -33.          7738.          2117.             0.           988.         -2912.          7897.          7971.      28429428.      28429428.
  711     346        2            -27.          7869.          2152.             0.          1010.         -2955.          8048.          8123.      28972244.      28972244.
  712     347        2            -26.          5168.          1426.             0.           667.         -2979.          4257.          4297.      15325295.      15325295.
  713     348        2            -50.          6756.          1853.             0.           877.         -3012.          6424.          6483.      23125236.      23125236.
  714     349        2            -88.          8598.          2348.             0.          1121.         -3058.          8920.          9003.      32113762.      32113762.
  715     350        2            -58.          3845.          1070.             0.           504.         -3072.          2289.          2310.       8240994.       8240994.
  716     351        2            -65.          4393.          1217.             0.           579.         -3087.          3037.          3065.      10932861.      10932861.
  717     352        2            -45.          5924.          1629.             0.           785.         -3114.          5179.          5226.      18643134.      18643134.
  718     353        2            -66.          4553.          1260.             0.           606.         -3131.          3223.          3253.      11604343.      11604343.
  719     354        2            -80.          3102.           870.             0.           415.         -3137.          1170.          1181.       4212698.       4212698.
  720     355        2            -80.          3511.           980.             0.           472.         -3146.          1737.          1752.       6252674.       6252674.
  721     356        2            -75.          2934.           825.             0.           397.         -3151.           929.           938.       3345800.       3345800.
  722     357        2            -74.          4666.          1291.             0.           634.         -3167.          3350.          3380.      12059249.      12059249.
  723     358        2           -238.          6137.          1686.             0.           838.         -3193.          5230.          5276.      18828162.      18828162.
  724     359        2           -476.         10923.          2973.             0.          1499.         -3250.         11669.         11772.      42009780.      42009780.
  725     360        2           -116.          9729.          2652.             0.          1342.         -3301.         10305.         10396.      37099340.      37099340.
  726     361        2            -55.         12296.          3342.             0.          1704.         -3369.         13918.         14039.      50103872.      50103872.
  727     362        2            -36.          5422.          1494.             0.           755.         -3392.          4242.          4279.      15271272.      15271272.
  728     363        2            -18.          5212.          1438.             0.           729.         -3412.          3950.          3984.      14219406.      14219406.
  729     364        2            -34.          4716.          1304.             0.           663.         -3427.          3222.          3250.      11598786.      11598786.
  730     365        2            -72.          7149.          1958.             0.          1010.         -3460.          6585.          6642.      23707582.      23707582.
  731       1        3           -114.          8378.          2289.             0.          1190.         -3499.          8243.          8313.      29673836.      29673836.
  732       2        3           -154.          7800.          2133.             0.          1106.         -2735.          8151.          8216.      29344510.      29344510.
  733       3        3            -80.          9114.          2487.             0.          1298.         -2772.         10047.         10127.      36169440.      36169440.
  734       4        3            -63.          8398.          2294.             0.          1200.         -2805.          9023.          9095.      32484572.      32484572.
  735       5        3           -540.          8746.          2388.             0.          1254.         -2839.          9010.          9081.      32435486.      32435486.
  736       6        3           -102.          9975.          2718.             0.          1436.         -2879.         11148.         11236.      40134440.      40134440.
  737       7        3            -77.          8746.          2388.             0.          1264.         -2914.          9407.          9481.      33865204.      33865204.
  738       8        3           -107.          8108.          2216.             0.          1176.         -2945.          8448.          8514.      30413028.      30413028.
  739       9        3           -295.         10120.          2757.             0.          1473.         -2985.         11069.         11156.      39850140.      39850140.
  740      10        3           -104.          9279.          2531.             0.          1355.         -3021.         10041.         10119.      36146512.      36146512.
  741      11        3           -133.          9562.          2607.             0.          1401.         -3059.         10378.         10459.      37362324.      37362324.
  742      12        3           -398.         10765.          2930.             0.          1583.         -3101.         11779.         11871.      42405716.      42405716.
  743      13        3           -148.         10820.          2945.             0.          1597.         -3144.         12071.         12164.      43453872.      43453872.
  744      14        3           -113.         11836.          3218.             0.          1754.         -3192.         13503.         13607.      48611532.      48611532.
  745      15        3           -188.         17459.          4730.             0.          2596.         -3267.         21330.         21493.      76787320.      76787320.
  746      16        3           -145.         10974.          2987.             0.          1637.         -3311.         12142.         12235.      43710780.      43710780.
  747      17        3            -83.         10008.          2727.             0.          1498.         -3350.         10800.         10883.      38881132.      38881132.
  748      18        3            -98.          8533.          2330.             0.          1282.         -3380.          8666.          8732.      31197642.      31197642.
  749      19        3           -179.          8299.          2267.             0.          1251.         -3409.          8229.          8291.      29623760.      29623760.
  750      20        3           -140.          6373.          1750.             0.           964.         -3429.          5518.          5560.      19864810.      19864810.
  751      21        3           -172.          4646.          1285.             0.           705.         -3440.          3024.          3046.      10885054.      10885054.
  752      22        3           -103.          4680.          1294.             0.           713.         -3451.          3133.          3156.      11278638.      11278638.
  753      23        3           -490.          3614.          1008.             0.           553.         -3455.          1229.          1239.       4426094.       4426094.
  754      24        3           -576.          8514.          2325.             0.          1306.         -3482.          8087.          8147.      29112344.      29112344.
  755      25        3           -108.          7495.          2051.             0.          1154.         -3507.          7085.          7137.      25504484.      25504484.
  756      26        3           -161.          9977.          2718.             0.          1541.         -3542.         10533.         10611.      37918668.      37918668.
  757      27        3           -216.         13577.          3686.             0.          2104.         -3595.         15557.         15672.      56005616.      56005616.
  758      28        3           -144.         11263.          3064.             0.          1752.         -3637.         12297.         12388.      44270916.      44270916.
  759      29        3           -304.         10481.          2854.             0.          1635.         -3675.         10992.         11073.      39572532.      39572532.
  760      30        3           -419.         18198.          4929.             0.          2849.         -3747.         21810.         21969.      78514696.      78514696.
  761      31        3           -811.         20226.          5474.             0.          3177.         -3828.         24239.         24416.      87260720.      87260720.
  762      32        3           -821.         16921.          4585.             0.          2667.         -3894.         19459.         19600.      70051792.      70051792.
  763      33        3           -136.         12869.          3496.             0.          2035.         -3943.         14321.         14424.      51554288.      51554288.
  764      34        3           -312.         12513.          3400.             0.          1985.         -3988.         13599.         13697.      48954684.      48954684.
  765      35        3           -500.         14679.          3983.             0.          2337.         -4042.         16456.         16575.      59243344.      59243344.
  766      36        3           -616.         16101.          4365.             0.          2572.         -4103.         18319.         18450.      65948168.      65948168.
  767      37        3           -687.         15553.          4218.             0.          2492.         -4160.         17416.         17541.      62697776.      62697776.
  768      38        3           -542.         19221.          5204.             0.          3090.         -4234.         22739.         22901.      81860464.      81860464.
  769      39        3           -862.         17538.          4751.             0.          2829.         -4300.         19955.         20097.      71839512.      71839512.
  770      40        3          -1492.         21794.          5896.             0.          3527.         -4382.         25342.         25522.      91232568.      91232568.
  771      41        3           -290.         19779.          5354.             0.          3211.         -4459.         23595.         23762.      84942440.      84942440.
  772      42        3           -442.         18390.          4980.             0.          2995.         -4529.         21396.         21546.      77024040.      77024040.
  773      43        3           -849.         15417.          4181.             0.          2519.         -4584.         16685.         16803.      60067568.      60067568.
  774      44        3          -1760.         13077.          3552.             0.          2144.         -4624.         12389.         12476.      44601404.      44601404.
  775      45        3           -792.          8090.          2211.             0.          1330.         -4645.          6195.          6238.      22302278.      22302278.
  776      46        3          -1473.         14143.          3838.             0.          2333.         -4689.         14152.         14251.      50947048.      50947048.
  777      47        3           -585.         13585.          3688.             0.          2248.         -4735.         14202.         14300.      51126356.      51126356.
  778      48        3           -493.          8079.          2208.             0.          1341.         -4756.          6379.          6423.      22965252.      22965252.
  779      49        3           -749.          8352.          2282.             0.          1391.         -4777.          6500.          6545.      23399568.      23399568.
  780      50        3           -524.           340.           128.             0.            57.         -5882.         -5882.         -5672.     -21174928.     -21174928.
  781      51        3           -369.         -1415.          -344.            -0.          -237.         -5857.         -8222.         -8279.     -29599860.     -29599860.
  782      52        3           -726.         -2623.          -669.            -0.          -441.         -5825.        -10284.        -10354.     -37020756.     -37020756.
  783      53        3           -310.         -1323.          -320.            -0.          -223.         -5800.         -7976.         -8031.     -28715170.     -28715170.
  784      54        3           -205.         -1534.          -376.            -0.          -260.         -5774.         -8149.         -8205.     -29338012.     -29338012.
  785      55        3           -336.         -4339.         -1130.            -0.          -736.         -5737.        -12279.        -12363.     -44205328.     -44205328.
  786      56        3           -257.         -7617.         -2011.            -0.         -1297.         -5685.        -16867.        -16981.     -60719992.     -60719992.
  787      57        3          -1794.         -4590.         -1198.            -0.          -784.         -5641.        -14006.        -14101.     -50421768.     -50421768.
  788      58        3          -1299.          -867.          -197.            -0.          -149.         -5615.         -8126.         -8181.     -29254870.     -29254870.
  789      59        3          -1742.         -2277.          -576.            -0.          -391.         -5583.        -10570.        -10640.     -38050212.     -38050212.
  790      60        3          -1406.         -1649.          -407.            -0.          -284.         -5554.         -9300.         -9362.     -33479898.     -33479898.
  791      61        3          -1984.         -1585.          -390.            -0.          -274.         -5527.         -9760.         -9825.     -35136388.     -35136388.
  792      62        3          -2018.          -789.          -176.            -0.          -137.         -4169.         -7290.         -7336.     -26242522.     -26242522.
  793      63        3          -1568.          1062.           322.             0.           184.         -4642.         -4642.         -4529.     -16711086.     -16711086.
  794      64        3          -1984.          3405.           952.             0.           593.         -4657.         -1691.         -1837.      -6086152.             0.
  795      65        3           -737.         -1672.          -413.            -0.          -292.         -4657.         -7771.         -7771.     -27974750.             0.
  796      66        3          -1225.           448.           157.             0.            78.         -4657.         -5199.         -5199.     -18714792.             0.
  797      67        3          -2380.           887.           275.             0.           155.         -4657.         -5720.         -5720.     -20593356.             0.
  798      68        3           -688.          1784.           516.             0.           313.         -4657.         -2732.         -2732.      -9835686.             0.
  799      69        3           -619.          5443.          1499.             0.           958.         -4657.          2624.          2624.       9447003.             0.
  800      70        3           -690.          1672.           486.             0.           295.         -4657.         -2894.         -2894.     -10416851.             0.
  801      71        3           -630.         -1753.          -435.            -0.          -310.         -4657.         -7785.         -7785.     -28026114.             0.
  802      72        3          -1163.         -3122.          -803.            -0.          -553.         -4657.        -10297.        -10297.     -37070540.             0.
