site,date.time,temp,depth
Tjel,2021/10/04 07:13,12.998,1
Tjel,2021/10/04 08:13,13,1
Tjel,2021/10/04 09:13,13.004,1
Tjel,2021/10/04 10:13,12.997,1
Tjel,2021/10/04 11:13,13.001,1
Tjel,2021/10/04 12:13,13.003,1
Tjel,2021/10/04 13:13,12.989,1
Tjel,2021/10/04 14:13,12.988,1
Tjel,2021/10/04 15:13,12.98,1
Tjel,2021/10/04 16:13,12.997,1
Tjel,2021/10/04 17:13,12.997,1
Tjel,2021/10/04 18:13,12.997,1
Tjel,2021/10/04 19:13,12.997,1
Tjel,2021/10/04 20:13,12.998,1
Tjel,2021/10/04 21:13,12.998,1
Tjel,2021/10/04 22:13,12.997,1
Tjel,2021/10/04 23:13,12.998,1
Tjel,2021/10/05 00:13,12.991,1
Tjel,2021/10/05 01:13,12.989,1
Tjel,2021/10/05 02:13,12.991,1
Tjel,2021/10/05 03:13,12.989,1
Tjel,2021/10/05 04:13,12.989,1
Tjel,2021/10/05 05:13,12.988,1
Tjel,2021/10/05 06:13,12.986,1
Tjel,2021/10/05 07:13,12.985,1
Tjel,2021/10/05 08:13,12.979,1
Tjel,2021/10/05 09:13,12.971,1
Tjel,2021/10/05 10:13,12.965,1
Tjel,2021/10/05 11:13,12.958,1
Tjel,2021/10/05 12:13,12.955,1
Tjel,2021/10/05 13:13,12.938,1
Tjel,2021/10/05 14:13,12.912,1
Tjel,2021/10/05 15:13,12.854,1
Tjel,2021/10/05 16:13,12.81,1
Tjel,2021/10/05 17:13,12.783,1
Tjel,2021/10/05 18:13,12.769,1
Tjel,2021/10/05 19:13,12.76,1
Tjel,2021/10/05 20:13,12.759,1
Tjel,2021/10/05 21:13,12.76,1
Tjel,2021/10/05 22:13,12.76,1
Tjel,2021/10/05 23:13,12.771,1
Tjel,2021/10/06 00:13,12.771,1
Tjel,2021/10/06 01:13,12.778,1
Tjel,2021/10/06 02:13,12.781,1
Tjel,2021/10/06 03:13,12.781,1
Tjel,2021/10/06 04:13,12.781,1
Tjel,2021/10/06 05:13,12.787,1
Tjel,2021/10/06 06:13,12.74,1
Tjel,2021/10/06 07:13,12.722,1
Tjel,2021/10/06 08:13,12.707,1
Tjel,2021/10/06 09:13,12.7,1
Tjel,2021/10/06 10:13,12.7,1
Tjel,2021/10/06 11:13,12.7,1
Tjel,2021/10/06 12:13,12.694,1
Tjel,2021/10/06 13:13,12.683,1
Tjel,2021/10/06 14:13,12.671,1
Tjel,2021/10/06 15:13,12.669,1
Tjel,2021/10/06 16:13,12.677,1
Tjel,2021/10/06 17:13,12.689,1
Tjel,2021/10/06 18:13,12.697,1
Tjel,2021/10/06 19:13,12.703,1
Tjel,2021/10/06 20:13,12.698,1
Tjel,2021/10/06 21:13,12.7,1
Tjel,2021/10/06 22:13,12.709,1
Tjel,2021/10/06 23:13,12.713,1
Tjel,2021/10/07 00:13,12.727,1
Tjel,2021/10/07 01:13,12.731,1
Tjel,2021/10/07 02:13,12.727,1
Tjel,2021/10/07 03:13,12.722,1
Tjel,2021/10/07 04:13,12.719,1
Tjel,2021/10/07 05:13,12.722,1
Tjel,2021/10/07 06:13,12.721,1
Tjel,2021/10/07 07:13,12.713,1
Tjel,2021/10/07 08:13,12.712,1
Tjel,2021/10/07 09:13,12.712,1
Tjel,2021/10/07 10:13,12.691,1
Tjel,2021/10/07 11:13,12.645,1
Tjel,2021/10/07 12:13,12.586,1
Tjel,2021/10/07 13:13,12.537,1
Tjel,2021/10/07 14:13,12.529,1
Tjel,2021/10/07 15:13,12.541,1
Tjel,2021/10/07 16:13,12.547,1
Tjel,2021/10/07 17:13,12.541,1
Tjel,2021/10/07 18:13,12.532,1
Tjel,2021/10/07 19:13,12.521,1
Tjel,2021/10/07 20:13,12.521,1
Tjel,2021/10/07 21:13,12.523,1
Tjel,2021/10/07 22:13,12.534,1
Tjel,2021/10/07 23:13,12.534,1
Tjel,2021/10/08 00:13,12.528,1
Tjel,2021/10/08 01:13,12.518,1
Tjel,2021/10/08 02:13,12.506,1
Tjel,2021/10/08 03:13,12.503,1
Tjel,2021/10/08 04:13,12.488,1
Tjel,2021/10/08 05:13,12.466,1
Tjel,2021/10/08 06:13,12.39,1
Tjel,2021/10/08 07:13,12.369,1
Tjel,2021/10/08 08:13,12.354,1
Tjel,2021/10/08 09:13,12.292,1
Tjel,2021/10/08 10:13,12.275,1
Tjel,2021/10/08 11:13,12.29,1
Tjel,2021/10/08 12:13,12.236,1
Tjel,2021/10/08 13:13,12.178,1
Tjel,2021/10/08 14:13,12.124,1
Tjel,2021/10/08 15:13,12.046,1
Tjel,2021/10/08 16:13,12.01,1
Tjel,2021/10/08 17:13,12.015,1
Tjel,2021/10/08 18:13,12.037,1
Tjel,2021/10/08 19:13,12.053,1
Tjel,2021/10/08 20:13,12.054,1
Tjel,2021/10/08 21:13,12.05,1
Tjel,2021/10/08 22:13,12.053,1
Tjel,2021/10/08 23:13,12.06,1
Tjel,2021/10/09 00:13,12.069,1
Tjel,2021/10/09 01:13,12.053,1
Tjel,2021/10/09 02:13,12.039,1
Tjel,2021/10/09 03:13,12.037,1
Tjel,2021/10/09 04:13,12.039,1
Tjel,2021/10/09 05:13,12.059,1
Tjel,2021/10/09 06:13,12.051,1
Tjel,2021/10/09 07:13,12.051,1
Tjel,2021/10/09 08:13,12.033,1
Tjel,2021/10/09 09:13,12.051,1
Tjel,2021/10/09 10:13,12.06,1
Tjel,2021/10/09 11:13,12.053,1
Tjel,2021/10/09 12:13,12.062,1
Tjel,2021/10/09 13:13,12.018,1
Tjel,2021/10/09 14:13,12,1
Tjel,2021/10/09 15:13,12,1
Tjel,2021/10/09 16:13,11.992,1
Tjel,2021/10/09 17:13,11.995,1
Tjel,2021/10/09 18:13,12.006,1
Tjel,2021/10/09 19:13,12.016,1
Tjel,2021/10/09 20:13,12.037,1
Tjel,2021/10/09 21:13,12.054,1
Tjel,2021/10/09 22:13,12.054,1
Tjel,2021/10/09 23:13,12.053,1
Tjel,2021/10/10 00:13,12.06,1
Tjel,2021/10/10 01:13,12.062,1
Tjel,2021/10/10 02:13,12.054,1
Tjel,2021/10/10 03:13,12.053,1
Tjel,2021/10/10 04:13,12.057,1
Tjel,2021/10/10 05:13,12.051,1
Tjel,2021/10/10 06:13,12.021,1
Tjel,2021/10/10 07:13,12.001,1
Tjel,2021/10/10 08:13,11.934,1
Tjel,2021/10/10 09:13,11.927,1
Tjel,2021/10/10 10:13,11.916,1
Tjel,2021/10/10 11:13,11.892,1
Tjel,2021/10/10 12:13,11.852,1
Tjel,2021/10/10 13:13,11.833,1
Tjel,2021/10/10 14:13,11.777,1
Tjel,2021/10/10 15:13,11.743,1
Tjel,2021/10/10 16:13,11.789,1
Tjel,2021/10/10 17:13,11.795,1
Tjel,2021/10/10 18:13,11.795,1
Tjel,2021/10/10 19:13,11.787,1
Tjel,2021/10/10 20:13,11.804,1
Tjel,2021/10/10 21:13,11.812,1
Tjel,2021/10/10 22:13,11.795,1
Tjel,2021/10/10 23:13,11.783,1
Tjel,2021/10/11 00:13,11.777,1
Tjel,2021/10/11 01:13,11.792,1
Tjel,2021/10/11 02:13,11.818,1
Tjel,2021/10/11 03:13,11.827,1
Tjel,2021/10/11 04:13,11.801,1
Tjel,2021/10/11 05:13,11.777,1
Tjel,2021/10/11 06:13,11.681,1
Tjel,2021/10/11 07:13,11.581,1
Tjel,2021/10/11 08:13,11.611,1
Tjel,2021/10/11 09:13,11.669,1
Tjel,2021/10/11 10:13,11.67,1
Tjel,2021/10/11 11:13,11.657,1
Tjel,2021/10/11 12:13,11.61,1
Tjel,2021/10/11 13:13,11.601,1
Tjel,2021/10/11 14:13,11.599,1
Tjel,2021/10/11 15:13,11.604,1
Tjel,2021/10/11 16:13,11.637,1
Tjel,2021/10/11 17:13,11.637,1
Tjel,2021/10/11 18:13,11.639,1
Tjel,2021/10/11 19:13,11.648,1
Tjel,2021/10/11 20:13,11.639,1
Tjel,2021/10/11 21:13,11.639,1
Tjel,2021/10/11 22:13,11.628,1
Tjel,2021/10/11 23:13,11.632,1
Tjel,2021/10/12 00:13,11.632,1
Tjel,2021/10/12 01:13,11.578,1
Tjel,2021/10/12 02:13,11.541,1
Tjel,2021/10/12 03:13,11.567,1
Tjel,2021/10/12 04:13,11.553,1
Tjel,2021/10/12 05:13,11.531,1
Tjel,2021/10/12 06:13,11.541,1
Tjel,2021/10/12 07:13,11.535,1
Tjel,2021/10/12 08:13,11.493,1
Tjel,2021/10/12 09:13,11.474,1
Tjel,2021/10/12 10:13,11.467,1
Tjel,2021/10/12 11:13,11.458,1
Tjel,2021/10/12 12:13,11.464,1
Tjel,2021/10/12 13:13,11.447,1
Tjel,2021/10/12 14:13,11.408,1
Tjel,2021/10/12 15:13,11.338,1
Tjel,2021/10/12 16:13,11.315,1
Tjel,2021/10/12 17:13,11.284,1
Tjel,2021/10/12 18:13,11.248,1
Tjel,2021/10/12 19:13,11.214,1
Tjel,2021/10/12 20:13,11.228,1
Tjel,2021/10/12 21:13,11.204,1
Tjel,2021/10/12 22:13,11.141,1
Tjel,2021/10/12 23:13,11.167,1
Tjel,2021/10/13 00:13,11.132,1
Tjel,2021/10/13 01:13,11.127,1
Tjel,2021/10/13 02:13,11.123,1
Tjel,2021/10/13 03:13,11.106,1
Tjel,2021/10/13 04:13,11.077,1
Tjel,2021/10/13 05:13,11.033,1
Tjel,2021/10/13 06:13,11.033,1
Tjel,2021/10/13 07:13,11.047,1
Tjel,2021/10/13 08:13,11.039,1
Tjel,2021/10/13 09:13,10.989,1
Tjel,2021/10/13 10:13,10.999,1
Tjel,2021/10/13 11:13,10.969,1
Tjel,2021/10/13 12:13,10.938,1
Tjel,2021/10/13 13:13,10.9,1
Tjel,2021/10/13 14:13,10.908,1
Tjel,2021/10/13 15:13,10.891,1
Tjel,2021/10/13 16:13,10.859,1
Tjel,2021/10/13 17:13,10.853,1
Tjel,2021/10/13 18:13,10.856,1
Tjel,2021/10/13 19:13,10.859,1
Tjel,2021/10/13 20:13,10.853,1
Tjel,2021/10/13 21:13,10.855,1
Tjel,2021/10/13 22:13,10.855,1
Tjel,2021/10/13 23:13,10.838,1
Tjel,2021/10/14 00:13,10.848,1
Tjel,2021/10/14 01:13,10.856,1
Tjel,2021/10/14 02:13,10.848,1
Tjel,2021/10/14 03:13,10.838,1
Tjel,2021/10/14 04:13,10.835,1
Tjel,2021/10/14 05:13,10.832,1
Tjel,2021/10/14 06:13,10.855,1
Tjel,2021/10/14 07:13,10.826,1
Tjel,2021/10/14 08:13,10.798,1
Tjel,2021/10/14 09:13,10.804,1
Tjel,2021/10/14 10:13,10.839,1
Tjel,2021/10/14 11:13,10.836,1
Tjel,2021/10/14 12:13,10.855,1
Tjel,2021/10/14 13:13,10.859,1
Tjel,2021/10/14 14:13,10.85,1
Tjel,2021/10/14 15:13,10.848,1
Tjel,2021/10/14 16:13,10.868,1
Tjel,2021/10/14 17:13,10.877,1
Tjel,2021/10/14 18:13,10.902,1
Tjel,2021/10/14 19:13,10.948,1
Tjel,2021/10/14 20:13,10.946,1
Tjel,2021/10/14 21:13,11.03,1
Tjel,2021/10/14 22:13,11.025,1
Tjel,2021/10/14 23:13,11.068,1
Tjel,2021/10/15 00:13,11.164,1
Tjel,2021/10/15 01:13,11.281,1
Tjel,2021/10/15 02:13,11.319,1
Tjel,2021/10/15 03:13,11.272,1
Tjel,2021/10/15 04:13,11.338,1
Tjel,2021/10/15 05:13,11.421,1
Tjel,2021/10/15 06:13,11.496,1
Tjel,2021/10/15 07:13,11.493,1
Tjel,2021/10/15 08:13,11.468,1
Tjel,2021/10/15 09:13,11.377,1
Tjel,2021/10/15 10:13,11.487,1
Tjel,2021/10/15 11:13,11.529,1
Tjel,2021/10/15 12:13,11.408,1
Tjel,2021/10/15 13:13,11.379,1
Tjel,2021/10/15 14:13,11.398,1
Tjel,2021/10/15 15:13,11.403,1
Tjel,2021/10/15 16:13,11.379,1
Tjel,2021/10/15 17:13,11.42,1
Tjel,2021/10/15 18:13,11.398,1
Tjel,2021/10/15 19:13,11.423,1
Tjel,2021/10/15 20:13,11.398,1
Tjel,2021/10/15 21:13,11.344,1
Tjel,2021/10/15 22:13,11.312,1
Tjel,2021/10/15 23:13,11.309,1
Tjel,2021/10/16 00:13,11.286,1
Tjel,2021/10/16 01:13,11.295,1
Tjel,2021/10/16 02:13,11.309,1
Tjel,2021/10/16 03:13,11.295,1
Tjel,2021/10/16 04:13,11.287,1
Tjel,2021/10/16 05:13,11.237,1
Tjel,2021/10/16 06:13,11.225,1
Tjel,2021/10/16 07:13,11.268,1
Tjel,2021/10/16 08:13,11.219,1
Tjel,2021/10/16 09:13,11.226,1
Tjel,2021/10/16 10:13,11.173,1
Tjel,2021/10/16 11:13,11.175,1
Tjel,2021/10/16 12:13,11.179,1
Tjel,2021/10/16 13:13,11.08,1
Tjel,2021/10/16 14:13,11.123,1
Tjel,2021/10/16 15:13,11.141,1
Tjel,2021/10/16 16:13,11.155,1
Tjel,2021/10/16 17:13,11.112,1
Tjel,2021/10/16 18:13,11.124,1
Tjel,2021/10/16 19:13,11.137,1
Tjel,2021/10/16 20:13,11.141,1
Tjel,2021/10/16 21:13,11.167,1
Tjel,2021/10/16 22:13,11.17,1
Tjel,2021/10/16 23:13,11.169,1
Tjel,2021/10/17 00:13,11.187,1
Tjel,2021/10/17 01:13,11.19,1
Tjel,2021/10/17 02:13,11.156,1
Tjel,2021/10/17 03:13,11.138,1
Tjel,2021/10/17 04:13,11.124,1
Tjel,2021/10/17 05:13,11.051,1
Tjel,2021/10/17 06:13,11.074,1
Tjel,2021/10/17 07:13,11.091,1
Tjel,2021/10/17 08:13,11.006,1
Tjel,2021/10/17 09:13,10.931,1
Tjel,2021/10/17 10:13,11.003,1
Tjel,2021/10/17 11:13,11.03,1
Tjel,2021/10/17 12:13,11.056,1
Tjel,2021/10/17 13:13,11.08,1
Tjel,2021/10/17 14:13,11.063,1
Tjel,2021/10/17 15:13,11.06,1
Tjel,2021/10/17 16:13,11.031,1
Tjel,2021/10/17 17:13,11.035,1
Tjel,2021/10/17 18:13,11.03,1
Tjel,2021/10/17 19:13,11.025,1
Tjel,2021/10/17 20:13,11.044,1
Tjel,2021/10/17 21:13,11.05,1
Tjel,2021/10/17 22:13,11.03,1
Tjel,2021/10/17 23:13,11.004,1
Tjel,2021/10/18 00:13,11.018,1
Tjel,2021/10/18 01:13,11.022,1
Tjel,2021/10/18 02:13,11.009,1
Tjel,2021/10/18 03:13,10.998,1
Tjel,2021/10/18 04:13,10.977,1
Tjel,2021/10/18 05:13,10.986,1
Tjel,2021/10/18 06:13,11.001,1
Tjel,2021/10/18 07:13,10.993,1
Tjel,2021/10/18 08:13,10.98,1
Tjel,2021/10/18 09:13,10.977,1
Tjel,2021/10/18 10:13,10.986,1
Tjel,2021/10/18 11:13,10.975,1
Tjel,2021/10/18 12:13,10.975,1
Tjel,2021/10/18 13:13,10.97,1
Tjel,2021/10/18 14:13,10.977,1
Tjel,2021/10/18 15:13,10.99,1
Tjel,2021/10/18 16:13,10.992,1
Tjel,2021/10/18 17:13,11.021,1
Tjel,2021/10/18 18:13,11.042,1
Tjel,2021/10/18 19:13,11.016,1
Tjel,2021/10/18 20:13,11.03,1
Tjel,2021/10/18 21:13,11.03,1
Tjel,2021/10/18 22:13,11.024,1
Tjel,2021/10/18 23:13,11.009,1
Tjel,2021/10/19 00:13,11.024,1
Tjel,2021/10/19 01:13,11.039,1
Tjel,2021/10/19 02:13,11.036,1
Tjel,2021/10/19 03:13,11.039,1
Tjel,2021/10/19 04:13,11.05,1
Tjel,2021/10/19 05:13,11.056,1
Tjel,2021/10/19 06:13,11.076,1
Tjel,2021/10/19 07:13,11.091,1
Tjel,2021/10/19 08:13,11.167,1
Tjel,2021/10/19 09:13,11.226,1
Tjel,2021/10/19 10:13,11.283,1
Tjel,2021/10/19 11:13,11.269,1
Tjel,2021/10/19 12:13,11.277,1
Tjel,2021/10/19 13:13,11.233,1
Tjel,2021/10/19 14:13,11.301,1
Tjel,2021/10/19 15:13,11.321,1
Tjel,2021/10/19 16:13,11.335,1
Tjel,2021/10/19 17:13,11.373,1
Tjel,2021/10/19 18:13,11.435,1
Tjel,2021/10/19 19:13,11.477,1
Tjel,2021/10/19 20:13,11.487,1
Tjel,2021/10/19 21:13,11.509,1
Tjel,2021/10/19 22:13,11.406,1
Tjel,2021/10/19 23:13,11.423,1
Tjel,2021/10/20 00:13,11.43,1
Tjel,2021/10/20 01:13,11.509,1
Tjel,2021/10/20 02:13,11.523,1
Tjel,2021/10/20 03:13,11.594,1
Tjel,2021/10/20 04:13,11.601,1
Tjel,2021/10/20 05:13,11.563,1
Tjel,2021/10/20 06:13,11.602,1
Tjel,2021/10/20 07:13,11.704,1
Tjel,2021/10/20 08:13,11.681,1
Tjel,2021/10/20 09:13,11.66,1
Tjel,2021/10/20 10:13,11.669,1
Tjel,2021/10/20 11:13,11.69,1
Tjel,2021/10/20 12:13,11.784,1
Tjel,2021/10/20 13:13,11.743,1
Tjel,2021/10/20 14:13,11.772,1
Tjel,2021/10/20 15:13,11.74,1
Tjel,2021/10/20 16:13,11.736,1
Tjel,2021/10/20 17:13,11.733,1
Tjel,2021/10/20 18:13,11.76,1
Tjel,2021/10/20 19:13,11.777,1
Tjel,2021/10/20 20:13,11.784,1
Tjel,2021/10/20 21:13,11.793,1
Tjel,2021/10/20 22:13,11.793,1
Tjel,2021/10/20 23:13,11.798,1
Tjel,2021/10/21 00:13,11.81,1
Tjel,2021/10/21 01:13,11.796,1
Tjel,2021/10/21 02:13,11.79,1
Tjel,2021/10/21 03:13,11.792,1
Tjel,2021/10/21 04:13,11.789,1
Tjel,2021/10/21 05:13,11.778,1
Tjel,2021/10/21 06:13,11.774,1
Tjel,2021/10/21 07:13,11.774,1
Tjel,2021/10/21 08:13,11.771,1
Tjel,2021/10/21 09:13,11.765,1
Tjel,2021/10/21 10:13,11.745,1
Tjel,2021/10/21 11:13,11.751,1
Tjel,2021/10/21 12:13,11.765,1
Tjel,2021/10/21 13:13,11.757,1
Tjel,2021/10/21 14:13,11.758,1
Tjel,2021/10/21 15:13,11.749,1
Tjel,2021/10/21 16:13,11.733,1
Tjel,2021/10/21 17:13,11.73,1
Tjel,2021/10/21 18:13,11.728,1
Tjel,2021/10/21 19:13,11.73,1
Tjel,2021/10/21 20:13,11.71,1
Tjel,2021/10/21 21:13,11.701,1
Tjel,2021/10/21 22:13,11.684,1
Tjel,2021/10/21 23:13,11.672,1
Tjel,2021/10/22 00:13,11.66,1
Tjel,2021/10/22 01:13,11.648,1
Tjel,2021/10/22 02:13,11.628,1
Tjel,2021/10/22 03:13,11.632,1
Tjel,2021/10/22 04:13,11.619,1
Tjel,2021/10/22 05:13,11.601,1
Tjel,2021/10/22 06:13,11.593,1
Tjel,2021/10/22 07:13,11.604,1
Tjel,2021/10/22 08:13,11.593,1
Tjel,2021/10/22 09:13,11.579,1
Tjel,2021/10/22 10:13,11.514,1
Tjel,2021/10/22 11:13,11.541,1
Tjel,2021/10/22 12:13,11.547,1
Tjel,2021/10/22 13:13,11.535,1
Tjel,2021/10/22 14:13,11.532,1
Tjel,2021/10/22 15:13,11.529,1
Tjel,2021/10/22 16:13,11.508,1
Tjel,2021/10/22 17:13,11.487,1
Tjel,2021/10/22 18:13,11.467,1
Tjel,2021/10/22 19:13,11.435,1
Tjel,2021/10/22 20:13,11.427,1
Tjel,2021/10/22 21:13,11.421,1
Tjel,2021/10/22 22:13,11.405,1
Tjel,2021/10/22 23:13,11.403,1
Tjel,2021/10/23 00:13,11.411,1
Tjel,2021/10/23 01:13,11.386,1
Tjel,2021/10/23 02:13,11.383,1
Tjel,2021/10/23 03:13,11.403,1
Tjel,2021/10/23 04:13,11.406,1
Tjel,2021/10/23 05:13,11.374,1
Tjel,2021/10/23 06:13,11.357,1
Tjel,2021/10/23 07:13,11.345,1
Tjel,2021/10/23 08:13,11.321,1
Tjel,2021/10/23 09:13,11.318,1
Tjel,2021/10/23 10:13,11.316,1
Tjel,2021/10/23 11:13,11.303,1
Tjel,2021/10/23 12:13,11.28,1
Tjel,2021/10/23 13:13,11.321,1
Tjel,2021/10/23 14:13,11.289,1
Tjel,2021/10/23 15:13,11.278,1
Tjel,2021/10/23 16:13,11.281,1
Tjel,2021/10/23 17:13,11.254,1
Tjel,2021/10/23 18:13,11.246,1
Tjel,2021/10/23 19:13,11.225,1
Tjel,2021/10/23 20:13,11.236,1
Tjel,2021/10/23 21:13,11.265,1
Tjel,2021/10/23 22:13,11.266,1
Tjel,2021/10/23 23:13,11.255,1
Tjel,2021/10/24 00:13,11.254,1
Tjel,2021/10/24 01:13,11.236,1
Tjel,2021/10/24 02:13,11.219,1
Tjel,2021/10/24 03:13,11.172,1
Tjel,2021/10/24 04:13,11.15,1
Tjel,2021/10/24 05:13,11.147,1
Tjel,2021/10/24 06:13,11.129,1
Tjel,2021/10/24 07:13,11.123,1
Tjel,2021/10/24 08:13,11.135,1
Tjel,2021/10/24 09:13,11.124,1
Tjel,2021/10/24 10:13,11.091,1
Tjel,2021/10/24 11:13,11.091,1
Tjel,2021/10/24 12:13,11.103,1
Tjel,2021/10/24 13:13,11.103,1
Tjel,2021/10/24 14:13,11.121,1
Tjel,2021/10/24 15:13,11.095,1
Tjel,2021/10/24 16:13,11.1,1
Tjel,2021/10/24 17:13,11.095,1
Tjel,2021/10/24 18:13,11.123,1
Tjel,2021/10/24 19:13,11.134,1
Tjel,2021/10/24 20:13,11.132,1
Tjel,2021/10/24 21:13,11.127,1
Tjel,2021/10/24 22:13,11.121,1
Tjel,2021/10/24 23:13,11.127,1
Tjel,2021/10/25 00:13,11.144,1
Tjel,2021/10/25 01:13,11.138,1
Tjel,2021/10/25 02:13,11.106,1
Tjel,2021/10/25 03:13,11.112,1
Tjel,2021/10/25 04:13,11.109,1
Tjel,2021/10/25 05:13,11.111,1
Tjel,2021/10/25 06:13,11.132,1
Tjel,2021/10/25 07:13,11.121,1
Tjel,2021/10/25 08:13,11.111,1
Tjel,2021/10/25 09:13,11.137,1
Tjel,2021/10/25 10:13,11.204,1
Tjel,2021/10/25 11:13,11.338,1
Tjel,2021/10/25 12:13,11.49,1
Tjel,2021/10/25 13:13,11.449,1
Tjel,2021/10/25 14:13,11.374,1
Tjel,2021/10/25 15:13,11.296,1
Tjel,2021/10/25 16:13,11.234,1
Tjel,2021/10/25 17:13,11.23,1
Tjel,2021/10/25 18:13,11.242,1
Tjel,2021/10/25 19:13,11.281,1
Tjel,2021/10/25 20:13,11.304,1
Tjel,2021/10/25 21:13,11.306,1
Tjel,2021/10/25 22:13,11.31,1
Tjel,2021/10/25 23:13,11.322,1
Tjel,2021/10/26 00:13,11.333,1
Tjel,2021/10/26 01:13,11.338,1
Tjel,2021/10/26 02:13,11.347,1
Tjel,2021/10/26 03:13,11.342,1
Tjel,2021/10/26 04:13,11.353,1
Tjel,2021/10/26 05:13,11.365,1
Tjel,2021/10/26 06:13,11.368,1
Tjel,2021/10/26 07:13,11.365,1
Tjel,2021/10/26 08:13,11.376,1
Tjel,2021/10/26 09:13,11.38,1
Tjel,2021/10/26 10:13,11.383,1
Tjel,2021/10/26 11:13,11.389,1
Tjel,2021/10/26 12:13,11.398,1
Tjel,2021/10/26 13:13,11.395,1
Tjel,2021/10/26 14:13,11.374,1
Tjel,2021/10/26 15:13,11.368,1
Tjel,2021/10/26 16:13,11.377,1
Tjel,2021/10/26 17:13,11.386,1
Tjel,2021/10/26 18:13,11.379,1
Tjel,2021/10/26 19:13,11.388,1
Tjel,2021/10/26 20:13,11.4,1
Tjel,2021/10/26 21:13,11.398,1
Tjel,2021/10/26 22:13,11.398,1
Tjel,2021/10/26 23:13,11.398,1
Tjel,2021/10/27 00:13,11.392,1
Tjel,2021/10/27 01:13,11.389,1
Tjel,2021/10/27 02:13,11.397,1
Tjel,2021/10/27 03:13,11.406,1
Tjel,2021/10/27 04:13,11.412,1
Tjel,2021/10/27 05:13,11.405,1
Tjel,2021/10/27 06:13,11.401,1
Tjel,2021/10/27 07:13,11.385,1
Tjel,2021/10/27 08:13,11.366,1
Tjel,2021/10/27 09:13,11.374,1
Tjel,2021/10/27 10:13,11.383,1
Tjel,2021/10/27 11:13,11.386,1
Tjel,2021/10/27 12:13,11.388,1
Tjel,2021/10/27 13:13,11.377,1
Tjel,2021/10/27 14:13,11.363,1
Tjel,2021/10/27 15:13,11.37,1
Tjel,2021/10/27 16:13,11.383,1
Tjel,2021/10/27 17:13,11.395,1
Tjel,2021/10/27 18:13,11.395,1
Tjel,2021/10/27 19:13,11.395,1
Tjel,2021/10/27 20:13,11.395,1
Tjel,2021/10/27 21:13,11.398,1
Tjel,2021/10/27 22:13,11.406,1
Tjel,2021/10/27 23:13,11.403,1
Tjel,2021/10/28 00:13,11.421,1
Tjel,2021/10/28 01:13,11.426,1
Tjel,2021/10/28 02:13,11.433,1
Tjel,2021/10/28 03:13,11.441,1
Tjel,2021/10/28 04:13,11.446,1
Tjel,2021/10/28 05:13,11.447,1
Tjel,2021/10/28 06:13,11.452,1
Tjel,2021/10/28 07:13,11.453,1
Tjel,2021/10/28 08:13,11.453,1
Tjel,2021/10/28 09:13,11.452,1
Tjel,2021/10/28 10:13,11.456,1
Tjel,2021/10/28 11:13,11.468,1
Tjel,2021/10/28 12:13,11.471,1
Tjel,2021/10/28 13:13,11.471,1
Tjel,2021/10/28 14:13,11.471,1
Tjel,2021/10/28 15:13,11.474,1
Tjel,2021/10/28 16:13,11.477,1
Tjel,2021/10/28 17:13,11.481,1
Tjel,2021/10/28 18:13,11.496,1
Tjel,2021/10/28 19:13,11.509,1
Tjel,2021/10/28 20:13,11.506,1
Tjel,2021/10/28 21:13,11.509,1
Tjel,2021/10/28 22:13,11.512,1
Tjel,2021/10/28 23:13,11.519,1
Tjel,2021/10/29 00:13,11.529,1
Tjel,2021/10/29 01:13,11.519,1
Tjel,2021/10/29 02:13,11.515,1
Tjel,2021/10/29 03:13,11.515,1
Tjel,2021/10/29 04:13,11.509,1
Tjel,2021/10/29 05:13,11.511,1
Tjel,2021/10/29 06:13,11.531,1
Tjel,2021/10/29 07:13,11.529,1
Tjel,2021/10/29 08:13,11.511,1
Tjel,2021/10/29 09:13,11.519,1
Tjel,2021/10/29 10:13,11.515,1
Tjel,2021/10/29 11:13,11.512,1
Tjel,2021/10/29 12:13,11.509,1
Tjel,2021/10/29 13:13,11.502,1
Tjel,2021/10/29 14:13,11.49,1
Tjel,2021/10/29 15:13,11.476,1
Tjel,2021/10/29 16:13,11.467,1
Tjel,2021/10/29 17:13,11.462,1
Tjel,2021/10/29 18:13,11.458,1
Tjel,2021/10/29 19:13,11.465,1
Tjel,2021/10/29 20:13,11.473,1
Tjel,2021/10/29 21:13,11.474,1
Tjel,2021/10/29 22:13,11.474,1
Tjel,2021/10/29 23:13,11.467,1
Tjel,2021/10/30 00:13,11.465,1
Tjel,2021/10/30 01:13,11.458,1
Tjel,2021/10/30 02:13,11.447,1
Tjel,2021/10/30 03:13,11.453,1
Tjel,2021/10/30 04:13,11.462,1
Tjel,2021/10/30 05:13,11.459,1
Tjel,2021/10/30 06:13,11.458,1
Tjel,2021/10/30 07:13,11.452,1
Tjel,2021/10/30 08:13,11.452,1
Tjel,2021/10/30 09:13,11.455,1
Tjel,2021/10/30 10:13,11.435,1
Tjel,2021/10/30 11:13,11.446,1
Tjel,2021/10/30 12:13,11.447,1
Tjel,2021/10/30 13:13,11.435,1
Tjel,2021/10/30 14:13,11.415,1
Tjel,2021/10/30 15:13,11.426,1
Tjel,2021/10/30 16:13,11.429,1
Tjel,2021/10/30 17:13,11.441,1
Tjel,2021/10/30 18:13,11.447,1
