statid;timeobs;radiation_mean(W/m^2);label
610900;2005061822;0;1100
610900;2005061823;0;1100
610900;2005061900;0;1100
610900;2005061901;0;1100
610900;2005061902;0;1100
610900;2005061903;1;1100
610900;2005061904;39;1100
610900;2005061905;125;1100
610900;2005061906;275;1100
610900;2005061907;380;1100
610900;2005061908;491;1100
610900;2005061909;589;1100
610900;2005061910;639;1100
610900;2005061911;823;1100
610900;2005061912;828;1100
610900;2005061913;555;1100
610900;2005061914;832;1100
610900;2005061915;708;1100
610900;2005061916;566;1100
610900;2005061917;419;1100
610900;2005061918;267;1100
610900;2005061919;132;1100
610900;2005061920;25;1100
610900;2005061921;1;1100
610900;2005061922;0;1100
610900;2005061923;0;1100
610900;2005062000;0;1100
610900;2005062001;0;1100
610900;2005062002;0;1100
610900;2005062003;2;1100
610900;2005062004;44;1100
610900;2005062005;130;1100
610900;2005062006;252;1100
610900;2005062007;381;1100
610900;2005062008;501;1100
610900;2005062009;576;1100
610900;2005062010;577;1100
610900;2005062011;716;1100
610900;2005062012;812;1100
610900;2005062013;752;1100
610900;2005062014;722;1100
610900;2005062015;607;1100
610900;2005062016;489;1100
610900;2005062017;295;1100
610900;2005062018;289;1100
610900;2005062019;113;1100
610900;2005062020;21;1100
610900;2005062021;1;1100
610900;2005062022;0;1100
610900;2005062023;0;1100
610900;2005062100;0;1100
610900;2005062101;0;1100
610900;2005062102;0;1100
610900;2005062103;1;1100
610900;2005062104;35;1100
610900;2005062105;49;1100
610900;2005062106;113;1100
610900;2005062107;288;1100
610900;2005062108;331;1100
610900;2005062109;479;1100
610900;2005062110;530;1100
610900;2005062111;494;1100
610900;2005062112;566;1100
610900;2005062113;523;1100
610900;2005062114;459;1100
610900;2005062115;549;1100
610900;2005062116;557;1100
610900;2005062117;341;1100
610900;2005062118;185;1100
610900;2005062119;63;1100
610900;2005062120;39;1100
610900;2005062121;6;1100
610900;2005062122;0;1100
610900;2005062123;0;1100
610900;2005062200;0;1100
610900;2005062201;0;1100
610900;2005062202;0;1100
610900;2005062203;3;1100
610900;2005062204;20;1100
610900;2005062205;132;1100
610900;2005062206;284;1100
610900;2005062207;391;1100
610900;2005062208;530;1100
610900;2005062209;599;1100
610900;2005062210;677;1100
610900;2005062211;754;1100
610900;2005062212;830;1100
610900;2005062213;809;1100
610900;2005062214;726;1100
610900;2005062215;703;1100
610900;2005062216;558;1100
610900;2005062217;369;1100
610900;2005062218;180;1100
610900;2005062219;98;1100
610900;2005062220;32;1100
610900;2005062221;2;1100
610900;2005062222;0;1100
610900;2005062223;0;1100
610900;2005062300;0;1100
610900;2005062301;0;1100
610900;2005062302;0;1100
610900;2005062303;2;1100
610900;2005062304;44;1100
610900;2005062305;155;1100
610900;2005062306;277;1100
610900;2005062307;374;1100
610900;2005062308;493;1100
610900;2005062309;588;1100
610900;2005062310;672;1100
610900;2005062311;747;1100
610900;2005062312;782;1100
610900;2005062313;802;1100
610900;2005062314;775;1100
610900;2005062315;696;1100
610900;2005062316;570;1100
610900;2005062317;430;1100
610900;2005062318;271;1100
610900;2005062319;132;1100
610900;2005062320;27;1100
610900;2005062321;1;1100
610900;2005062322;0;1100
610900;2005062323;0;1100
610900;2005062400;0;1100
610900;2005062401;0;1100
610900;2005062402;0;1100
610900;2005062403;2;1100
610900;2005062404;23;1100
610900;2005062405;68;1100
610900;2005062406;128;1100
610900;2005062407;355;1100
610900;2005062408;384;1100
610900;2005062409;497;1100
610900;2005062410;557;1100
610900;2005062411;704;1100
610900;2005062412;771;1100
610900;2005062413;666;1100
610900;2005062414;638;1100
610900;2005062415;639;1100
610900;2005062416;487;1100
610900;2005062417;216;1100
610900;2005062418;51;1100
610900;2005062419;88;1100
610900;2005062420;22;1100
610900;2005062421;1;1100
610900;2005062422;0;1100
610900;2005062423;0;1100
610900;2005062500;0;1100
610900;2005062501;0;1100
610900;2005062502;0;1100
610900;2005062503;0;1100
610900;2005062504;6;1100
610900;2005062505;13;1100
610900;2005062506;52;1100
610900;2005062507;112;1100
610900;2005062508;130;1100
610900;2005062509;113;1100
610900;2005062510;268;1100
610900;2005062511;597;1100
610900;2005062512;837;1100
610900;2005062513;841;1100
610900;2005062514;818;1100
610900;2005062515;730;1100
610900;2005062516;598;1100
610900;2005062517;452;1100
610900;2005062518;289;1100
610900;2005062519;146;1100
610900;2005062520;29;1100
610900;2005062521;1;1100
610900;2005062522;0;1100
610900;2005062523;0;1100
610900;2005062600;0;1100
610900;2005062601;0;1100
610900;2005062602;0;1100
610900;2005062603;1;1100
610900;2005062604;46;1100
610900;2005062605;162;1100
610900;2005062606;247;1100
610900;2005062607;336;1100
610900;2005062608;561;1100
610900;2005062609;620;1100
610900;2005062610;705;1100
610900;2005062611;797;1100
610900;2005062612;845;1100
610900;2005062613;864;1100
610900;2005062614;843;1100
610900;2005062615;677;1100
610900;2005062616;536;1100
610900;2005062617;417;1100
610900;2005062618;216;1100
610900;2005062619;71;1100
610900;2005062620;18;1100
610900;2005062621;0;1100
610900;2005062622;0;1100
610900;2005062623;0;1100
610900;2005062700;0;1100
610900;2005062701;0;1100
610900;2005062702;0;1100
610900;2005062703;2;1100
610900;2005062704;39;1100
610900;2005062705;171;1100
610900;2005062706;215;1100
610900;2005062707;284;1100
610900;2005062708;392;1100
610900;2005062709;547;1100
610900;2005062710;510;1100
610900;2005062711;747;1100
610900;2005062712;689;1100
610900;2005062713;721;1100
610900;2005062714;681;1100
610900;2005062715;635;1100
610900;2005062716;445;1100
610900;2005062717;217;1100
610900;2005062718;154;1100
610900;2005062719;76;1100
610900;2005062720;8;1100
610900;2005062721;0;1100
610900;2005062722;0;1100
610900;2005062723;0;1100
610900;2005062800;0;1100
610900;2005062801;0;1100
610900;2005062802;0;1100
610900;2005062803;1;1100
610900;2005062804;12;1100
610900;2005062805;50;1100
610900;2005062806;95;1100
610900;2005062807;160;1100
610900;2005062808;317;1100
610900;2005062809;487;1100
610900;2005062810;615;1100
610900;2005062811;766;1100
610900;2005062812;805;1100
610900;2005062813;820;1100
610900;2005062814;803;1100
610900;2005062815;720;1100
610900;2005062816;554;1100
610900;2005062817;434;1100
610900;2005062818;276;1100
610900;2005062819;120;1100
610900;2005062820;28;1100
610900;2005062821;1;1100
610900;2005062822;0;1100
610900;2005062823;0;1100
610900;2005062900;0;1100
610900;2005062901;0;1100
610900;2005062902;0;1100
610900;2005062903;1;1100
610900;2005062904;42;1100
610900;2005062905;153;1100
610900;2005062906;277;1100
610900;2005062907;376;1100
610900;2005062908;496;1100
610900;2005062909;588;1100
610900;2005062910;673;1100
610900;2005062911;748;1100
610900;2005062912;812;1100
610900;2005062913;672;1100
610900;2005062914;814;1100
610900;2005062915;717;1100
610900;2005062916;571;1100
610900;2005062917;415;1100
610900;2005062918;282;1100
610900;2005062919;129;1100
610900;2005062920;30;1100
610900;2005062921;2;1100
610900;2005062922;0;1100
610900;2005062923;0;1100
610900;2005063000;0;1100
610900;2005063001;0;1100
610900;2005063002;0;1100
610900;2005063003;1;1100
610900;2005063004;42;1100
610900;2005063005;158;1100
610900;2005063006;287;1100
610900;2005063007;384;1100
610900;2005063008;504;1100
610900;2005063009;569;1100
610900;2005063010;659;1100
610900;2005063011;761;1100
610900;2005063012;778;1100
610900;2005063013;884;1100
610900;2005063014;690;1100
610900;2005063015;417;1100
610900;2005063016;415;1100
610900;2005063017;323;1100
610900;2005063018;140;1100
610900;2005063019;62;1100
610900;2005063020;20;1100
610900;2005063021;1;1100
610900;2005063022;0;1100
610900;2005063023;0;1100
610900;2009070100;0;1100
610900;2009070101;0;1100
610900;2009070102;0;1100
610900;2009070103;1;1100
610900;2009070104;27;1100
610900;2009070105;91;1100
610900;2009070106;254;1100
610900;2009070107;359;1100
610900;2009070108;500;1100
610900;2009070109;586;1100
610900;2009070110;725;1100
610900;2009070111;800;1100
610900;2009070112;572;1100
610900;2009070113;818;1100
610900;2009070114;768;1100
610900;2009070115;659;1100
610900;2009070116;541;1100
610900;2009070117;407;1100
610900;2009070118;258;1100
610900;2009070119;126;1100
610900;2009070120;23;1100
610900;2009070121;1;1100
610900;2009070122;0;1100
610900;2009070123;0;1100
610900;2009070200;0;1100
610900;2009070201;0;1100
610900;2009070202;0;1100
610900;2009070203;2;1100
610900;2009070204;41;1100
610900;2009070205;155;1100
610900;2009070206;292;1100
610900;2009070207;431;1100
610900;2009070208;559;1100
610900;2009070209;670;1100
610900;2009070210;749;1100
610900;2009070211;813;1100
610900;2009070212;841;1100
610900;2009070213;733;1100
610900;2009070214;742;1100
610900;2009070215;693;1100
610900;2009070216;548;1100
610900;2009070217;402;1100
610900;2009070218;242;1100
610900;2009070219;114;1100
610900;2009070220;26;1100
610900;2009070221;1;1100
610900;2009070222;0;1100
610900;2009070223;0;1100
610900;2009070300;0;1100
610900;2009070301;0;1100
610900;2009070302;0;1100
610900;2009070303;2;1100
610900;2009070304;41;1100
610900;2009070305;135;1100
610900;2009070306;264;1100
610900;2009070307;409;1100
610900;2009070308;540;1100
610900;2009070309;652;1100
610900;2009070310;593;1100
610900;2009070311;656;1100
610900;2009070312;800;1100
610900;2009070313;831;1100
610900;2009070314;647;1100
610900;2009070315;501;1100
610900;2009070316;547;1100
610900;2009070317;407;1100
610900;2009070318;256;1100
610900;2009070319;121;1100
610900;2009070320;20;1100
610900;2009070321;1;1100
610900;2009070322;0;1100
610900;2009070323;0;1100
610900;2009070400;0;1100
610900;2009070401;0;1100
610900;2009070402;0;1100
610900;2009070403;1;1100
610900;2009070404;37;1100
610900;2009070405;137;1100
610900;2009070406;268;1100
610900;2009070407;406;1100
610900;2009070408;524;1100
610900;2009070409;627;1100
610900;2009070410;701;1100
610900;2009070411;758;1100
610900;2009070412;796;1100
610900;2009070413;759;1100
610900;2009070414;556;1100
610900;2009070415;200;1100
610900;2009070416;90;1100
610900;2009070417;77;1100
610900;2009070418;36;1100
610900;2009070419;18;1100
610900;2009070420;4;1100
610900;2009070421;0;1100
610900;2009070422;0;1100
610900;2009070423;0;1100
610900;2009070500;0;1100
610900;2009070501;0;1100
610900;2009070502;0;1100
610900;2009070503;0;1100
610900;2009070504;6;1100
610900;2009070505;16;1100
610900;2009070506;59;1100
610900;2009070507;242;1100
610900;2009070508;358;1100
610900;2009070509;467;1100
610900;2009070510;628;1100
610900;2009070511;742;1100
610900;2009070512;787;1100
610900;2009070513;787;1100
610900;2009070514;724;1100
610900;2009070515;674;1100
610900;2009070516;546;1100
610900;2009070517;397;1100
610900;2009070518;261;1100
610900;2009070519;122;1100
610900;2009070520;30;1100
610900;2009070521;1;1100
610900;2009070522;0;1100
610900;2009070523;0;1100
610900;2009070600;0;1100
610900;2009070601;0;1100
610900;2009070602;0;1100
610900;2009070603;1;1100
610900;2009070604;30;1100
610900;2009070605;118;1100
610900;2009070606;138;1100
610900;2009070607;85;1100
610900;2009070608;139;1100
610900;2009070609;180;1100
610900;2009070610;176;1100
610900;2009070611;40;1100
610900;2009070612;58;1100
610900;2009070613;269;1100
610900;2009070614;262;1100
610900;2009070615;533;1100
610900;2009070616;352;1100
610900;2009070617;329;1100
610900;2009070618;203;1100
610900;2009070619;120;1100
610900;2009070620;22;1100
610900;2009070621;1;1100
610900;2009070622;0;1100
610900;2009070623;0;1100
610900;2009070700;0;1100
610900;2009070701;0;1100
610900;2009070702;0;1100
610900;2009070703;0;1100
610900;2009070704;7;1100
610900;2009070705;85;1100
610900;2009070706;262;1100
610900;2009070707;412;1100
610900;2009070708;512;1100
610900;2009070709;368;1100
610900;2009070710;429;1100
610900;2009070711;684;1100
610900;2009070712;629;1100
610900;2009070713;496;1100
610900;2009070714;548;1100
610900;2009070715;468;1100
610900;2009070716;277;1100
610900;2009070717;224;1100
610900;2009070718;154;1100
610900;2009070719;105;1100
610900;2009070720;16;1100
610900;2009070721;0;1100
610900;2009070722;0;1100
610900;2009070723;0;1100
610900;2009070800;0;1100
610900;2009070801;0;1100
610900;2009070802;0;1100
610900;2009070803;1;1100
610900;2009070804;20;1100
610900;2009070805;47;1100
610900;2009070806;145;1100
610900;2009070807;221;1100
610900;2009070808;355;1100
610900;2009070809;629;1100
610900;2009070810;387;1100
610900;2009070811;502;1100
610900;2009070812;420;1100
610900;2009070813;181;1100
610900;2009070814;319;1100
610900;2009070815;344;1100
610900;2009070816;427;1100
610900;2009070817;221;1100
610900;2009070818;177;1100
610900;2009070819;81;1100
610900;2009070820;11;1100
610900;2009070821;0;1100
610900;2009070822;0;1100
610900;2009070823;0;1100
610900;2009070900;0;1100
610900;2009070901;0;1100
610900;2009070902;0;1100
610900;2009070903;1;1100
610900;2009070904;24;1100
610900;2009070905;68;1100
610900;2009070906;266;1100
610900;2009070907;343;1100
610900;2009070908;463;1100
610900;2009070909;468;1100
610900;2009070910;613;1100
610900;2009070911;663;1100
610900;2009070912;749;1100
610900;2009070913;752;1100
610900;2009070914;537;1100
610900;2009070915;483;1100
610900;2009070916;440;1100
610900;2009070917;374;1100
610900;2009070918;239;1100
610900;2009070919;103;1100
610900;2009070920;21;1100
610900;2009070921;0;1100
610900;2009070922;0;1100
610900;2009070923;0;1100
610900;2009071000;0;1100
610900;2009071001;0;1100
610900;2009071002;0;1100
610900;2009071003;0;1100
610900;2009071004;12;1100
610900;2009071005;72;1100
610900;2009071006;247;1100
610900;2009071007;398;1100
610900;2009071008;365;1100
610900;2009071009;478;1100
610900;2009071010;730;1100
610900;2009071011;632;1100
610900;2009071012;400;1100
610900;2009071013;314;1100
610900;2009071014;326;1100
610900;2009071015;203;1100
610900;2009071016;264;1100
610900;2009071017;253;1100
610900;2009071018;57;1100
610900;2009071019;32;1100
610900;2009071020;5;1100
610900;2009071021;0;1100
610900;2009071022;0;1100
610900;2009071023;0;1100
610900;2009071100;0;1100
610900;2009071101;0;1100
610900;2009071102;0;1100
610900;2009071103;0;1100
610900;2009071104;31;1100
610900;2009071105;38;1100
610900;2009071106;204;1100
610900;2009071107;336;1100
610900;2009071108;346;1100
610900;2009071109;492;1100
610900;2009071110;730;1100
610900;2009071111;530;1100
610900;2009071112;644;1100
610900;2009071113;555;1100
610900;2009071114;686;1100
610900;2009071115;457;1100
610900;2009071116;255;1100
610900;2009071117;153;1100
610900;2009071118;117;1100
610900;2009071119;47;1100
610900;2009071120;16;1100
610900;2009071121;0;1100
610900;2009071122;0;1100
610900;2009071123;0;1100
610900;2009071200;0;1100
610900;2009071201;0;1100
610900;2009071202;0;1100
610900;2009071203;0;1100
610900;2009071204;4;1100
610900;2009071205;23;1100
610900;2009071206;73;1100
610900;2009071207;217;1100
610900;2009071208;478;1100
610900;2009071209;586;1100
610900;2009071210;638;1100
610900;2009071211;572;1100
610900;2009071212;367;1100
610900;2009071213;405;1100
610900;2009071214;142;1100
610900;2009071215;66;1100
610900;2009071216;72;1100
610900;2009071217;76;1100
610900;2009071218;31;1100
610900;2009071219;17;1100
610900;2009071220;3;1100
610900;2009071221;0;1100
610900;2009071222;0;1100
610900;2009071223;0;1100
610900;2009071300;0;1100
610900;2009071301;0;1100
610900;2009071302;0;1100
610900;2009071303;0;1100
610900;2009071304;27;1100
610900;2009071305;112;1100
610900;2009071306;246;1100
610900;2009071307;363;1100
610900;2009071308;514;1100
610900;2009071309;623;1100
610900;2009071310;710;1100
610900;2009071311;722;1100
610900;2009071312;885;1100
610900;2009071313;731;1100
610900;2009071314;755;1100
610900;2009071315;664;1100
610900;2009071316;555;1100
610900;2009071317;408;1100
610900;2009071318;255;1100
610900;2009071319;117;1100
610900;2009071320;18;1100
610900;2009071321;0;1100
610900;2009071322;0;1100
610900;2009071323;0;1100
610900;2009071400;0;1100
610900;2009071401;0;1100
610900;2009071402;0;1100
610900;2009071403;0;1100
610900;2009071404;24;1100
610900;2009071405;119;1100
610900;2009071406;265;1100
610900;2009071407;315;1100
610900;2009071408;498;1100
610900;2009071409;386;1100
610900;2009071410;497;1100
610900;2009071411;599;1100
610900;2009071412;712;1100
610900;2009071413;567;1100
610900;2009071414;591;1100
610900;2009071415;657;1100
610900;2009071416;516;1100
610900;2009071417;266;1100
610900;2009071418;244;1100
610900;2009071419;103;1100
610900;2009071420;19;1100
610900;2009071421;0;1100
610900;2009071422;0;1100
610900;2009071423;0;1100
610900;2009071500;0;1100
610900;2009071501;0;1100
610900;2009071502;0;1100
610900;2009071503;0;1100
610900;2009071504;19;1100
610900;2009071505;113;1100
610900;2009071506;247;1100
610900;2009071507;401;1100
610900;2009071508;583;1100
610900;2009071509;396;1100
610900;2009071510;623;1100
610900;2009071511;455;1100
610900;2009071512;482;1100
610900;2009071513;668;1100
610900;2009071514;720;1100
610900;2009071515;592;1100
610900;2009071516;454;1100
610900;2009071517;396;1100
610900;2009071518;223;1100
610900;2009071519;53;1100
610900;2009071520;16;1100
610900;2009071521;0;1100
610900;2009071522;0;1100
610900;2009071523;0;1100
610900;2009071600;0;1100
610900;2009071601;0;1100
610900;2009071602;0;1100
610900;2009071603;0;1100
610900;2009071604;10;1100
610900;2009071605;80;1100
610900;2009071606;234;1100
610900;2009071607;270;1100
610900;2009071608;459;1100
610900;2009071609;603;1100
610900;2009071610;770;1100
610900;2009071611;813;1100
610900;2009071612;843;1100
610900;2009071613;769;1100
610900;2009071614;719;1100
610900;2009071615;591;1100
610900;2009071616;524;1100
610900;2009071617;387;1100
610900;2009071618;255;1100
610900;2009071619;116;1100
610900;2009071620;18;1100
610900;2009071621;0;1100
610900;2009071622;0;1100
610900;2009071623;0;1100
610900;2009071700;0;1100
610900;2009071701;0;1100
610900;2009071702;0;1100
610900;2009071703;1;1100
610900;2009071704;21;1100
610900;2009071705;86;1100
610900;2009071706;220;1100
610900;2009071707;339;1100
610900;2009071708;415;1100
610900;2009071709;622;1100
610900;2009071710;496;1100
610900;2009071711;499;1100
610900;2009071712;507;1100
610900;2009071713;274;1100
610900;2009071714;122;1100
610900;2009071715;110;1100
610900;2009071716;31;1100
610900;2009071717;18;1100
610900;2009071718;15;1100
610900;2009071719;27;1100
610900;2009071720;17;1100
610900;2009071721;0;1100
610900;2009071722;0;1100
610900;2009071723;0;1100
610900;2009071800;0;1100
610900;2009071801;0;1100
610900;2009071802;0;1100
610900;2009071803;0;1100
610900;2009071804;8;1100
610900;2009071805;35;1100
610900;2009071806;39;1100
610900;2009071807;49;1100
610900;2009071808;56;1100
610900;2009071809;107;1100
610900;2009071810;98;1100
610900;2009071811;166;1100
610900;2009071812;219;1100
610900;2009071813;126;1100
610900;2009071814;121;1100
610900;2009071815;458;1100
610900;2009071816;405;1100
610900;2009071817;324;1100
610900;2009071818;167;1100
610900;2009071819;65;1100
610900;2009071820;11;1100
610900;2009071821;0;1100
610900;2009071822;0;1100
610900;2009071823;0;1100
610900;2009071900;0;1100
610900;2009071901;0;1100
610900;2009071902;0;1100
610900;2009071903;0;1100
610900;2009071904;9;1100
610900;2009071905;46;1100
610900;2009071906;273;1100
610900;2009071907;287;1100
610900;2009071908;306;1100
610900;2009071909;634;1100
610900;2009071910;672;1100
610900;2009071911;793;1100
610900;2009071912;644;1100
610900;2009071913;431;1100
610900;2009071914;478;1100
610900;2009071915;698;1100
610900;2009071916;416;1100
610900;2009071917;342;1100
610900;2009071918;207;1100
610900;2009071919;95;1100
610900;2009071920;19;1100
610900;2009071921;0;1100
610900;2009071922;0;1100
610900;2009071923;0;1100
610900;2009072000;0;1100
610900;2009072001;0;1100
610900;2009072002;0;1100
610900;2009072003;0;1100
610900;2009072004;16;1100
610900;2009072005;35;1100
610900;2009072006;71;1100
610900;2009072007;130;1100
610900;2009072008;332;1100
610900;2009072009;316;1100
610900;2009072010;543;1100
610900;2009072011;570;1100
610900;2009072012;275;1100
610900;2009072013;428;1100
610900;2009072014;395;1100
610900;2009072015;451;1100
610900;2009072016;350;1100
610900;2009072017;194;1100
610900;2009072018;163;1100
610900;2009072019;99;1100
610900;2009072020;12;1100
610900;2009072021;0;1100
610900;2009072022;0;1100
610900;2009072023;0;1100
610900;2009072100;0;1100
610900;2009072101;0;1100
610900;2009072102;0;1100
610900;2009072103;0;1100
610900;2009072104;15;1100
610900;2009072105;95;1100
610900;2009072106;214;1100
610900;2009072107;384;1100
610900;2009072108;511;1100
610900;2009072109;626;1100
610900;2009072110;601;1100
610900;2009072111;628;1100
610900;2009072112;881;1100
610900;2009072113;807;1100
610900;2009072114;749;1100
610900;2009072115;638;1100
610900;2009072116;409;1100
610900;2009072117;316;1100
610900;2009072118;233;1100
610900;2009072119;99;1100
610900;2009072120;10;1100
610900;2009072121;0;1100
610900;2009072122;0;1100
610900;2009072123;0;1100
610900;2009072200;0;1100
610900;2009072201;0;1100
610900;2009072202;0;1100
610900;2009072203;0;1100
610900;2009072204;5;1100
610900;2009072205;15;1100
610900;2009072206;25;1100
610900;2009072207;53;1100
610900;2009072208;122;1100
610900;2009072209;134;1100
610900;2009072210;508;1100
610900;2009072211;187;1100
610900;2009072212;211;1100
610900;2009072213;446;1100
610900;2009072214;517;1100
610900;2009072215;272;1100
610900;2009072216;269;1100
610900;2009072217;252;1100
610900;2009072218;237;1100
610900;2009072219;100;1100
610900;2009072220;10;1100
610900;2009072221;0;1100
610900;2009072222;0;1100
610900;2009072223;0;1100
610900;2009072300;0;1100
610900;2009072301;0;1100
610900;2009072302;0;1100
610900;2009072303;0;1100
610900;2009072304;0;1100
610900;2009072305;3;1100
610900;2009072306;61;1100
610900;2009072307;210;1100
610900;2009072308;59;1100
610900;2009072309;58;1100
610900;2009072310;124;1100
610900;2009072311;245;1100
610900;2009072312;373;1100
610900;2009072313;237;1100
610900;2009072314;300;1100
610900;2009072315;215;1100
610900;2009072316;143;1100
610900;2009072317;245;1100
610900;2009072318;175;1100
610900;2009072319;88;1100
610900;2009072320;12;1100
610900;2009072321;0;1100
610900;2009072322;0;1100
610900;2009072323;0;1100
610900;2009072400;0;1100
610900;2009072401;0;1100
610900;2009072402;0;1100
610900;2009072403;0;1100
610900;2009072404;11;1100
610900;2009072405;46;1100
610900;2009072406;88;1100
610900;2009072407;238;1100
610900;2009072408;303;1100
610900;2009072409;413;1100
610900;2009072410;668;1100
610900;2009072411;635;1100
610900;2009072412;558;1100
610900;2009072413;791;1100
610900;2009072414;543;1100
610900;2009072415;605;1100
610900;2009072416;474;1100
610900;2009072417;366;1100
610900;2009072418;230;1100
610900;2009072419;92;1100
610900;2009072420;13;1100
610900;2009072421;0;1100
610900;2009072422;0;1100
610900;2009072423;0;1100
610900;2009072500;0;1100
610900;2009072501;0;1100
610900;2009072502;0;1100
610900;2009072503;0;1100
610900;2009072504;12;1100
610900;2009072505;97;1100
610900;2009072506;231;1100
610900;2009072507;343;1100
610900;2009072508;230;1100
610900;2009072509;522;1100
610900;2009072510;545;1100
610900;2009072511;318;1100
610900;2009072512;506;1100
610900;2009072513;225;1100
610900;2009072514;424;1100
610900;2009072515;596;1100
610900;2009072516;406;1100
610900;2009072517;259;1100
610900;2009072518;123;1100
610900;2009072519;28;1100
610900;2009072520;3;1100
610900;2009072521;0;1100
610900;2009072522;0;1100
610900;2009072523;0;1100
610900;2009072600;0;1100
610900;2009072601;0;1100
610900;2009072602;0;1100
610900;2009072603;0;1100
610900;2009072604;6;1100
610900;2009072605;27;1100
610900;2009072606;48;1100
610900;2009072607;92;1100
610900;2009072608;161;1100
610900;2009072609;265;1100
610900;2009072610;414;1100
610900;2009072611;489;1100
610900;2009072612;628;1100
610900;2009072613;765;1100
610900;2009072614;668;1100
610900;2009072615;423;1100
610900;2009072616;378;1100
610900;2009072617;212;1100
610900;2009072618;128;1100
610900;2009072619;32;1100
610900;2009072620;3;1100
610900;2009072621;0;1100
610900;2009072622;0;1100
610900;2009072623;0;1100
610900;2009072700;0;1100
610900;2009072701;0;1100
610900;2009072702;0;1100
610900;2009072703;0;1100
610900;2009072704;4;1100
610900;2009072705;17;1100
610900;2009072706;32;1100
610900;2009072707;65;1100
610900;2009072708;90;1100
610900;2009072709;134;1100
610900;2009072710;362;1100
610900;2009072711;285;1100
610900;2009072712;385;1100
610900;2009072713;416;1100
610900;2009072714;524;1100
610900;2009072715;459;1100
610900;2009072716;204;1100
610900;2009072717;106;1100
610900;2009072718;23;1100
610900;2009072719;5;1100
610900;2009072720;1;1100
610900;2009072721;0;1100
610900;2009072722;0;1100
610900;2009072723;0;1100
610900;2009072800;0;1100
610900;2009072801;0;1100
610900;2009072802;0;1100
610900;2009072803;0;1100
610900;2009072804;9;1100
610900;2009072805;88;1100
610900;2009072806;148;1100
610900;2009072807;309;1100
610900;2009072808;390;1100
610900;2009072809;598;1100
610900;2009072810;565;1100
610900;2009072811;670;1100
610900;2009072812;718;1100
610900;2009072813;579;1100
610900;2009072814;670;1100
610900;2009072815;611;1100
610900;2009072816;417;1100
610900;2009072817;354;1100
610900;2009072818;208;1100
610900;2009072819;62;1100
610900;2009072820;9;1100
610900;2009072821;0;1100
610900;2009072822;0;1100
610900;2009072823;0;1100
610900;2009072900;0;1100
610900;2009072901;0;1100
610900;2009072902;0;1100
610900;2009072903;0;1100
610900;2009072904;3;1100
610900;2009072905;25;1100
610900;2009072906;65;1100
610900;2009072907;162;1100
610900;2009072908;186;1100
610900;2009072909;183;1100
610900;2009072910;215;1100
610900;2009072911;131;1100
610900;2009072912;306;1100
610900;2009072913;412;1100
610900;2009072914;260;1100
610900;2009072915;303;1100
610900;2009072916;221;1100
610900;2009072917;44;1100
610900;2009072918;26;1100
610900;2009072919;22;1100
610900;2009072920;3;1100
610900;2009072921;0;1100
610900;2009072922;0;1100
610900;2009072923;0;1100
610900;2009073000;0;1100
610900;2009073001;0;1100
610900;2009073002;0;1100
610900;2009073003;0;1100
610900;2009073004;1;1100
610900;2009073005;3;1100
610900;2009073006;11;1100
610900;2009073007;52;1100
610900;2009073008;298;1100
610900;2009073009;288;1100
610900;2009073010;440;1100
610900;2009073011;208;1100
610900;2009073012;472;1100
610900;2009073013;170;1100
610900;2009073014;480;1100
610900;2009073015;418;1100
610900;2009073016;260;1100
610900;2009073017;220;1100
610900;2009073018;146;1100
610900;2009073019;43;1100
610900;2009073020;5;1100
610900;2009073021;0;1100
610900;2009073022;0;1100
610900;2009073023;0;1100
610900;2009073100;0;1100
610900;2009073101;0;1100
610900;2009073102;0;1100
610900;2009073103;0;1100
610900;2009073104;3;1100
610900;2009073105;39;1100
610900;2009073106;197;1100
610900;2009073107;275;1100
610900;2009073108;193;1100
610900;2009073109;602;1100
610900;2009073110;585;1100
610900;2009073111;511;1100
610900;2009073112;663;1100
610900;2009073113;692;1100
610900;2009073114;660;1100
610900;2009073115;614;1100
610900;2009073116;483;1100
610900;2009073117;329;1100
610900;2009073118;212;1100
610900;2009073119;70;1100
610900;2009073120;6;1100
610900;2009073121;0;1100
610900;2009073122;0;1100
610900;2009073123;0;1100
610900;2009080100;0;1100
610900;2009080101;0;1100
610900;2009080102;0;1100
610900;2009080103;0;1100
610900;2009080104;4;1100
610900;2009080105;64;1100
610900;2009080106;205;1100
610900;2009080107;350;1100
610900;2009080108;463;1100
610900;2009080109;542;1100
610900;2009080110;604;1100
610900;2009080111;467;1100
610900;2009080112;556;1100
610900;2009080113;379;1100
610900;2009080114;258;1100
610900;2009080115;393;1100
610900;2009080116;330;1100
610900;2009080117;256;1100
610900;2009080118;123;1100
610900;2009080119;32;1100
610900;2009080120;2;1100
610900;2009080121;0;1100
610900;2009080122;0;1100
610900;2009080123;0;1100
610900;2009080200;0;1100
610900;2009080201;0;1100
610900;2009080202;0;1100
610900;2009080203;0;1100
610900;2009080204;6;1100
610900;2009080205;47;1100
610900;2009080206;141;1100
610900;2009080207;272;1100
610900;2009080208;361;1100
610900;2009080209;126;1100
610900;2009080210;207;1100
610900;2009080211;177;1100
610900;2009080212;109;1100
610900;2009080213;126;1100
610900;2009080214;116;1100
610900;2009080215;106;1100
610900;2009080216;54;1100
